	path	genre	Action	Adventure	Comedy	Crime	Drama	Horror	Romance	Thriller
36582	frames\Drama\f86_fLGHu6M\736.jpg	['Drama']	0	0	0	0	1	0	0	0
36583	frames\Drama\f86_fLGHu6M\506.jpg	['Drama']	0	0	0	0	1	0	0	0
36584	frames\Drama\f86_fLGHu6M\1196.jpg	['Drama']	0	0	0	0	1	0	0	0
36585	frames\Drama\f86_fLGHu6M\2346.jpg	['Drama']	0	0	0	0	1	0	0	0
36586	frames\Drama\f86_fLGHu6M\1886.jpg	['Drama']	0	0	0	0	1	0	0	0
36587	frames\Drama\f86_fLGHu6M\46.jpg	['Drama']	0	0	0	0	1	0	0	0
36588	frames\Drama\pLKZ0Adi70c\506.jpg	['Drama']	0	0	0	0	1	0	0	0
36589	frames\Drama\pLKZ0Adi70c\966.jpg	['Drama']	0	0	0	0	1	0	0	0
36590	frames\Drama\pLKZ0Adi70c\276.jpg	['Drama']	0	0	0	0	1	0	0	0
36591	frames\Drama\pLKZ0Adi70c\46.jpg	['Drama']	0	0	0	0	1	0	0	0
36592	frames\Drama\pLKZ0Adi70c\736.jpg	['Drama']	0	0	0	0	1	0	0	0
36593	frames\Drama\pLKZ0Adi70c\1196.jpg	['Drama']	0	0	0	0	1	0	0	0
36594	frames\Crime\8BY36nM4_HI\1196.jpg	['Crime']	0	0	0	1	0	0	0	0
36595	frames\Crime\8BY36nM4_HI\1656.jpg	['Crime']	0	0	0	1	0	0	0	0
36596	frames\Crime\8BY36nM4_HI\966.jpg	['Crime']	0	0	0	1	0	0	0	0
36597	frames\Crime\8BY36nM4_HI\1426.jpg	['Crime']	0	0	0	1	0	0	0	0
36598	frames\Crime\8BY36nM4_HI\736.jpg	['Crime']	0	0	0	1	0	0	0	0
36599	frames\Crime\8BY36nM4_HI\46.jpg	['Crime']	0	0	0	1	0	0	0	0
36600	frames\Crime\8BY36nM4_HI\276.jpg	['Crime']	0	0	0	1	0	0	0	0
36601	frames\Crime\8BY36nM4_HI\2346.jpg	['Crime']	0	0	0	1	0	0	0	0
36602	frames\Crime\8BY36nM4_HI\2116.jpg	['Crime']	0	0	0	1	0	0	0	0
36603	frames\Crime\8BY36nM4_HI\506.jpg	['Crime']	0	0	0	1	0	0	0	0
36604	frames\Crime\8BY36nM4_HI\2806.jpg	['Crime']	0	0	0	1	0	0	0	0
36605	frames\Crime\8BY36nM4_HI\1886.jpg	['Crime']	0	0	0	1	0	0	0	0
36606	frames\Crime\8BY36nM4_HI\2576.jpg	['Crime']	0	0	0	1	0	0	0	0
36607	frames\Crime_Drama\uDr8qT3BlHM\46.jpg	['Crime', 'Drama']	0	0	0	1	1	0	0	0
36608	frames\Crime_Drama\uDr8qT3BlHM\1196.jpg	['Crime', 'Drama']	0	0	0	1	1	0	0	0
36609	frames\Crime_Drama\uDr8qT3BlHM\506.jpg	['Crime', 'Drama']	0	0	0	1	1	0	0	0
36610	frames\Crime_Drama\uDr8qT3BlHM\1426.jpg	['Crime', 'Drama']	0	0	0	1	1	0	0	0
36611	frames\Crime_Drama\uDr8qT3BlHM\2116.jpg	['Crime', 'Drama']	0	0	0	1	1	0	0	0
36612	frames\Crime_Drama\uDr8qT3BlHM\1886.jpg	['Crime', 'Drama']	0	0	0	1	1	0	0	0
36613	frames\Crime_Drama\uDr8qT3BlHM\736.jpg	['Crime', 'Drama']	0	0	0	1	1	0	0	0
36614	frames\Crime_Drama\uDr8qT3BlHM\966.jpg	['Crime', 'Drama']	0	0	0	1	1	0	0	0
36615	frames\Crime_Drama\uDr8qT3BlHM\2576.jpg	['Crime', 'Drama']	0	0	0	1	1	0	0	0
36616	frames\Crime_Drama\uDr8qT3BlHM\276.jpg	['Crime', 'Drama']	0	0	0	1	1	0	0	0
36617	frames\Crime_Drama\uDr8qT3BlHM\2346.jpg	['Crime', 'Drama']	0	0	0	1	1	0	0	0
36618	frames\Crime_Drama\uDr8qT3BlHM\1656.jpg	['Crime', 'Drama']	0	0	0	1	1	0	0	0
36619	frames\Action_Comedy\3mw9rXZv4tY\1196.jpg	['Action', 'Comedy']	1	0	1	0	0	0	0	0
36620	frames\Action_Comedy\3mw9rXZv4tY\2346.jpg	['Action', 'Comedy']	1	0	1	0	0	0	0	0
36621	frames\Action_Comedy\3mw9rXZv4tY\506.jpg	['Action', 'Comedy']	1	0	1	0	0	0	0	0
36622	frames\Action_Comedy\3mw9rXZv4tY\2116.jpg	['Action', 'Comedy']	1	0	1	0	0	0	0	0
36623	frames\Action_Comedy\3mw9rXZv4tY\1886.jpg	['Action', 'Comedy']	1	0	1	0	0	0	0	0
36624	frames\Action_Comedy\3mw9rXZv4tY\46.jpg	['Action', 'Comedy']	1	0	1	0	0	0	0	0
36625	frames\Action_Comedy\3mw9rXZv4tY\966.jpg	['Action', 'Comedy']	1	0	1	0	0	0	0	0
36626	frames\Action_Comedy\3mw9rXZv4tY\736.jpg	['Action', 'Comedy']	1	0	1	0	0	0	0	0
36627	frames\Action_Comedy\3mw9rXZv4tY\1656.jpg	['Action', 'Comedy']	1	0	1	0	0	0	0	0
36628	frames\Action_Comedy\3mw9rXZv4tY\1426.jpg	['Action', 'Comedy']	1	0	1	0	0	0	0	0
36629	frames\Action_Comedy\3mw9rXZv4tY\276.jpg	['Action', 'Comedy']	1	0	1	0	0	0	0	0
36630	frames\Drama\Da02cZG3NDI\1886.jpg	['Drama']	0	0	0	0	1	0	0	0
36631	frames\Drama\Da02cZG3NDI\46.jpg	['Drama']	0	0	0	0	1	0	0	0
36632	frames\Drama\Da02cZG3NDI\276.jpg	['Drama']	0	0	0	0	1	0	0	0
36633	frames\Drama\Da02cZG3NDI\1196.jpg	['Drama']	0	0	0	0	1	0	0	0
36634	frames\Drama\Da02cZG3NDI\966.jpg	['Drama']	0	0	0	0	1	0	0	0
36635	frames\Drama\Da02cZG3NDI\2116.jpg	['Drama']	0	0	0	0	1	0	0	0
36636	frames\Drama\Da02cZG3NDI\736.jpg	['Drama']	0	0	0	0	1	0	0	0
36637	frames\Drama\Da02cZG3NDI\1426.jpg	['Drama']	0	0	0	0	1	0	0	0
36638	frames\Drama\Da02cZG3NDI\506.jpg	['Drama']	0	0	0	0	1	0	0	0
36639	frames\Drama\Da02cZG3NDI\1656.jpg	['Drama']	0	0	0	0	1	0	0	0
36640	frames\Adventure_Comedy\uDJsCE01LYI\506.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
36641	frames\Adventure_Comedy\uDJsCE01LYI\2116.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
36642	frames\Adventure_Comedy\uDJsCE01LYI\46.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
36643	frames\Adventure_Comedy\uDJsCE01LYI\1426.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
36644	frames\Adventure_Comedy\uDJsCE01LYI\2576.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
36645	frames\Adventure_Comedy\uDJsCE01LYI\1196.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
36646	frames\Adventure_Comedy\uDJsCE01LYI\966.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
36647	frames\Adventure_Comedy\uDJsCE01LYI\736.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
36648	frames\Adventure_Comedy\uDJsCE01LYI\1886.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
36649	frames\Adventure_Comedy\uDJsCE01LYI\2346.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
36650	frames\Adventure_Comedy\uDJsCE01LYI\1656.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
36651	frames\Adventure_Comedy\uDJsCE01LYI\276.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
36652	frames\Adventure_Comedy\uDJsCE01LYI\2806.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
36653	frames\Action_Adventure\fWx9V0xoYsI\46.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
36654	frames\Action_Adventure\fWx9V0xoYsI\1656.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
36655	frames\Action_Adventure\fWx9V0xoYsI\736.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
36656	frames\Action_Adventure\fWx9V0xoYsI\966.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
36657	frames\Action_Adventure\fWx9V0xoYsI\1886.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
36658	frames\Action_Adventure\fWx9V0xoYsI\1196.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
36659	frames\Action_Adventure\fWx9V0xoYsI\276.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
36660	frames\Action_Adventure\fWx9V0xoYsI\506.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
36661	frames\Action_Adventure\fWx9V0xoYsI\1426.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
36662	frames\Drama_Romance\q-1DREuXwjc\276.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
36663	frames\Drama_Romance\q-1DREuXwjc\736.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
36664	frames\Drama_Romance\q-1DREuXwjc\46.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
36665	frames\Drama_Romance\q-1DREuXwjc\966.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
36666	frames\Drama_Romance\q-1DREuXwjc\1196.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
36667	frames\Drama_Romance\q-1DREuXwjc\506.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
36668	frames\Drama_Romance\q-1DREuXwjc\1426.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
36669	frames\Comedy_Drama\-Nzbwerwks8\966.jpg	['Comedy', 'Drama']	0	0	1	0	1	0	0	0
36670	frames\Comedy_Drama\-Nzbwerwks8\276.jpg	['Comedy', 'Drama']	0	0	1	0	1	0	0	0
36671	frames\Comedy_Drama\-Nzbwerwks8\1196.jpg	['Comedy', 'Drama']	0	0	1	0	1	0	0	0
36672	frames\Comedy_Drama\-Nzbwerwks8\1886.jpg	['Comedy', 'Drama']	0	0	1	0	1	0	0	0
36673	frames\Comedy_Drama\-Nzbwerwks8\2116.jpg	['Comedy', 'Drama']	0	0	1	0	1	0	0	0
36674	frames\Comedy_Drama\-Nzbwerwks8\506.jpg	['Comedy', 'Drama']	0	0	1	0	1	0	0	0
36675	frames\Comedy_Drama\-Nzbwerwks8\46.jpg	['Comedy', 'Drama']	0	0	1	0	1	0	0	0
36676	frames\Comedy_Drama\-Nzbwerwks8\1426.jpg	['Comedy', 'Drama']	0	0	1	0	1	0	0	0
36677	frames\Comedy_Drama\-Nzbwerwks8\1656.jpg	['Comedy', 'Drama']	0	0	1	0	1	0	0	0
36678	frames\Comedy_Drama\-Nzbwerwks8\736.jpg	['Comedy', 'Drama']	0	0	1	0	1	0	0	0
36679	frames\Crime_Horror\7lbPHodrgC4\1886.jpg	['Crime', 'Horror']	0	0	0	1	0	1	0	0
36680	frames\Crime_Horror\7lbPHodrgC4\2806.jpg	['Crime', 'Horror']	0	0	0	1	0	1	0	0
36681	frames\Crime_Horror\7lbPHodrgC4\506.jpg	['Crime', 'Horror']	0	0	0	1	0	1	0	0
36682	frames\Crime_Horror\7lbPHodrgC4\3266.jpg	['Crime', 'Horror']	0	0	0	1	0	1	0	0
36683	frames\Crime_Horror\7lbPHodrgC4\2116.jpg	['Crime', 'Horror']	0	0	0	1	0	1	0	0
36684	frames\Crime_Horror\7lbPHodrgC4\2576.jpg	['Crime', 'Horror']	0	0	0	1	0	1	0	0
36685	frames\Crime_Horror\7lbPHodrgC4\46.jpg	['Crime', 'Horror']	0	0	0	1	0	1	0	0
36686	frames\Crime_Horror\7lbPHodrgC4\1196.jpg	['Crime', 'Horror']	0	0	0	1	0	1	0	0
36687	frames\Crime_Horror\7lbPHodrgC4\276.jpg	['Crime', 'Horror']	0	0	0	1	0	1	0	0
36688	frames\Crime_Horror\7lbPHodrgC4\966.jpg	['Crime', 'Horror']	0	0	0	1	0	1	0	0
36689	frames\Crime_Horror\7lbPHodrgC4\2346.jpg	['Crime', 'Horror']	0	0	0	1	0	1	0	0
36690	frames\Crime_Horror\7lbPHodrgC4\3036.jpg	['Crime', 'Horror']	0	0	0	1	0	1	0	0
36691	frames\Crime_Horror\7lbPHodrgC4\736.jpg	['Crime', 'Horror']	0	0	0	1	0	1	0	0
36692	frames\Crime_Horror\7lbPHodrgC4\1426.jpg	['Crime', 'Horror']	0	0	0	1	0	1	0	0
36693	frames\Crime_Horror\7lbPHodrgC4\1656.jpg	['Crime', 'Horror']	0	0	0	1	0	1	0	0
36694	frames\Crime_Drama\HYzSQZdBWVQ\276.jpg	['Crime', 'Drama']	0	0	0	1	1	0	0	0
36695	frames\Crime_Drama\HYzSQZdBWVQ\1196.jpg	['Crime', 'Drama']	0	0	0	1	1	0	0	0
36696	frames\Crime_Drama\HYzSQZdBWVQ\736.jpg	['Crime', 'Drama']	0	0	0	1	1	0	0	0
36697	frames\Crime_Drama\HYzSQZdBWVQ\46.jpg	['Crime', 'Drama']	0	0	0	1	1	0	0	0
36698	frames\Crime_Drama\HYzSQZdBWVQ\1656.jpg	['Crime', 'Drama']	0	0	0	1	1	0	0	0
36699	frames\Crime_Drama\HYzSQZdBWVQ\1426.jpg	['Crime', 'Drama']	0	0	0	1	1	0	0	0
36700	frames\Crime_Drama\HYzSQZdBWVQ\506.jpg	['Crime', 'Drama']	0	0	0	1	1	0	0	0
36701	frames\Crime_Drama\HYzSQZdBWVQ\966.jpg	['Crime', 'Drama']	0	0	0	1	1	0	0	0
36702	frames\Adventure_Comedy\IpW3QbVzNCI\1196.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
36703	frames\Adventure_Comedy\IpW3QbVzNCI\276.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
36704	frames\Adventure_Comedy\IpW3QbVzNCI\966.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
36705	frames\Adventure_Comedy\IpW3QbVzNCI\1426.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
36706	frames\Adventure_Comedy\IpW3QbVzNCI\1656.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
36707	frames\Adventure_Comedy\IpW3QbVzNCI\506.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
36708	frames\Adventure_Comedy\IpW3QbVzNCI\46.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
36709	frames\Adventure_Comedy\IpW3QbVzNCI\1886.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
36710	frames\Adventure_Comedy\IpW3QbVzNCI\736.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
36711	frames\Drama\VkUKAtzE0r0\1196.jpg	['Drama']	0	0	0	0	1	0	0	0
36712	frames\Drama\VkUKAtzE0r0\736.jpg	['Drama']	0	0	0	0	1	0	0	0
36713	frames\Drama\VkUKAtzE0r0\3036.jpg	['Drama']	0	0	0	0	1	0	0	0
36714	frames\Drama\VkUKAtzE0r0\2116.jpg	['Drama']	0	0	0	0	1	0	0	0
36715	frames\Drama\VkUKAtzE0r0\1656.jpg	['Drama']	0	0	0	0	1	0	0	0
36716	frames\Drama\VkUKAtzE0r0\1426.jpg	['Drama']	0	0	0	0	1	0	0	0
36717	frames\Drama\VkUKAtzE0r0\276.jpg	['Drama']	0	0	0	0	1	0	0	0
36718	frames\Drama\VkUKAtzE0r0\2806.jpg	['Drama']	0	0	0	0	1	0	0	0
36719	frames\Drama\VkUKAtzE0r0\2346.jpg	['Drama']	0	0	0	0	1	0	0	0
36720	frames\Drama\VkUKAtzE0r0\506.jpg	['Drama']	0	0	0	0	1	0	0	0
36721	frames\Drama\VkUKAtzE0r0\1886.jpg	['Drama']	0	0	0	0	1	0	0	0
36722	frames\Drama\VkUKAtzE0r0\966.jpg	['Drama']	0	0	0	0	1	0	0	0
36723	frames\Drama\VkUKAtzE0r0\2576.jpg	['Drama']	0	0	0	0	1	0	0	0
36724	frames\Drama\VkUKAtzE0r0\46.jpg	['Drama']	0	0	0	0	1	0	0	0
36725	frames\Adventure\IXl4S2_5sX4\1426.jpg	['Adventure']	0	1	0	0	0	0	0	0
36726	frames\Adventure\IXl4S2_5sX4\966.jpg	['Adventure']	0	1	0	0	0	0	0	0
36727	frames\Adventure\IXl4S2_5sX4\46.jpg	['Adventure']	0	1	0	0	0	0	0	0
36728	frames\Adventure\IXl4S2_5sX4\276.jpg	['Adventure']	0	1	0	0	0	0	0	0
36729	frames\Adventure\IXl4S2_5sX4\506.jpg	['Adventure']	0	1	0	0	0	0	0	0
36730	frames\Adventure\IXl4S2_5sX4\736.jpg	['Adventure']	0	1	0	0	0	0	0	0
36731	frames\Adventure\IXl4S2_5sX4\1196.jpg	['Adventure']	0	1	0	0	0	0	0	0
36732	frames\Adventure_Comedy\8fIL99qy9HU\1426.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
36733	frames\Adventure_Comedy\8fIL99qy9HU\1196.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
36734	frames\Adventure_Comedy\8fIL99qy9HU\46.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
36735	frames\Adventure_Comedy\8fIL99qy9HU\736.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
36736	frames\Adventure_Comedy\8fIL99qy9HU\276.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
36737	frames\Adventure_Comedy\8fIL99qy9HU\1886.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
36738	frames\Adventure_Comedy\8fIL99qy9HU\1656.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
36739	frames\Adventure_Comedy\8fIL99qy9HU\2346.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
36740	frames\Adventure_Comedy\8fIL99qy9HU\506.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
36741	frames\Adventure_Comedy\8fIL99qy9HU\966.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
36742	frames\Adventure_Comedy\8fIL99qy9HU\2116.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
36743	frames\Action_Thriller\x7CXlwS73iI\506.jpg	['Action', 'Thriller']	1	0	0	0	0	0	0	1
36744	frames\Action_Thriller\x7CXlwS73iI\1196.jpg	['Action', 'Thriller']	1	0	0	0	0	0	0	1
36745	frames\Action_Thriller\x7CXlwS73iI\276.jpg	['Action', 'Thriller']	1	0	0	0	0	0	0	1
36746	frames\Action_Thriller\x7CXlwS73iI\46.jpg	['Action', 'Thriller']	1	0	0	0	0	0	0	1
36747	frames\Action_Thriller\x7CXlwS73iI\966.jpg	['Action', 'Thriller']	1	0	0	0	0	0	0	1
36748	frames\Action_Thriller\x7CXlwS73iI\1426.jpg	['Action', 'Thriller']	1	0	0	0	0	0	0	1
36749	frames\Action_Thriller\x7CXlwS73iI\1656.jpg	['Action', 'Thriller']	1	0	0	0	0	0	0	1
36750	frames\Action_Thriller\x7CXlwS73iI\2116.jpg	['Action', 'Thriller']	1	0	0	0	0	0	0	1
36751	frames\Action_Thriller\x7CXlwS73iI\736.jpg	['Action', 'Thriller']	1	0	0	0	0	0	0	1
36752	frames\Action_Thriller\x7CXlwS73iI\1886.jpg	['Action', 'Thriller']	1	0	0	0	0	0	0	1
36753	frames\Adventure_Drama\_eZeYq2r3tM\506.jpg	['Adventure', 'Drama']	0	1	0	0	1	0	0	0
36754	frames\Adventure_Drama\_eZeYq2r3tM\46.jpg	['Adventure', 'Drama']	0	1	0	0	1	0	0	0
36755	frames\Adventure_Drama\_eZeYq2r3tM\736.jpg	['Adventure', 'Drama']	0	1	0	0	1	0	0	0
36756	frames\Adventure_Drama\_eZeYq2r3tM\1196.jpg	['Adventure', 'Drama']	0	1	0	0	1	0	0	0
36757	frames\Adventure_Drama\_eZeYq2r3tM\276.jpg	['Adventure', 'Drama']	0	1	0	0	1	0	0	0
36758	frames\Adventure_Drama\_eZeYq2r3tM\966.jpg	['Adventure', 'Drama']	0	1	0	0	1	0	0	0
36759	frames\Action_Drama\ZR2txV7X8sE\966.jpg	['Action', 'Drama']	1	0	0	0	1	0	0	0
36760	frames\Action_Drama\ZR2txV7X8sE\2116.jpg	['Action', 'Drama']	1	0	0	0	1	0	0	0
36761	frames\Action_Drama\ZR2txV7X8sE\1886.jpg	['Action', 'Drama']	1	0	0	0	1	0	0	0
36762	frames\Action_Drama\ZR2txV7X8sE\736.jpg	['Action', 'Drama']	1	0	0	0	1	0	0	0
36763	frames\Action_Drama\ZR2txV7X8sE\2346.jpg	['Action', 'Drama']	1	0	0	0	1	0	0	0
36764	frames\Action_Drama\ZR2txV7X8sE\506.jpg	['Action', 'Drama']	1	0	0	0	1	0	0	0
36765	frames\Action_Drama\ZR2txV7X8sE\46.jpg	['Action', 'Drama']	1	0	0	0	1	0	0	0
36766	frames\Action_Drama\ZR2txV7X8sE\276.jpg	['Action', 'Drama']	1	0	0	0	1	0	0	0
36767	frames\Action_Drama\ZR2txV7X8sE\2576.jpg	['Action', 'Drama']	1	0	0	0	1	0	0	0
36768	frames\Action_Drama\ZR2txV7X8sE\1656.jpg	['Action', 'Drama']	1	0	0	0	1	0	0	0
36769	frames\Action_Drama\ZR2txV7X8sE\1196.jpg	['Action', 'Drama']	1	0	0	0	1	0	0	0
36770	frames\Action_Drama\ZR2txV7X8sE\1426.jpg	['Action', 'Drama']	1	0	0	0	1	0	0	0
36771	frames\Adventure_Comedy\kWoC8yYqPJk\46.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
36772	frames\Adventure_Comedy\kWoC8yYqPJk\2116.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
36773	frames\Adventure_Comedy\kWoC8yYqPJk\736.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
36774	frames\Adventure_Comedy\kWoC8yYqPJk\1886.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
36775	frames\Adventure_Comedy\kWoC8yYqPJk\506.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
36776	frames\Adventure_Comedy\kWoC8yYqPJk\1426.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
36777	frames\Adventure_Comedy\kWoC8yYqPJk\1656.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
36778	frames\Adventure_Comedy\kWoC8yYqPJk\2346.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
36779	frames\Adventure_Comedy\kWoC8yYqPJk\966.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
36780	frames\Adventure_Comedy\kWoC8yYqPJk\276.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
36781	frames\Adventure_Comedy\kWoC8yYqPJk\1196.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
36782	frames\Drama\oDjuY9KCsI8\2806.jpg	['Drama']	0	0	0	0	1	0	0	0
36783	frames\Drama\oDjuY9KCsI8\506.jpg	['Drama']	0	0	0	0	1	0	0	0
36784	frames\Drama\oDjuY9KCsI8\2116.jpg	['Drama']	0	0	0	0	1	0	0	0
36785	frames\Drama\oDjuY9KCsI8\1886.jpg	['Drama']	0	0	0	0	1	0	0	0
36786	frames\Drama\oDjuY9KCsI8\736.jpg	['Drama']	0	0	0	0	1	0	0	0
36787	frames\Drama\oDjuY9KCsI8\1656.jpg	['Drama']	0	0	0	0	1	0	0	0
36788	frames\Drama\oDjuY9KCsI8\2346.jpg	['Drama']	0	0	0	0	1	0	0	0
36789	frames\Drama\oDjuY9KCsI8\1196.jpg	['Drama']	0	0	0	0	1	0	0	0
36790	frames\Drama\oDjuY9KCsI8\1426.jpg	['Drama']	0	0	0	0	1	0	0	0
36791	frames\Drama\oDjuY9KCsI8\276.jpg	['Drama']	0	0	0	0	1	0	0	0
36792	frames\Drama\oDjuY9KCsI8\3266.jpg	['Drama']	0	0	0	0	1	0	0	0
36793	frames\Drama\oDjuY9KCsI8\3036.jpg	['Drama']	0	0	0	0	1	0	0	0
36794	frames\Drama\oDjuY9KCsI8\46.jpg	['Drama']	0	0	0	0	1	0	0	0
36795	frames\Drama\oDjuY9KCsI8\966.jpg	['Drama']	0	0	0	0	1	0	0	0
36796	frames\Drama\oDjuY9KCsI8\2576.jpg	['Drama']	0	0	0	0	1	0	0	0
36797	frames\Comedy_Drama\2R1lEWNNsV0\46.jpg	['Comedy', 'Drama']	0	0	1	0	1	0	0	0
36798	frames\Comedy_Drama\2R1lEWNNsV0\276.jpg	['Comedy', 'Drama']	0	0	1	0	1	0	0	0
36799	frames\Comedy_Drama\2R1lEWNNsV0\736.jpg	['Comedy', 'Drama']	0	0	1	0	1	0	0	0
36800	frames\Comedy_Drama\2R1lEWNNsV0\2576.jpg	['Comedy', 'Drama']	0	0	1	0	1	0	0	0
36801	frames\Comedy_Drama\2R1lEWNNsV0\966.jpg	['Comedy', 'Drama']	0	0	1	0	1	0	0	0
36802	frames\Comedy_Drama\2R1lEWNNsV0\1886.jpg	['Comedy', 'Drama']	0	0	1	0	1	0	0	0
36803	frames\Comedy_Drama\2R1lEWNNsV0\1656.jpg	['Comedy', 'Drama']	0	0	1	0	1	0	0	0
36804	frames\Comedy_Drama\2R1lEWNNsV0\1426.jpg	['Comedy', 'Drama']	0	0	1	0	1	0	0	0
36805	frames\Comedy_Drama\2R1lEWNNsV0\2346.jpg	['Comedy', 'Drama']	0	0	1	0	1	0	0	0
36806	frames\Comedy_Drama\2R1lEWNNsV0\506.jpg	['Comedy', 'Drama']	0	0	1	0	1	0	0	0
36807	frames\Comedy_Drama\2R1lEWNNsV0\1196.jpg	['Comedy', 'Drama']	0	0	1	0	1	0	0	0
36808	frames\Comedy_Drama\2R1lEWNNsV0\2116.jpg	['Comedy', 'Drama']	0	0	1	0	1	0	0	0
36809	frames\Action_Drama\COhtZbBhOYU\506.jpg	['Action', 'Drama']	1	0	0	0	1	0	0	0
36810	frames\Action_Drama\COhtZbBhOYU\2346.jpg	['Action', 'Drama']	1	0	0	0	1	0	0	0
36811	frames\Action_Drama\COhtZbBhOYU\1656.jpg	['Action', 'Drama']	1	0	0	0	1	0	0	0
36812	frames\Action_Drama\COhtZbBhOYU\2116.jpg	['Action', 'Drama']	1	0	0	0	1	0	0	0
36813	frames\Action_Drama\COhtZbBhOYU\2576.jpg	['Action', 'Drama']	1	0	0	0	1	0	0	0
36814	frames\Action_Drama\COhtZbBhOYU\736.jpg	['Action', 'Drama']	1	0	0	0	1	0	0	0
36815	frames\Action_Drama\COhtZbBhOYU\1426.jpg	['Action', 'Drama']	1	0	0	0	1	0	0	0
36816	frames\Action_Drama\COhtZbBhOYU\1196.jpg	['Action', 'Drama']	1	0	0	0	1	0	0	0
36817	frames\Action_Drama\COhtZbBhOYU\1886.jpg	['Action', 'Drama']	1	0	0	0	1	0	0	0
36818	frames\Action_Drama\COhtZbBhOYU\276.jpg	['Action', 'Drama']	1	0	0	0	1	0	0	0
36819	frames\Action_Drama\COhtZbBhOYU\2806.jpg	['Action', 'Drama']	1	0	0	0	1	0	0	0
36820	frames\Action_Drama\COhtZbBhOYU\966.jpg	['Action', 'Drama']	1	0	0	0	1	0	0	0
36821	frames\Action_Drama\COhtZbBhOYU\46.jpg	['Action', 'Drama']	1	0	0	0	1	0	0	0
