Unnamed: 0	path	genre	Act_Adv	Thr_Hor_Cri
27115	frames\Comedy_Horror\JOzVMqp3vMc\2346.jpg	Thr_Hor_Cri	0	1
27116	frames\Action_Adventure\k1pv94Y0fbw\506.jpg	Act_Adv	1	0
27117	frames\Adventure\I1CjDw569ss\506.jpg	Act_Adv	1	0
27118	frames\Crime_Drama\0_-45EGFtA4\736.jpg	Thr_Hor_Cri	0	1
27119	frames\Action_Adventure\80sCD2p0W1Q\2116.jpg	Act_Adv	1	0
27121	frames\Drama_Horror\SnvRdPwoMRQ\966.jpg	Thr_Hor_Cri	0	1
27123	frames\Adventure_Drama\-YykCz0f3Vk\1196.jpg	Act_Adv	1	0
27125	frames\Crime_Drama\EEVcrvlYO-w\2806.jpg	Thr_Hor_Cri	0	1
27125	frames/Crime_Drama/EEVcrvlYO-w/2806_aug.jpg	Thr_Hor_Cri	0	1
27127	frames\Horror_Thriller\Ia7el1fEff8\966.jpg	Thr_Hor_Cri	0	1
27127	frames/Horror_Thriller/Ia7el1fEff8/966_aug.jpg	Thr_Hor_Cri	0	1
27129	frames\Adventure_Comedy\C9PYzGyIfF8\1426.jpg	Act_Adv	1	0
27130	frames\Action_Horror\1DGrM6qhZHY\1426.jpg	Thr_Hor_Cri	0	1
27132	frames\Action_Comedy\Cun-LZvOTdw\966.jpg	Act_Adv	1	0
27132	frames/Action_Comedy/Cun-LZvOTdw/966_aug.jpg	Act_Adv	1	0
27133	frames\Adventure_Comedy\HmwZxnQbox8\1656.jpg	Act_Adv	1	0
27135	frames\Action_Adventure\b3OlGLDk4pY\4186.jpg	Act_Adv	1	0
27135	frames/Action_Adventure/b3OlGLDk4pY/4186_aug.jpg	Act_Adv	1	0
27137	frames\Action_Horror\JyQczb2eCf8\1886.jpg	Thr_Hor_Cri	0	1
27138	frames\Adventure_Comedy\8HO4C01n00c\1656.jpg	Act_Adv	1	0
27140	frames\Action_Drama\VmT0mZH5ivo\46.jpg	Act_Adv	1	0
27143	frames\Action_Drama\M3byaFhO18Q\46.jpg	Act_Adv	1	0
27144	frames\Adventure_Comedy\jFWnVdsSgxs\46.jpg	Act_Adv	1	0
27147	frames\Action_Adventure\Lgpg6frCrvw\1656.jpg	Act_Adv	1	0
27148	frames\Action_Thriller\NY9q_Vfbi5Q\1656.jpg	Thr_Hor_Cri	0	1
27149	frames\Action_Thriller\G4YcCF8uLiI\2346.jpg	Thr_Hor_Cri	0	1
27150	frames\Action_Adventure\69ux9TSbEKk\966.jpg	Act_Adv	1	0
27151	frames\Action_Adventure\xTebNVZEvT4\2806.jpg	Act_Adv	1	0
27154	frames\Action_Crime\qyvR5lglbTE\2576.jpg	Thr_Hor_Cri	0	1
27157	frames\Action_Crime\vTy2bx3jmrs\2806.jpg	Thr_Hor_Cri	0	1
27158	frames\Comedy_Horror\dIw0nCJpAqE\1196.jpg	Thr_Hor_Cri	0	1
27158	frames/Comedy_Horror/dIw0nCJpAqE/1196_aug.jpg	Thr_Hor_Cri	0	1
27159	frames\Action_Thriller\R8-x5ORZe70\3266.jpg	Thr_Hor_Cri	0	1
27160	frames\Thriller\KXzNo0vR_dU\2576.jpg	Thr_Hor_Cri	0	1
27162	frames\Action_Crime\qD6IXIE0cok\2116.jpg	Thr_Hor_Cri	0	1
27162	frames/Action_Crime/qD6IXIE0cok/2116_aug.jpg	Thr_Hor_Cri	0	1
27163	frames\Action_Romance\nKISdYhQcvw\966.jpg	Act_Adv	1	0
27164	frames\Horror_Thriller\ryvvNrcMh-c\2116.jpg	Thr_Hor_Cri	0	1
27165	frames\Action\9PllxjcicFo\2346.jpg	Act_Adv	1	0
27166	frames\Action_Thriller\2ETruidd5lQ\3036.jpg	Thr_Hor_Cri	0	1
27173	frames\Comedy_Crime\YedqV4Gl_us\276.jpg	Thr_Hor_Cri	0	1
27173	frames/Comedy_Crime/YedqV4Gl_us/276_aug.jpg	Thr_Hor_Cri	0	1
27174	frames\Adventure_Comedy\TVOIig2xLq8\506.jpg	Act_Adv	1	0
27175	frames\Crime_Horror\VwP_-8SCu5s\736.jpg	Thr_Hor_Cri	0	1
27177	frames\Action_Thriller\-fvfHqNEmGU\46.jpg	Thr_Hor_Cri	0	1
27177	frames/Action_Thriller/-fvfHqNEmGU/46_aug.jpg	Thr_Hor_Cri	0	1
27180	frames\Action_Thriller\6OEA4J0sobo\966.jpg	Thr_Hor_Cri	0	1
27183	frames\Adventure\VwE2USOqfNg\1656.jpg	Act_Adv	1	0
27183	frames/Adventure/VwE2USOqfNg/1656_aug.jpg	Act_Adv	1	0
27184	frames\Horror\HiavOVW1Iv8\966.jpg	Thr_Hor_Cri	0	1
27185	frames\Adventure_Comedy\YtDqlEcfr9w\1886.jpg	Act_Adv	1	0
27186	frames\Action\bmeh1eFkyHg\1196.jpg	Act_Adv	1	0
27187	frames\Adventure_Drama\NieC8KA0EvI\2116.jpg	Act_Adv	1	0
27188	frames\Adventure_Comedy\8ktMe0xclxA\736.jpg	Act_Adv	1	0
27189	frames\Drama_Thriller\1zWf02vGl3M\736.jpg	Thr_Hor_Cri	0	1
27190	frames\Comedy_Horror\lhGtoYnSdl8\2346.jpg	Thr_Hor_Cri	0	1
27191	frames\Horror_Thriller\e2FdM0YQSHk\276.jpg	Thr_Hor_Cri	0	1
27191	frames/Horror_Thriller/e2FdM0YQSHk/276_aug.jpg	Thr_Hor_Cri	0	1
27194	frames\Action_Adventure\JT_59yK4Gm4\506.jpg	Act_Adv	1	0
27195	frames\Action_Drama\yw7tuJeWXlA\2116.jpg	Act_Adv	1	0
27196	frames\Action_Horror\MFvi1YVig8w\736.jpg	Thr_Hor_Cri	0	1
27196	frames/Action_Horror/MFvi1YVig8w/736_aug.jpg	Thr_Hor_Cri	0	1
27197	frames\Adventure_Comedy\22xJjwTRC10\2576.jpg	Act_Adv	1	0
27198	frames\Horror_Thriller\ajMVBGbsL_E\966.jpg	Thr_Hor_Cri	0	1
27198	frames/Horror_Thriller/ajMVBGbsL_E/966_aug.jpg	Thr_Hor_Cri	0	1
27200	frames\Action_Drama\tWuBw5082gI\2346.jpg	Act_Adv	1	0
27201	frames\Comedy_Horror\yqTTejoQVXw\966.jpg	Thr_Hor_Cri	0	1
27203	frames\Crime_Drama\FfIAWygymsc\506.jpg	Thr_Hor_Cri	0	1
27203	frames/Crime_Drama/FfIAWygymsc/506_aug.jpg	Thr_Hor_Cri	0	1
27204	frames\Action_Comedy\mgyypjEpK6U\46.jpg	Act_Adv	1	0
27204	frames/Action_Comedy/mgyypjEpK6U/46_aug.jpg	Act_Adv	1	0
27205	frames\Adventure_Comedy\Pf4RjsdJE0I\736.jpg	Act_Adv	1	0
27206	frames\Action_Horror\bHwiXFc9MOw\1196.jpg	Thr_Hor_Cri	0	1
27207	frames\Action_Horror\CxQ4aL5IXZw\736.jpg	Thr_Hor_Cri	0	1
27209	frames\Crime_Drama\b4vpGhO2LwA\2346.jpg	Thr_Hor_Cri	0	1
27210	frames\Adventure_Comedy\bNbi_KLd_Uk\2116.jpg	Act_Adv	1	0
27212	frames\Action\VMU9Yos0mkk\2346.jpg	Act_Adv	1	0
27212	frames/Action/VMU9Yos0mkk/2346_aug.jpg	Act_Adv	1	0
27214	frames\Thriller\BkZ6lFCzAwM\1656.jpg	Thr_Hor_Cri	0	1
27214	frames/Thriller/BkZ6lFCzAwM/1656_aug.jpg	Thr_Hor_Cri	0	1
27216	frames\Drama_Horror\pN5RlyFWJBA\736.jpg	Thr_Hor_Cri	0	1
27217	frames\Action_Adventure\w7tqVEdyteg\1656.jpg	Act_Adv	1	0
27217	frames/Action_Adventure/w7tqVEdyteg/1656_aug.jpg	Act_Adv	1	0
27218	frames\Adventure_Comedy\-nswXtzrfQU\1426.jpg	Act_Adv	1	0
27219	frames\Adventure_Thriller\X7rfWPbEufo\276.jpg	Thr_Hor_Cri	0	1
27220	frames\Action_Thriller\f_LDdElm9fc\2576.jpg	Thr_Hor_Cri	0	1
27220	frames/Action_Thriller/f_LDdElm9fc/2576_aug.jpg	Thr_Hor_Cri	0	1
27221	frames\Adventure\oY0spjrKFdM\506.jpg	Act_Adv	1	0
27223	frames\Drama_Horror\c93bejkDIuU\506.jpg	Thr_Hor_Cri	0	1
27224	frames\Adventure\IQWtTLEslg8\2116.jpg	Act_Adv	1	0
27227	frames\Action_Drama\kDSiyU72RpA\46.jpg	Act_Adv	1	0
27228	frames\Thriller\wbwXHxqxDwc\506.jpg	Thr_Hor_Cri	0	1
27228	frames/Thriller/wbwXHxqxDwc/506_aug.jpg	Thr_Hor_Cri	0	1
27229	frames\Adventure\TvSS_-BohSc\276.jpg	Act_Adv	1	0
27229	frames/Adventure/TvSS_-BohSc/276_aug.jpg	Act_Adv	1	0
27230	frames\Action_Adventure\yHjejU3HvRE\966.jpg	Act_Adv	1	0
27231	frames\Action_Comedy\9ltpGvaDfBM\3266.jpg	Act_Adv	1	0
27232	frames\Adventure_Comedy\jFWnVdsSgxs\966.jpg	Act_Adv	1	0
27233	frames\Action\9PllxjcicFo\2576.jpg	Act_Adv	1	0
27234	frames\Action_Adventure\IjGKv209gAE\46.jpg	Act_Adv	1	0
27235	frames\Action_Adventure\SUMtjCypolU\1656.jpg	Act_Adv	1	0
27238	frames\Drama_Thriller\E_tY5yc-yWU\2346.jpg	Thr_Hor_Cri	0	1
27240	frames\Horror\fuCEfNfuoiM\3036.jpg	Thr_Hor_Cri	0	1
27240	frames/Horror/fuCEfNfuoiM/3036_aug.jpg	Thr_Hor_Cri	0	1
27241	frames\Action_Adventure\qXKeIDlP-ys\1426.jpg	Act_Adv	1	0
27241	frames/Action_Adventure/qXKeIDlP-ys/1426_aug.jpg	Act_Adv	1	0
27243	frames\Action\gSG9bZu1NtM\1196.jpg	Act_Adv	1	0
27244	frames\Crime_Drama\5AJvo1pc3sw\1426.jpg	Thr_Hor_Cri	0	1
27245	frames\Adventure_Drama\umIBbT6uwZI\1886.jpg	Act_Adv	1	0
27246	frames\Drama_Thriller\J5nmxHjPuvY\1196.jpg	Thr_Hor_Cri	0	1
27247	frames\Action_Drama\XUdBdsMc5EQ\1196.jpg	Act_Adv	1	0
27248	frames\Action\gSG9bZu1NtM\2346.jpg	Act_Adv	1	0
27252	frames\Action_Horror\hmF_IO6Aiag\46.jpg	Thr_Hor_Cri	0	1
27252	frames/Action_Horror/hmF_IO6Aiag/46_aug.jpg	Thr_Hor_Cri	0	1
27253	frames\Action_Adventure\7ALP_3eWKZg\506.jpg	Act_Adv	1	0
27254	frames\Action_Crime\Sp1xdUY8R14\1196.jpg	Thr_Hor_Cri	0	1
27255	frames\Adventure_Drama\cLomnZIvoFs\1656.jpg	Act_Adv	1	0
27256	frames\Comedy_Crime\k1z5PejkIyY\2806.jpg	Thr_Hor_Cri	0	1
27257	frames\Comedy_Crime\uq1JHKlUtOU\276.jpg	Thr_Hor_Cri	0	1
27257	frames/Comedy_Crime/uq1JHKlUtOU/276_aug.jpg	Thr_Hor_Cri	0	1
27258	frames\Action_Adventure\a_UjNi8M_bw\1656.jpg	Act_Adv	1	0
27259	frames\Action_Crime\TCrV8NUSTsc\966.jpg	Thr_Hor_Cri	0	1
27259	frames/Action_Crime/TCrV8NUSTsc/966_aug.jpg	Thr_Hor_Cri	0	1
27260	frames\Crime_Drama\-ASYRiRflDM\1196.jpg	Thr_Hor_Cri	0	1
27262	frames\Crime\8BY36nM4_HI\1886.jpg	Thr_Hor_Cri	0	1
27263	frames\Action\VDGKUOjQ-Zs\1886.jpg	Act_Adv	1	0
27264	frames\Adventure_Drama\GfH27NmFVSw\736.jpg	Act_Adv	1	0
27265	frames\Crime_Drama\q-StMfE8NrA\736.jpg	Thr_Hor_Cri	0	1
27266	frames\Action_Comedy\vAd0QlUaIBY\1426.jpg	Act_Adv	1	0
27267	frames\Action_Adventure\BM29Ze3d_cs\46.jpg	Act_Adv	1	0
27273	frames\Action_Crime\TxvqZhVwrSY\46.jpg	Thr_Hor_Cri	0	1
27276	frames\Action_Comedy\zaYgv8likRs\506.jpg	Act_Adv	1	0
27276	frames/Action_Comedy/zaYgv8likRs/506_aug.jpg	Act_Adv	1	0
27277	frames\Adventure_Comedy\kPE7ZCGjw4o\966.jpg	Act_Adv	1	0
27278	frames\Action_Thriller\f_LDdElm9fc\2346.jpg	Thr_Hor_Cri	0	1
27280	frames\Adventure_Comedy\sWjVe9dMRHU\2576.jpg	Act_Adv	1	0
27282	frames\Action_Adventure\trPOKL7Nguo\966.jpg	Act_Adv	1	0
27282	frames/Action_Adventure/trPOKL7Nguo/966_aug.jpg	Act_Adv	1	0
27285	frames\Comedy_Crime\mWqZWXSj-s0\1426.jpg	Thr_Hor_Cri	0	1
27286	frames\Action_Adventure\YIZlw1Ou77Y\46.jpg	Act_Adv	1	0
27287	frames\Crime_Drama\oLPTh_DaPa8\1656.jpg	Thr_Hor_Cri	0	1
27287	frames/Crime_Drama/oLPTh_DaPa8/1656_aug.jpg	Thr_Hor_Cri	0	1
27288	frames\Horror\v1M3w_o7cOc\1196.jpg	Thr_Hor_Cri	0	1
27290	frames\Thriller\KXzNo0vR_dU\2116.jpg	Thr_Hor_Cri	0	1
27290	frames/Thriller/KXzNo0vR_dU/2116_aug.jpg	Thr_Hor_Cri	0	1
27294	frames\Action_Comedy\XQUKOgrir0A\2116.jpg	Act_Adv	1	0
27296	frames\Comedy_Horror\IBTpVVTZJ5c\506.jpg	Thr_Hor_Cri	0	1
27297	frames\Comedy_Crime\dX0dcSJE7ek\1886.jpg	Thr_Hor_Cri	0	1
27297	frames/Comedy_Crime/dX0dcSJE7ek/1886_aug.jpg	Thr_Hor_Cri	0	1
27299	frames\Action_Adventure\GHKtN9jPK1w\2576.jpg	Act_Adv	1	0
27300	frames\Adventure\DDueSsFUqc4\1886.jpg	Act_Adv	1	0
27303	frames\Crime_Drama\sN7zJBjZgHU\2576.jpg	Thr_Hor_Cri	0	1
27306	frames\Adventure_Comedy\KLIB40d6Pz8\736.jpg	Act_Adv	1	0
27307	frames\Drama_Thriller\hTzqKlFConk\966.jpg	Thr_Hor_Cri	0	1
27309	frames\Action_Crime\2aN2OU0pk-Q\1196.jpg	Thr_Hor_Cri	0	1
27309	frames/Action_Crime/2aN2OU0pk-Q/1196_aug.jpg	Thr_Hor_Cri	0	1
27311	frames\Adventure\GM5WI4MTXzc\966.jpg	Act_Adv	1	0
27312	frames\Action_Horror\LFN4NtioY8Q\276.jpg	Thr_Hor_Cri	0	1
27312	frames/Action_Horror/LFN4NtioY8Q/276_aug.jpg	Thr_Hor_Cri	0	1
27313	frames\Action_Adventure\xx4t4fBIY88\966.jpg	Act_Adv	1	0
27314	frames\Action_Comedy\lCs7qjJzoDg\506.jpg	Act_Adv	1	0
27315	frames\Adventure_Comedy\xAkmG6uqBd4\2576.jpg	Act_Adv	1	0
27317	frames\Action_Thriller\k7_V-3ApEiM\1426.jpg	Thr_Hor_Cri	0	1
27318	frames\Adventure\pQT-QFy5Nig\2806.jpg	Act_Adv	1	0
27319	frames\Drama_Thriller\M57AIegsBz4\2576.jpg	Thr_Hor_Cri	0	1
27319	frames/Drama_Thriller/M57AIegsBz4/2576_aug.jpg	Thr_Hor_Cri	0	1
27321	frames\Adventure_Comedy\IpW3QbVzNCI\1886.jpg	Act_Adv	1	0
27322	frames\Action_Adventure\FBpdDE96XhE\276.jpg	Act_Adv	1	0
27323	frames\Action\8QMRQeYNd7M\46.jpg	Act_Adv	1	0
27327	frames\Adventure_Comedy\5Ugqj1RATYE\506.jpg	Act_Adv	1	0
27328	frames\Action_Drama\sxo7GjhsghQ\46.jpg	Act_Adv	1	0
27328	frames/Action_Drama/sxo7GjhsghQ/46_aug.jpg	Act_Adv	1	0
27329	frames\Adventure\XeO3jMZphhs\2116.jpg	Act_Adv	1	0
27330	frames\Action\_b6S8tpQtdw\1196.jpg	Act_Adv	1	0
27331	frames\Adventure_Comedy\djUYiJu6K48\1656.jpg	Act_Adv	1	0
27332	frames\Action\4331uXY0nxA\3036.jpg	Act_Adv	1	0
27333	frames\Adventure\wRbKDoyN5oc\506.jpg	Act_Adv	1	0
27334	frames\Adventure_Comedy\9F3iBMYvQOs\1196.jpg	Act_Adv	1	0
27335	frames\Action_Crime\IL-_pNnEuk8\2806.jpg	Thr_Hor_Cri	0	1
27336	frames\Action_Comedy\t4M3hbVh3U4\1196.jpg	Act_Adv	1	0
27337	frames\Adventure_Comedy\HmwZxnQbox8\2806.jpg	Act_Adv	1	0
27337	frames/Adventure_Comedy/HmwZxnQbox8/2806_aug.jpg	Act_Adv	1	0
27338	frames\Action_Adventure\K_a1_SO8hu0\3726.jpg	Act_Adv	1	0
27339	frames\Crime_Drama\tBeJkq_by_8\1196.jpg	Thr_Hor_Cri	0	1
27340	frames\Action_Crime\iK0-76FChfk\276.jpg	Thr_Hor_Cri	0	1
27341	frames\Crime_Drama\cg-wxqxxWs4\1426.jpg	Thr_Hor_Cri	0	1
27343	frames\Action_Crime\kWrOmEtXk0k\966.jpg	Thr_Hor_Cri	0	1
27343	frames/Action_Crime/kWrOmEtXk0k/966_aug.jpg	Thr_Hor_Cri	0	1
27344	frames\Adventure_Comedy\f-77xulkB_U\3266.jpg	Act_Adv	1	0
27345	frames\Adventure_Horror\5vFi7gu-g-w\966.jpg	Thr_Hor_Cri	0	1
27346	frames\Action_Adventure\3P4LUt0qcX8\1426.jpg	Act_Adv	1	0
27347	frames\Comedy_Crime\ZtHl67Oeb5I\1196.jpg	Thr_Hor_Cri	0	1
27349	frames\Crime_Drama\udn4UB_EZ1E\1196.jpg	Thr_Hor_Cri	0	1
27350	frames\Adventure_Comedy\NkaJFlr5Fhk\1426.jpg	Act_Adv	1	0
27351	frames\Action_Adventure\SUMtjCypolU\2116.jpg	Act_Adv	1	0
27352	frames\Action_Drama\zjwBNUXCA-M\2346.jpg	Act_Adv	1	0
27354	frames\Adventure_Drama\85PCzIbeQGU\2576.jpg	Act_Adv	1	0
27357	frames\Comedy_Horror\FKwYBGdhUpc\1196.jpg	Thr_Hor_Cri	0	1
27358	frames\Action_Thriller\HU7Ga7qTLDU\46.jpg	Thr_Hor_Cri	0	1
27359	frames\Action\L9pxOwibtWQ\1886.jpg	Act_Adv	1	0
27360	frames\Adventure_Horror\zeSe5X9ALXg\2576.jpg	Thr_Hor_Cri	0	1
27363	frames\Adventure_Comedy\22xJjwTRC10\46.jpg	Act_Adv	1	0
27365	frames\Comedy_Horror\BAqabMWnAmk\966.jpg	Thr_Hor_Cri	0	1
27365	frames/Comedy_Horror/BAqabMWnAmk/966_aug.jpg	Thr_Hor_Cri	0	1
27368	frames\Comedy_Horror\BAqabMWnAmk\2116.jpg	Thr_Hor_Cri	0	1
27369	frames\Crime_Horror\zAc3K7mjlxs\1656.jpg	Thr_Hor_Cri	0	1
27369	frames/Crime_Horror/zAc3K7mjlxs/1656_aug.jpg	Thr_Hor_Cri	0	1
27371	frames\Adventure\L_l2ii_25tc\5106.jpg	Act_Adv	1	0
27373	frames\Action_Adventure\yOMv5lJpHwY\966.jpg	Act_Adv	1	0
27374	frames\Comedy_Horror\yhjD1CmE9gs\276.jpg	Thr_Hor_Cri	0	1
27375	frames\Comedy_Horror\izxDdUcC3Ag\46.jpg	Thr_Hor_Cri	0	1
27375	frames/Comedy_Horror/izxDdUcC3Ag/46_aug.jpg	Thr_Hor_Cri	0	1
27376	frames\Action_Crime\dlYo5IHqD80\1196.jpg	Thr_Hor_Cri	0	1
27378	frames\Action\KwIg2QMWVOU\966.jpg	Act_Adv	1	0
27379	frames\Action_Crime\LMT8UN9bSiA\1426.jpg	Thr_Hor_Cri	0	1
27380	frames\Adventure_Comedy\5SnIUYLRXro\2346.jpg	Act_Adv	1	0
27381	frames\Action_Adventure\TTLjOAdckzM\2116.jpg	Act_Adv	1	0
27384	frames\Action_Horror\aVCOzbRPapo\1886.jpg	Thr_Hor_Cri	0	1
27385	frames\Horror\OgaJLKX1sUo\736.jpg	Thr_Hor_Cri	0	1
27386	frames\Action_Adventure\qs1QcRTOMEg\1886.jpg	Act_Adv	1	0
27387	frames\Action_Thriller\_Z_n2Ray64o\506.jpg	Thr_Hor_Cri	0	1
27388	frames\Adventure_Comedy\JRloSmzWBOg\966.jpg	Act_Adv	1	0
27389	frames\Action_Horror\5zileWIEgoQ\2806.jpg	Thr_Hor_Cri	0	1
27390	frames\Adventure_Comedy\63KOboifCig\966.jpg	Act_Adv	1	0
27391	frames\Adventure_Comedy\qAFgj8mqPk0\1426.jpg	Act_Adv	1	0
27392	frames\Drama_Horror\1NQhKtWHtmQ\46.jpg	Thr_Hor_Cri	0	1
27396	frames\Action\F5ZP1m4J0H4\506.jpg	Act_Adv	1	0
27397	frames\Action\k0aqHfvHcsc\1426.jpg	Act_Adv	1	0
27398	frames\Action_Drama\T4WNCHc_MmQ\1656.jpg	Act_Adv	1	0
27400	frames\Adventure_Comedy\xG6V0I6_ZP8\1656.jpg	Act_Adv	1	0
27400	frames/Adventure_Comedy/xG6V0I6_ZP8/1656_aug.jpg	Act_Adv	1	0
27405	frames\Adventure_Comedy\ngeORuhnajc\2806.jpg	Act_Adv	1	0
27408	frames\Action_Adventure\1OxDZKordaM\4876.jpg	Act_Adv	1	0
27410	frames\Adventure_Drama\kPSk30qzgFs\2346.jpg	Act_Adv	1	0
27412	frames\Thriller\t8eNpwLPwog\2806.jpg	Thr_Hor_Cri	0	1
27413	frames\Action_Adventure\nQeov6j0bsQ\1196.jpg	Act_Adv	1	0
27415	frames\Adventure_Comedy\hSvJRk5OH_o\2346.jpg	Act_Adv	1	0
27417	frames\Thriller\k9WhxTOA19s\966.jpg	Thr_Hor_Cri	0	1
27418	frames\Crime_Drama\RisSaXLB5ok\276.jpg	Thr_Hor_Cri	0	1
27420	frames\Comedy_Crime\EYKOpaD_s1U\966.jpg	Thr_Hor_Cri	0	1
27421	frames\Horror\ktEW65QQFgQ\1196.jpg	Thr_Hor_Cri	0	1
27422	frames\Action_Adventure\i7KcAEPxDwQ\966.jpg	Act_Adv	1	0
27422	frames/Action_Adventure/i7KcAEPxDwQ/966_aug.jpg	Act_Adv	1	0
27424	frames\Crime_Drama\_MLgnDZguM0\736.jpg	Thr_Hor_Cri	0	1
27424	frames/Crime_Drama/_MLgnDZguM0/736_aug.jpg	Thr_Hor_Cri	0	1
27425	frames\Drama_Thriller\2L2dyDpd7LA\3496.jpg	Thr_Hor_Cri	0	1
27426	frames\Adventure_Comedy\PiL1okP-jbc\1196.jpg	Act_Adv	1	0
27427	frames\Comedy_Crime\IrDrwaot490\2116.jpg	Thr_Hor_Cri	0	1
27427	frames/Comedy_Crime/IrDrwaot490/2116_aug.jpg	Thr_Hor_Cri	0	1
27428	frames\Action_Drama\EuSGUhhmYfk\1426.jpg	Act_Adv	1	0
27429	frames\Comedy_Crime\U0s0czlJ4xA\1196.jpg	Thr_Hor_Cri	0	1
27429	frames/Comedy_Crime/U0s0czlJ4xA/1196_aug.jpg	Thr_Hor_Cri	0	1
27430	frames\Action_Thriller\1TNL7KlEI8g\736.jpg	Thr_Hor_Cri	0	1
27430	frames/Action_Thriller/1TNL7KlEI8g/736_aug.jpg	Thr_Hor_Cri	0	1
27431	frames\Adventure_Comedy\JRloSmzWBOg\736.jpg	Act_Adv	1	0
27434	frames\Action_Adventure\JylK4HuKMvQ\1886.jpg	Act_Adv	1	0
27435	frames\Adventure_Comedy\AxGXZOLn-U0\2576.jpg	Act_Adv	1	0
27438	frames\Adventure_Thriller\sIY7BQkbIT8\3956.jpg	Thr_Hor_Cri	0	1
27439	frames\Action_Adventure\xEvb7B4O698\1196.jpg	Act_Adv	1	0
27440	frames\Adventure\DHzx2P4x63c\1886.jpg	Act_Adv	1	0
27441	frames\Adventure_Comedy\agrpQQWiX48\1656.jpg	Act_Adv	1	0
27442	frames\Crime_Drama\OK77tkb6D0c\1886.jpg	Thr_Hor_Cri	0	1
27443	frames\Adventure_Comedy\0igqAlu8Oqc\1426.jpg	Act_Adv	1	0
27443	frames/Adventure_Comedy/0igqAlu8Oqc/1426_aug.jpg	Act_Adv	1	0
27444	frames\Action_Horror\GiRyIbJ7IFg\46.jpg	Thr_Hor_Cri	0	1
27446	frames\Adventure_Drama\RAapNGRfaBI\966.jpg	Act_Adv	1	0
27449	frames\Action_Thriller\Wl6COOA3V6Y\276.jpg	Thr_Hor_Cri	0	1
27449	frames/Action_Thriller/Wl6COOA3V6Y/276_aug.jpg	Thr_Hor_Cri	0	1
27452	frames\Adventure_Drama\oeCRY2mdih8\2576.jpg	Act_Adv	1	0
27454	frames\Drama_Horror\kr5skPIftSY\506.jpg	Thr_Hor_Cri	0	1
27455	frames\Adventure\VRxRsbDfLaw\276.jpg	Act_Adv	1	0
27456	frames\Action\tTFOv5oFe3E\506.jpg	Act_Adv	1	0
27458	frames\Action_Adventure\JT_59yK4Gm4\1886.jpg	Act_Adv	1	0
27458	frames/Action_Adventure/JT_59yK4Gm4/1886_aug.jpg	Act_Adv	1	0
27460	frames\Adventure_Comedy\6I5B0jyLBUg\506.jpg	Act_Adv	1	0
27461	frames\Thriller\BkZ6lFCzAwM\1426.jpg	Thr_Hor_Cri	0	1
27463	frames\Adventure_Comedy\G4BGtSvviS0\966.jpg	Act_Adv	1	0
27463	frames/Adventure_Comedy/G4BGtSvviS0/966_aug.jpg	Act_Adv	1	0
27465	frames\Action_Thriller\99dOPdlLIw0\966.jpg	Thr_Hor_Cri	0	1
27466	frames\Action_Adventure\AC9SF7TOyHQ\3266.jpg	Act_Adv	1	0
27470	frames\Action_Comedy\CdppQAIYPzY\966.jpg	Act_Adv	1	0
27471	frames\Comedy_Horror\YOO8a-wBTy0\2346.jpg	Thr_Hor_Cri	0	1
27473	frames\Action_Adventure\MVSH6eiGvSM\2116.jpg	Act_Adv	1	0
27475	frames\Drama_Thriller\xuUtu2xRGgY\1886.jpg	Thr_Hor_Cri	0	1
27478	frames\Action_Horror\db50XeSEtv4\966.jpg	Thr_Hor_Cri	0	1
27478	frames/Action_Horror/db50XeSEtv4/966_aug.jpg	Thr_Hor_Cri	0	1
27481	frames\Comedy_Thriller\1nVThHLqda0\2116.jpg	Thr_Hor_Cri	0	1
27481	frames/Comedy_Thriller/1nVThHLqda0/2116_aug.jpg	Thr_Hor_Cri	0	1
27482	frames\Action_Adventure\YIZlw1Ou77Y\506.jpg	Act_Adv	1	0
27482	frames/Action_Adventure/YIZlw1Ou77Y/506_aug.jpg	Act_Adv	1	0
27486	frames\Adventure_Comedy\IpW3QbVzNCI\506.jpg	Act_Adv	1	0
27488	frames\Crime_Drama\xAMy0g4w_ME\1196.jpg	Thr_Hor_Cri	0	1
27489	frames\Adventure\R2zNRrOXbPY\2116.jpg	Act_Adv	1	0
27489	frames/Adventure/R2zNRrOXbPY/2116_aug.jpg	Act_Adv	1	0
27490	frames\Adventure_Drama\7NMQnDrBp60\3036.jpg	Act_Adv	1	0
27492	frames\Drama_Thriller\Is5sRHNIAwE\3036.jpg	Thr_Hor_Cri	0	1
27494	frames\Action_Adventure\Z92aHy9-fkk\2806.jpg	Act_Adv	1	0
27496	frames\Crime_Drama\qzayNPEmoK0\1196.jpg	Thr_Hor_Cri	0	1
27496	frames/Crime_Drama/qzayNPEmoK0/1196_aug.jpg	Thr_Hor_Cri	0	1
27497	frames\Horror\g3a9qZnTzJQ\1656.jpg	Thr_Hor_Cri	0	1
27500	frames\Adventure_Drama\_c7cV5_jU5Q\506.jpg	Act_Adv	1	0
27501	frames\Adventure_Comedy\xAkmG6uqBd4\276.jpg	Act_Adv	1	0
27501	frames/Adventure_Comedy/xAkmG6uqBd4/276_aug.jpg	Act_Adv	1	0
27503	frames\Action_Horror\JyQczb2eCf8\2576.jpg	Thr_Hor_Cri	0	1
