	path	genre	Action	Adventure	Comedy	Crime	Drama	Horror	Romance	Thriller
28241	frames\Comedy_Thriller\_b25Fbg8xqU\276.jpg	['Comedy', 'Thriller']	0	0	1	0	0	0	0	1
28242	frames\Drama_Horror\lLeY8-bhEuQ\1196.jpg	['Drama', 'Horror']	0	0	0	0	1	1	0	0
28243	frames\Drama_Romance\f2ugRkVMOuE\1196.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
28244	frames\Action_Adventure\tYf5ENc39dQ\736.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
28245	frames\Drama_Horror\F1adM9oDbbw\2346.jpg	['Drama', 'Horror']	0	0	0	0	1	1	0	0
28246	frames\Horror\BdOG2-Gn044\1886.jpg	['Horror']	0	0	0	0	0	1	0	0
28247	frames\Action_Adventure\TwQ1KE0CRrI\2116.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
28248	frames\Drama\OqSg7WO4tT4\1886.jpg	['Drama']	0	0	0	0	1	0	0	0
28249	frames\Comedy\HavLrFJcqMs\506.jpg	['Comedy']	0	0	1	0	0	0	0	0
28250	frames\Horror_Thriller\6esR4uGEFCc\1886.jpg	['Horror', 'Thriller']	0	0	0	0	0	1	0	1
28251	frames\Comedy_Drama\DcaV2VQgea0\2806.jpg	['Comedy', 'Drama']	0	0	1	0	1	0	0	0
28252	frames\Comedy\gijYgnVD9vo\1656.jpg	['Comedy']	0	0	1	0	0	0	0	0
28253	frames\Comedy_Horror\plUXguATsTQ\276.jpg	['Comedy', 'Horror']	0	0	1	0	0	1	0	0
28254	frames\Action_Adventure\2pVPaPFm5iI\2576.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
28255	frames\Action_Adventure\KAal6-tvckw\2576.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
28256	frames\Comedy\OFmxUUOxZl8\2346.jpg	['Comedy']	0	0	1	0	0	0	0	0
28257	frames\Drama_Romance\_r6i8Ae0cvo\276.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
28258	frames\Adventure_Comedy\FTV4FUlcIwQ\46.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
28259	frames\Comedy_Romance\CHOpoOnkRJE\2116.jpg	['Comedy', 'Romance']	0	0	1	0	0	0	1	0
28260	frames\Drama_Romance\DYfo3nt-O_U\506.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
28261	frames\Action_Crime\AridlIyM9ak\1426.jpg	['Action', 'Crime']	1	0	0	1	0	0	0	0
28262	frames\Comedy\DM7JBXzCP1k\736.jpg	['Comedy']	0	0	1	0	0	0	0	0
28263	frames\Crime_Drama\bHW5h5O-e5I\966.jpg	['Crime', 'Drama']	0	0	0	1	1	0	0	0
28264	frames\Drama\-nh3g6F63qM\1426.jpg	['Drama']	0	0	0	0	1	0	0	0
28265	frames\Adventure_Comedy\E-mnMI7Klyw\1886.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
28266	frames\Comedy_Drama\5Q1f6Oij1NQ\2346.jpg	['Comedy', 'Drama']	0	0	1	0	1	0	0	0
28267	frames\Crime_Horror\MA6g7AEH_kA\736.jpg	['Crime', 'Horror']	0	0	0	1	0	1	0	0
28268	frames\Action_Drama\yw7tuJeWXlA\1196.jpg	['Action', 'Drama']	1	0	0	0	1	0	0	0
28269	frames\Drama\bY-jTccddQo\276.jpg	['Drama']	0	0	0	0	1	0	0	0
28270	frames\Drama_Romance\MRCXvZjeOx8\736.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
28271	frames\Action_Drama\aJ7NA4hNNc0\1196.jpg	['Action', 'Drama']	1	0	0	0	1	0	0	0
28272	frames\Comedy\5IPCNRlCYP8\736.jpg	['Comedy']	0	0	1	0	0	0	0	0
28273	frames\Adventure_Comedy\-19d_T472co\2806.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
28274	frames\Adventure_Drama\lrGIfJdbUHY\2346.jpg	['Adventure', 'Drama']	0	1	0	0	1	0	0	0
28275	frames\Comedy\uhkfz535fR8\1426.jpg	['Comedy']	0	0	1	0	0	0	0	0
28276	frames\Horror_Thriller\edhJGqAjG7s\1426.jpg	['Horror', 'Thriller']	0	0	0	0	0	1	0	1
28277	frames\Action_Adventure\UsZNj9srzR8\2116.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
28278	frames\Action\iX23r272kqg\1196.jpg	['Action']	1	0	0	0	0	0	0	0
28279	frames\Action_Adventure\FE42Xc_laYU\3036.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
28280	frames\Crime_Drama\XM3MRt89zy4\46.jpg	['Crime', 'Drama']	0	0	0	1	1	0	0	0
28281	frames\Action_Adventure\aZe77wShCbE\2346.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
28282	frames\Comedy\eyCCuHC08bY\1196.jpg	['Comedy']	0	0	1	0	0	0	0	0
28283	frames\Action_Adventure\bOEcxxyOC-s\2116.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
28284	frames\Adventure_Drama\xaILTs-_1z4\506.jpg	['Adventure', 'Drama']	0	1	0	0	1	0	0	0
28285	frames\Comedy_Horror\ErqotNH65_E\2806.jpg	['Comedy', 'Horror']	0	0	1	0	0	1	0	0
28286	frames\Adventure_Drama\HuzpoTGja5M\276.jpg	['Adventure', 'Drama']	0	1	0	0	1	0	0	0
28287	frames\Comedy_Horror\YOO8a-wBTy0\966.jpg	['Comedy', 'Horror']	0	0	1	0	0	1	0	0
28288	frames\Drama\X-HeG5tFKUo\506.jpg	['Drama']	0	0	0	0	1	0	0	0
28289	frames\Drama\JCKh3Jsge4E\2346.jpg	['Drama']	0	0	0	0	1	0	0	0
28290	frames\Action_Adventure\fBTODK66ymw\46.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
28291	frames\Action_Comedy\gGKNhGbPp6Y\1196.jpg	['Action', 'Comedy']	1	0	1	0	0	0	0	0
28292	frames\Drama\jm73CCe1e4o\2576.jpg	['Drama']	0	0	0	0	1	0	0	0
28293	frames\Comedy\s9JqbCH4aVw\2116.jpg	['Comedy']	0	0	1	0	0	0	0	0
28294	frames\Adventure_Drama\VmVWuswEBSk\506.jpg	['Adventure', 'Drama']	0	1	0	0	1	0	0	0
28295	frames\Action_Drama\_b3_-pPzDVk\1656.jpg	['Action', 'Drama']	1	0	0	0	1	0	0	0
28296	frames\Drama\ucQmXLgGIVA\1426.jpg	['Drama']	0	0	0	0	1	0	0	0
28297	frames\Comedy\0N-cvihnyqg\276.jpg	['Comedy']	0	0	1	0	0	0	0	0
28298	frames\Drama_Horror\3JL2XIwueEA\506.jpg	['Drama', 'Horror']	0	0	0	0	1	1	0	0
28299	frames\Adventure_Comedy\QY11UyRZBM4\506.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
28300	frames\Action\JYVhLnjKKC8\966.jpg	['Action']	1	0	0	0	0	0	0	0
28301	frames\Comedy\kFFuJQRlm38\2806.jpg	['Comedy']	0	0	1	0	0	0	0	0
28302	frames\Comedy_Crime\a_DkEkfAO4s\3956.jpg	['Comedy', 'Crime']	0	0	1	1	0	0	0	0
28303	frames\Action_Adventure\AUBx-geW0Tg\1886.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
28304	frames\Drama_Romance\sjPnuqcrL70\2116.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
28305	frames\Adventure\louBM-Mix7s\276.jpg	['Adventure']	0	1	0	0	0	0	0	0
28306	frames\Crime_Drama\cjFIi3PC2cI\3036.jpg	['Crime', 'Drama']	0	0	0	1	1	0	0	0
28307	frames\Action_Adventure\_92v2IFT7WE\46.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
28308	frames\Horror_Thriller\qqWVQuCaB6Y\736.jpg	['Horror', 'Thriller']	0	0	0	0	0	1	0	1
28309	frames\Comedy\doKP3Il9R1k\46.jpg	['Comedy']	0	0	1	0	0	0	0	0
28310	frames\Action_Adventure\hTpVCu5DzpA\506.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
28311	frames\Adventure_Comedy\AM5EYO5wWMA\2576.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
28312	frames\Comedy\hwpHOq3Xbks\1656.jpg	['Comedy']	0	0	1	0	0	0	0	0
28313	frames\Romance\d3ZUSI1_lOc\966.jpg	['Romance']	0	0	0	0	0	0	1	0
28314	frames\Drama_Romance\Dq6dW6XbeLI\506.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
28315	frames\Crime\ZYOhqPzYRjs\1656.jpg	['Crime']	0	0	0	1	0	0	0	0
28316	frames\Drama_Horror\lyM65FpQLlM\1656.jpg	['Drama', 'Horror']	0	0	0	0	1	1	0	0
28317	frames\Horror\rWeaYCoh1qk\2346.jpg	['Horror']	0	0	0	0	0	1	0	0
28318	frames\Comedy_Romance\J5K0XKyL3i8\1196.jpg	['Comedy', 'Romance']	0	0	1	0	0	0	1	0
28319	frames\Comedy\Uii-wMha6mE\1886.jpg	['Comedy']	0	0	1	0	0	0	0	0
28320	frames\Horror_Thriller\reKMIuxFqzY\276.jpg	['Horror', 'Thriller']	0	0	0	0	0	1	0	1
28321	frames\Action_Adventure\-_YHQheqKxE\2116.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
28322	frames\Horror_Thriller\Qns26Wdvph8\2116.jpg	['Horror', 'Thriller']	0	0	0	0	0	1	0	1
28323	frames\Comedy_Romance\lZ885HzflVc\1196.jpg	['Comedy', 'Romance']	0	0	1	0	0	0	1	0
28324	frames\Action_Adventure\JyEvCZ8kwW4\736.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
28325	frames\Drama_Thriller\xuUtu2xRGgY\3726.jpg	['Drama', 'Thriller']	0	0	0	0	1	0	0	1
28326	frames\Action_Drama\7CEYqIjhTHs\2346.jpg	['Action', 'Drama']	1	0	0	0	1	0	0	0
28327	frames\Adventure\YV-vi9NuyTw\1886.jpg	['Adventure']	0	1	0	0	0	0	0	0
28328	frames\Drama\FUR11zrrNb0\1426.jpg	['Drama']	0	0	0	0	1	0	0	0
28329	frames\Crime_Drama\DC2QaWmat7A\2116.jpg	['Crime', 'Drama']	0	0	0	1	1	0	0	0
28330	frames\Action_Drama\wnfHqnaM0yI\736.jpg	['Action', 'Drama']	1	0	0	0	1	0	0	0
28331	frames\Action_Adventure\nn1qvGiHvLc\276.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
28332	frames\Action_Comedy\aeF3Q6eTU5k\1426.jpg	['Action', 'Comedy']	1	0	1	0	0	0	0	0
28333	frames\Action_Adventure\h9Rb7mT3juI\1656.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
28334	frames\Horror\EA-9nqoIXs8\506.jpg	['Horror']	0	0	0	0	0	1	0	0
28335	frames\Action_Comedy\33NlZaZVCgw\276.jpg	['Action', 'Comedy']	1	0	1	0	0	0	0	0
28336	frames\Horror\u2D0kDFKaxE\506.jpg	['Horror']	0	0	0	0	0	1	0	0
28337	frames\Drama\4xVAvx5hTic\506.jpg	['Drama']	0	0	0	0	1	0	0	0
28338	frames\Comedy_Drama\ajBHZKoKYbU\966.jpg	['Comedy', 'Drama']	0	0	1	0	1	0	0	0
28339	frames\Action_Thriller\3_dOw0UilDY\3036.jpg	['Action', 'Thriller']	1	0	0	0	0	0	0	1
28340	frames\Comedy_Crime\oaqTzvd4aq8\2116.jpg	['Comedy', 'Crime']	0	0	1	1	0	0	0	0
28341	frames\Action_Adventure\y0DYykDLU0Y\1196.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
28342	frames\Drama\HGU3PRBxQiw\506.jpg	['Drama']	0	0	0	0	1	0	0	0
28343	frames\Adventure_Comedy\-nswXtzrfQU\276.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
28344	frames\Action\VVp0l2Vas2I\276.jpg	['Action']	1	0	0	0	0	0	0	0
28345	frames\Action_Adventure\W2gTKUd1gfQ\3036.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
28346	frames\Action_Adventure\q_v3jNjwHNQ\3036.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
28347	frames\Drama\WlvCTpjwaXE\1656.jpg	['Drama']	0	0	0	0	1	0	0	0
28348	frames\Adventure_Comedy\sOBIrjgDZr4\1426.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
28349	frames\Adventure_Comedy\-zIzLRgwdxA\1886.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
28350	frames\Comedy\i-9K5-x7_so\2806.jpg	['Comedy']	0	0	1	0	0	0	0	0
28351	frames\Comedy_Crime\6ZgWwouKUXg\2116.jpg	['Comedy', 'Crime']	0	0	1	1	0	0	0	0
28352	frames\Comedy_Drama\0p9yD4E2hQw\2576.jpg	['Comedy', 'Drama']	0	0	1	0	1	0	0	0
28353	frames\Horror_Thriller\DUbplahEBfQ\506.jpg	['Horror', 'Thriller']	0	0	0	0	0	1	0	1
28354	frames\Action_Drama\3Sz7dbX2kTY\46.jpg	['Action', 'Drama']	1	0	0	0	1	0	0	0
28355	frames\Drama\YR4qgOi7VQ0\276.jpg	['Drama']	0	0	0	0	1	0	0	0
28356	frames\Comedy_Drama\-Nzbwerwks8\966.jpg	['Comedy', 'Drama']	0	0	1	0	1	0	0	0
28357	frames\Action_Adventure\qvwHppI95K0\2116.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
28358	frames\Comedy_Horror\7RsohcD0tS8\3266.jpg	['Comedy', 'Horror']	0	0	1	0	0	1	0	0
28359	frames\Drama_Horror\yth5JoZKnGQ\1656.jpg	['Drama', 'Horror']	0	0	0	0	1	1	0	0
28360	frames\Action_Adventure\bvnOqxRHjuc\1656.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
28361	frames\Adventure\yuU4pFcEgWo\966.jpg	['Adventure']	0	1	0	0	0	0	0	0
28362	frames\Crime_Drama\9K_4ZaMc1-4\2346.jpg	['Crime', 'Drama']	0	0	0	1	1	0	0	0
28363	frames\Action_Adventure\rxZc0tyTqEg\1196.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
28364	frames\Drama_Horror\zbJwjn4p0cQ\1656.jpg	['Drama', 'Horror']	0	0	0	0	1	1	0	0
28365	frames\Action_Adventure\KS_KStIPiwU\276.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
28366	frames\Drama_Thriller\dXBUdCvqpNg\1196.jpg	['Drama', 'Thriller']	0	0	0	0	1	0	0	1
28367	frames\Action\z-KB47AFQAY\2576.jpg	['Action']	1	0	0	0	0	0	0	0
28368	frames\Crime_Drama\x_6ZpxB4xIc\1886.jpg	['Crime', 'Drama']	0	0	0	1	1	0	0	0
28369	frames\Drama_Thriller\5y719xX1I5U\46.jpg	['Drama', 'Thriller']	0	0	0	0	1	0	0	1
28370	frames\Horror_Thriller\7tg6TqW7u-A\506.jpg	['Horror', 'Thriller']	0	0	0	0	0	1	0	1
28371	frames\Crime_Drama\U16anbRFRyc\2116.jpg	['Crime', 'Drama']	0	0	0	1	1	0	0	0
28372	frames\Adventure_Drama\99IRJoGX238\2806.jpg	['Adventure', 'Drama']	0	1	0	0	1	0	0	0
28373	frames\Horror\b2hhdMiOTOE\1426.jpg	['Horror']	0	0	0	0	0	1	0	0
28374	frames\Comedy_Drama\y7gfbVpraWw\276.jpg	['Comedy', 'Drama']	0	0	1	0	1	0	0	0
28375	frames\Adventure_Comedy\_ZwkQIBp4TA\2576.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
28376	frames\Action_Adventure\vm8sOhr-0lA\276.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
28377	frames\Drama\8RuMflmyF9k\2116.jpg	['Drama']	0	0	0	0	1	0	0	0
28378	frames\Action_Adventure\vpir9eGi8Mk\3266.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
28379	frames\Horror\abTZPgqiEto\2576.jpg	['Horror']	0	0	0	0	0	1	0	0
28380	frames\Action_Adventure\uQLeZO2Z1YQ\1426.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
28381	frames\Romance\aqIYxDk4vh8\966.jpg	['Romance']	0	0	0	0	0	0	1	0
28382	frames\Comedy_Romance\oxxBXpnn2Jw\276.jpg	['Comedy', 'Romance']	0	0	1	0	0	0	1	0
28383	frames\Drama_Thriller\G2SpqqxJiig\46.jpg	['Drama', 'Thriller']	0	0	0	0	1	0	0	1
28384	frames\Horror_Thriller\6ibWJnY6Ur8\506.jpg	['Horror', 'Thriller']	0	0	0	0	0	1	0	1
28385	frames\Drama\kFCUCnNKmmI\276.jpg	['Drama']	0	0	0	0	1	0	0	0
28386	frames\Comedy\x3jT6tQ_gJk\506.jpg	['Comedy']	0	0	1	0	0	0	0	0
28387	frames\Action_Adventure\8Q0KYSXhKMU\3726.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
28388	frames\Comedy_Horror\BAqabMWnAmk\276.jpg	['Comedy', 'Horror']	0	0	1	0	0	1	0	0
28389	frames\Action_Adventure\8Q0KYSXhKMU\1196.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
28390	frames\Comedy_Crime\hsBtuhWw7RM\1656.jpg	['Comedy', 'Crime']	0	0	1	1	0	0	0	0
28391	frames\Comedy\Uii-wMha6mE\2346.jpg	['Comedy']	0	0	1	0	0	0	0	0
28392	frames\Thriller\RQlXH-KzlXg\2346.jpg	['Thriller']	0	0	0	0	0	0	0	1
28393	frames\Drama\_kGt7Vv2Pyw\276.jpg	['Drama']	0	0	0	0	1	0	0	0
28394	frames\Action_Adventure\ZgsJGHxZxcg\276.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
28395	frames\Drama_Romance\cE71I4X9hWQ\1886.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
28396	frames\Drama\FQLXXM-nktc\2116.jpg	['Drama']	0	0	0	0	1	0	0	0
28397	frames\Action_Drama\rSB9VJcwQsc\2116.jpg	['Action', 'Drama']	1	0	0	0	1	0	0	0
28398	frames\Drama_Romance\gJCMd15eaW8\1656.jpg	['Drama', 'Romance']	0	0	0	0	1	0	1	0
28399	frames\Horror\ZWly042cYCo\1426.jpg	['Horror']	0	0	0	0	0	1	0	0
28400	frames\Drama\fCQb93-RrZo\736.jpg	['Drama']	0	0	0	0	1	0	0	0
28401	frames\Comedy\hYq75Gm4UdI\736.jpg	['Comedy']	0	0	1	0	0	0	0	0
28402	frames\Drama\FZ1f-u8RqBU\1196.jpg	['Drama']	0	0	0	0	1	0	0	0
28403	frames\Action_Adventure\VKFsmZhQWtg\1196.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
28404	frames\Crime_Drama\63Lf9kwyWd4\276.jpg	['Crime', 'Drama']	0	0	0	1	1	0	0	0
28405	frames\Adventure\c9YJ-KJZKyY\966.jpg	['Adventure']	0	1	0	0	0	0	0	0
28406	frames\Action_Adventure\0_0U4bhe6ag\46.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
28407	frames\Drama_Horror\-NgmhVRFApQ\1426.jpg	['Drama', 'Horror']	0	0	0	0	1	1	0	0
28408	frames\Drama\CJKeL-ziA_A\1196.jpg	['Drama']	0	0	0	0	1	0	0	0
28409	frames\Drama\l-vk0fgFGd4\1886.jpg	['Drama']	0	0	0	0	1	0	0	0
28410	frames\Comedy_Romance\DXTLoQyijJ0\276.jpg	['Comedy', 'Romance']	0	0	1	0	0	0	1	0
28411	frames\Horror\5ZHYDynRjV4\1196.jpg	['Horror']	0	0	0	0	0	1	0	0
28412	frames\Comedy_Drama\Rq-hSPn_Elc\1656.jpg	['Comedy', 'Drama']	0	0	1	0	1	0	0	0
28413	frames\Comedy\IgTIy5MUBxM\2576.jpg	['Comedy']	0	0	1	0	0	0	0	0
28414	frames\Comedy\ueAsO0Gq8vI\966.jpg	['Comedy']	0	0	1	0	0	0	0	0
28415	frames\Action_Adventure\BXmMRlQtnP8\3036.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
28416	frames\Action_Adventure\U89NOSQdgqo\3956.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
28417	frames\Action_Horror\GvHBefStM7o\276.jpg	['Action', 'Horror']	1	0	0	0	0	1	0	0
28418	frames\Adventure_Comedy\p2zDdb_MqmI\506.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
28419	frames\Comedy_Drama\oMx6C31dCeo\276.jpg	['Comedy', 'Drama']	0	0	1	0	1	0	0	0
28420	frames\Adventure_Comedy\E-mnMI7Klyw\736.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
28421	frames\Action_Adventure\ZgsJGHxZxcg\2806.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
28422	frames\Action_Thriller\0Ba6y1Y8JjU\276.jpg	['Action', 'Thriller']	1	0	0	0	0	0	0	1
28423	frames\Crime_Drama\s9k-uO50300\1656.jpg	['Crime', 'Drama']	0	0	0	1	1	0	0	0
28424	frames\Comedy_Drama\ONRLZIY7gbs\1426.jpg	['Comedy', 'Drama']	0	0	1	0	1	0	0	0
28425	frames\Action_Crime\uAphWDkKWcg\2346.jpg	['Action', 'Crime']	1	0	0	1	0	0	0	0
28426	frames\Comedy_Drama\TVViHShXqC4\506.jpg	['Comedy', 'Drama']	0	0	1	0	1	0	0	0
28427	frames\Adventure_Comedy\jFWnVdsSgxs\3036.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
28428	frames\Comedy_Drama\a46FsHMRPkc\1426.jpg	['Comedy', 'Drama']	0	0	1	0	1	0	0	0
28429	frames\Comedy\188YJIcBUkQ\1426.jpg	['Comedy']	0	0	1	0	0	0	0	0
28430	frames\Crime_Drama\uDr8qT3BlHM\46.jpg	['Crime', 'Drama']	0	0	0	1	1	0	0	0
28431	frames\Adventure\BahgFrLFgpk\1656.jpg	['Adventure']	0	1	0	0	0	0	0	0
28432	frames\Crime_Drama\zvy5tDkETfQ\2346.jpg	['Crime', 'Drama']	0	0	0	1	1	0	0	0
28433	frames\Comedy\qDR_yTik_xo\506.jpg	['Comedy']	0	0	1	0	0	0	0	0
28434	frames\Action_Adventure\-iuSE7NVc8c\736.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
28435	frames\Action_Adventure\hcUVOlbNb30\46.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
28436	frames\Adventure_Comedy\UvSGGd3ewFI\1886.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
28437	frames\Drama\e0qpJCNLViQ\1656.jpg	['Drama']	0	0	0	0	1	0	0	0
28438	frames\Action_Adventure\FFGAP7FxZKQ\276.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
28439	frames\Crime_Drama\2MtY0yfM0nI\2116.jpg	['Crime', 'Drama']	0	0	0	1	1	0	0	0
28440	frames\Action_Adventure\JNuiAZP2dtM\276.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
28441	frames\Comedy_Drama\9e06PDg1pgs\1886.jpg	['Comedy', 'Drama']	0	0	1	0	1	0	0	0
28442	frames\Horror_Thriller\coWFeBI9XoQ\1886.jpg	['Horror', 'Thriller']	0	0	0	0	0	1	0	1
28443	frames\Action_Drama\fDcZoI_wy_w\2346.jpg	['Action', 'Drama']	1	0	0	0	1	0	0	0
28444	frames\Crime_Drama\i6n8VyqaCQ4\46.jpg	['Crime', 'Drama']	0	0	0	1	1	0	0	0
28445	frames\Comedy\aKtrjeCFCAg\1196.jpg	['Comedy']	0	0	1	0	0	0	0	0
28446	frames\Drama\i94ldGNNSQ0\2806.jpg	['Drama']	0	0	0	0	1	0	0	0
28447	frames\Drama\fbNz1vlRSyM\2116.jpg	['Drama']	0	0	0	0	1	0	0	0
28448	frames\Comedy_Romance\U9nydZd_emI\2806.jpg	['Comedy', 'Romance']	0	0	1	0	0	0	1	0
28449	frames\Action_Comedy\t4M3hbVh3U4\1196.jpg	['Action', 'Comedy']	1	0	1	0	0	0	0	0
28450	frames\Comedy_Romance\a8FA5zBHiFA\506.jpg	['Comedy', 'Romance']	0	0	1	0	0	0	1	0
28451	frames\Adventure\4IErqIMLwtQ\1886.jpg	['Adventure']	0	1	0	0	0	0	0	0
28452	frames\Adventure\rMz7JBRbmNo\3496.jpg	['Adventure']	0	1	0	0	0	0	0	0
28453	frames\Adventure_Drama\a2gMY3TRx8s\736.jpg	['Adventure', 'Drama']	0	1	0	0	1	0	0	0
28454	frames\Adventure_Comedy\Vs0CShp6HFA\1196.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
28455	frames\Adventure_Comedy\WC60ALoX_Nk\1426.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
28456	frames\Comedy_Romance\HUKu_iqYDOA\2116.jpg	['Comedy', 'Romance']	0	0	1	0	0	0	1	0
28457	frames\Adventure_Comedy\x7qvOFN1QZg\2116.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
28458	frames\Action_Horror\urbo6F_qD5k\2806.jpg	['Action', 'Horror']	1	0	0	0	0	1	0	0
28459	frames\Action_Comedy\l9LOKUiY0Dg\1886.jpg	['Action', 'Comedy']	1	0	1	0	0	0	0	0
28460	frames\Action_Adventure\51iAljD9Q7Q\1886.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
28461	frames\Action_Adventure\oUleBi3j0o8\2346.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
28462	frames\Comedy_Crime\MMSpFkvPOAM\966.jpg	['Comedy', 'Crime']	0	0	1	1	0	0	0	0
28463	frames\Adventure_Comedy\0vVy9NBehoc\1886.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
28464	frames\Comedy_Romance\d7RrYVI3Xw0\2576.jpg	['Comedy', 'Romance']	0	0	1	0	0	0	1	0
28465	frames\Drama\lMiVewLfZKI\966.jpg	['Drama']	0	0	0	0	1	0	0	0
28466	frames\Drama\jRSw_0zpNE8\1656.jpg	['Drama']	0	0	0	0	1	0	0	0
28467	frames\Drama\jGAsihLnYqM\1656.jpg	['Drama']	0	0	0	0	1	0	0	0
28468	frames\Comedy_Drama\2vbGcYm8u1o\966.jpg	['Comedy', 'Drama']	0	0	1	0	1	0	0	0
28469	frames\Comedy_Romance\I0EUKDhQ7vk\2576.jpg	['Comedy', 'Romance']	0	0	1	0	0	0	1	0
28470	frames\Drama\o9dLO77OSao\2346.jpg	['Drama']	0	0	0	0	1	0	0	0
28471	frames\Comedy\3Nzc3Rezt3w\2576.jpg	['Comedy']	0	0	1	0	0	0	0	0
28472	frames\Action_Drama\hrZxBMTQO0c\966.jpg	['Action', 'Drama']	1	0	0	0	1	0	0	0
28473	frames\Comedy\74M0hPAeFHs\276.jpg	['Comedy']	0	0	1	0	0	0	0	0
28474	frames\Action_Crime\CgHWwYQ3XSg\506.jpg	['Action', 'Crime']	1	0	0	1	0	0	0	0
28475	frames\Comedy_Romance\SB_LjL0lUJ4\1886.jpg	['Comedy', 'Romance']	0	0	1	0	0	0	1	0
28476	frames\Action_Adventure\RonS_bJ7mcU\2346.jpg	['Action', 'Adventure']	1	1	0	0	0	0	0	0
28477	frames\Adventure_Comedy\bNbi_KLd_Uk\1656.jpg	['Adventure', 'Comedy']	0	1	1	0	0	0	0	0
28478	frames\Action_Horror\CbMYk-lCKOw\1196.jpg	['Action', 'Horror']	1	0	0	0	0	1	0	0
28479	frames\Action\OE7aSKZDjTo\2806.jpg	['Action']	1	0	0	0	0	0	0	0
28480	frames\Action\eLyhRYJXf1U\46.jpg	['Action']	1	0	0	0	0	0	0	0
