	Unnamed: 0	imdbid	title	clip_name	year	videoid	genre
13366	739	tt0096101	Short Circuit 2	Recycle This Scene	1988.0	NTdHPAY7rOE	['Comedy', 'Drama', 'Family']
13367	383	tt0369441	Fun With Dick and Jane	Spinning Fraud Scene	2005.0	hA063IaOHyQ	['Comedy', 'Crime']
13368	3837	tt0310793	Bowling for Columbine	Dog Shoots Man Scene	2002.0	djr5QNJG73k	['Documentary', 'Crime', 'Drama']
13369	18470	tt0249478	Domestic Disturbance	A Surprise at the Wedding	2001.0	hVZ9AGQL_oo	['Crime', 'Mystery', 'Thriller']
13370	5697	tt0061418	Bonnie and Clyde	A Getaway Driver Scene	1967.0	SLC0omm3N98	['Action', 'Biography', 'Crime']
13371	5348	tt0095684	My Best Friend Is a Vampire	Bad Blood Club Scene	1987.0	UBmxdy6C4JI	['Comedy', 'Horror', 'Romance']
13372	2532	tt0071675	It's Alive	Bloody Playtime Scene	1979.0	ilRq_PR6oi4	['Horror']
13373	15397	tt0110516	Milk Money	You Should Never Have to Practice	1994.0	Q-_d7CI08qc	['Comedy', 'Romance']
13374	607	tt0110366	The Little Rascals	Alfalfa Runs from the Bullies Scene	1994.0	F8UwjJzF4LY	['Comedy', 'Family', 'Romance']
13375	265	tt0332375	Saved!	Exorcism By Posse Scene	2004.0	ij0JLKDJOrc	['Comedy', 'Drama']
13376	14790	tt0981227	Nick and Norah's Infinite Playlist	Electric Lady Studios	2008.0	zTueXqC-xfI	['Comedy', 'Drama', 'Music']
13377	379	tt0369441	Fun With Dick and Jane	Minimum Wage Hell Scene	2005.0	mFA9-zsFtt8	['Comedy', 'Crime']
13378	6931	tt0061747	Hang 'Em High	I'm the Law	1968.0	DHL2KTvQ_eQ	['Drama', 'Western']
13379	20288	tt0082766	Mommie Dearest	Christina's Not A Fan	1981.0	fqM1ttqNA9k	['Biography', 'Drama']
13380	20492	tt0074174	The Bad News Bears	Lupus Makes the Catch	1976.0	ONRLZIY7gbs	['Comedy', 'Drama', 'Family']
13381	23806	tt0076723	Slap Shot	The Hanson Brothers	1977.0	GuuUX-4_K-A	['Comedy', 'Drama', 'Sport']
13382	15591	tt0108071	The Secret Garden	Searching for the Garden	1993.0	vVRPMleD1SI	['Drama', 'Family', 'Fantasy']
13383	21495	tt0340377	The Station Agent	Fin Meets Joe	2003.0	fvxvrapx3UI	['Comedy', 'Drama']
13384	5185	tt0457572	Fido	A Surprise Scene	2006.0	ERlyrvQbqP8	['Comedy', 'Drama', 'Horror']
13385	8412	tt0780622	Teeth	Horny Old Man	2007.0	A_ry95V0zNw	['Comedy', 'Fantasy', 'Horror']
13386	24095	tt0083929	Fast Times at Ridgemont High	Spicoli's Surfer Dream	1982.0	sKrpl-KBTzQ	['Comedy', 'Drama']
13387	1100	tt1411704	Hop	Coup d'etat	2011.0	ILJTdnLyUC8	['Animation', 'Adventure', 'Comedy']
13388	18817	tt0995039	Ghost Town	Leave Me Alone!	2008.0	TdQkBU9p6Y0	['Comedy', 'Drama', 'Fantasy']
13389	2662	tt0088206	Supergirl	New Powers Scene	1984.0	2IIA6TYZynQ	['Action', 'Adventure', 'Fantasy']
13390	19775	tt0120815	Saving Private Ryan	It Doesn't Make Any Sense	1998.0	u3_3EUKbY00	['Drama', 'War']
13391	22359	tt0240510	The Four Feathers	Desert Escape	2002.0	9ZvkGoQ1dSU	['Action', 'Adventure', 'Drama']
13392	479	tt0289765	Red Dragon	Dolarhyde's Attic Scene	2002.0	l4S4IBACQCM	['Crime', 'Drama', 'Thriller']
13393	26463	tt0206634	Children of Men	We're Safe	2006.0	SMJqQ3VrcCA	['Drama', 'Thriller']
13394	8423	tt0780622	Teeth	Sex Ed	2007.0	FaWvQNVeDag	['Comedy', 'Fantasy', 'Horror']
13395	26557	tt0033804	The Lady Eve	What a Friend!	1941.0	U3nWo59iBg8	['Comedy', 'Romance']
13396	6498	tt0119345	I Know What You Did Last Summer	A Killer in the Balcony	1997.0	OgaJLKX1sUo	['Horror', 'Mystery']
13397	6008	tt1133985	Green Lantern	The Parallax	2011.0	LOACsaFA_FY	['Action', 'Adventure', 'Sci-Fi']
13398	2368	tt0228333	John Carpenter's Ghosts of Mars	War Ready Scene	2001.0	GvHBefStM7o	['Action', 'Horror', 'Sci-Fi']
13399	11285	tt0497465	Vicky Cristina Barcelona	Lust in the Darkroom	2008.0	bO7iMQGQjhY	['Comedy', 'Drama', 'Romance']
13400	5756	tt0810819	The Danish Girl	I Thought You Knew Scene	-1.0	C-FH-TOuFpQ	['Biography', 'Drama', 'Romance']
13401	14638	tt0415306	Talladega Nights	Susan Lays It on the Table	2006.0	IzkrKfk4kYE	['Comedy', 'Sport']
13402	6795	tt0099253	Child's Play 2	You Hurt Me	1990.0	PHFG3ZC0fZI	['Horror', 'Thriller']
13403	26933	tt0088939	The Color Purple	Hell No	1985.0	Iy2GKyD2IoQ	['Drama']
13404	4492	tt0101846	F/X2	A Flying Clown Scene	1991.0	adjuOPzkpw4	['Action', 'Thriller']
13405	2664	tt0088206	Supergirl	Enjoy Your Prison Scene	1984.0	EMKD4L6Peto	['Action', 'Adventure', 'Fantasy']
13406	21383	tt0285823	Once Upon a Time in Mexico	Sons of Mexico	2003.0	RS9Z138meRo	['Action', 'Crime', 'Thriller']
13407	19184	tt0079540	Meatballs	King of Sexual Awareness Week	1979.0	8-UdwBkXJBI	['Comedy']
13408	19291	tt0116126	Don't Be a Menace	Ashtray's Father	1996.0	lXtrwkdSkow	['Comedy', 'Crime']
13409	8284	tt1155056	I Love You, Man	Screaming Lessons	2009.0	HnKmwbVpRno	['Comedy', 'Romance']
13410	19193	tt0796366	Star Trek	The Ice Creature	2009.0	5ECsW0x8svw	['Action', 'Adventure', 'Sci-Fi']
13411	15148	tt0116695	Jerry Maguire	Help Me Help You	1996.0	l1B1_jQnlFk	['Comedy', 'Drama', 'Romance']
13412	4222	tt1204975	Last Vegas	Mafia Bosses Scene	2013.0	mmSNq3ELTDE	['Comedy', 'Drama']
13413	22354	tt0240510	The Four Feathers	Feathers of Cowardice	2002.0	938jCranAMo	['Action', 'Adventure', 'Drama']
13414	5811	tt0100935	Wild at Heart	Picking Up Sailor Scene	1990.0	melCNhYmwII	['Comedy', 'Crime', 'Drama']
13415	12894	tt0035140	Now, Voyager	We Have the Stars	1942.0	f08pzusjWTQ	['Drama', 'Romance']
13416	13982	tt0098042	Out Cold	Sunny Traps Dave	1989.0	iGJCWeK7YCA	['Comedy', 'Drama', 'Thriller']
13417	2336	tt1482459	Dr. Seuss' the Lorax	Need for Seed Scene	2012.0	r0eg-ieT77g	['Animation', 'Adventure', 'Comedy']
13418	13183	tt0065214	The Wild Bunch	Bank Shootout	1969.0	gOJJm_cSRds	['Action', 'Adventure', 'Western']
13419	7586	tt1302067	Yogi Bear	Don't Give Up Now	2010.0	e9cysHm38Kg	['Animation', 'Adventure', 'Comedy']
13420	9086	tt0901476	Bride Wars	Bridal Sabotage	2009.0	Q16cb-O1kTA	['Comedy', 'Romance']
13421	17955	tt0099587	Flight of the Intruder	Gunned Down	1991.0	vXLLH1eSOZE	['Action', 'Drama', 'Thriller']
13422	9164	tt0290334	X2	Bobby Comes Out	2003.0	QL__AjJr688	['Action', 'Sci-Fi', 'Thriller']
13423	9809	tt0086998	Breakin'	Electro Rock vs. Turbo & Ozone	1984.0	ad65spfln8w	['Comedy', 'Drama', 'Music']
13424	14368	tt0106873	Fatal Instinct	A Kinky Affair	1993.0	yKFEKBIXPxY	['Comedy', 'Crime', 'Thriller']
13425	17663	tt0344604	Après vous...	Suicide Letter	2003.0	qO1-at2DUGU	['Comedy', 'Romance']
13426	14928	tt0088323	The Neverending Story	The Power of The Nothing	1984.0	NgUGViWp3tg	['Adventure', 'Drama', 'Family']
13427	22466	tt0217505	Gangs of New York	The Five Points	2002.0	aAWIZFqE6L4	['Crime', 'Drama']
13428	21956	tt0184858	Reindeer Games	Ice Fishing	2000.0	Wd16x0wExDE	['Action', 'Adventure', 'Crime']
13429	23613	tt0112431	Babe	The Sheep Pig	1995.0	LGoKKhQPggM	['Comedy', 'Drama', 'Family']
13430	10603	tt0084602	Rocky III	Rocky Beats Clubber	1982.0	lu2-RuTwlto	['Drama', 'Sport']
13431	861	tt0298148	Shrek 2	Accidentally in Love Scene	2004.0	ZOfisAF09AA	['Animation', 'Adventure', 'Comedy']
13432	11798	tt0770752	Fool's Gold	We Think You're Hot	2008.0	LCsNRcdlAkw	['Action', 'Adventure', 'Comedy']
13433	12835	tt0042208	The Asphalt Jungle	The Job	1950.0	48kV7uKAzEU	['Crime', 'Drama', 'Film-Noir']
13434	11545	tt0252299	Buffalo Soldiers	High Dive	2001.0	GBXYXp04Los	['Comedy', 'Crime', 'Drama']
13435	4049	tt0101698	Defending Your Life	Brave Enough Scene	1991.0	wdS1l__SWms	['Comedy', 'Drama', 'Fantasy']
13436	6955	tt0079261	Hair	Black Boys/White Boys	1979.0	kzueHOeJk40	['Comedy', 'Drama', 'Musical']
13437	15742	tt0093437	The Lost Boys	Garlic Don't Work, Boys!	1987.0	XObhhoFp6G8	['Comedy', 'Horror']
13438	13929	tt0383216	The Pink Panther	Debugging the Office	2006.0	4qFxfRN75HQ	['Adventure', 'Comedy', 'Crime']
13439	6811	tt0144120	Bride of Chucky	Chucky Makes a Bride	1998.0	cqD8XBONBHY	['Comedy', 'Horror']
13440	21959	tt0184858	Reindeer Games	Switcheroo	2000.0	kxu97nWDapM	['Action', 'Adventure', 'Crime']
13441	19281	tt0090830	Children of a Lesser God	Forgive Me	1986.0	1qO81pgfRVA	['Drama', 'Romance']
13442	12909	tt0031725	Ninotchka	I Can't Say It	1939.0	JIHGn-BwZMM	['Comedy', 'Romance']
13443	3629	tt0371246	Spanglish	Drop Dead Crazy Gorgeous Scene	2004.0	CyAW5eAhhPo	['Comedy', 'Drama', 'Romance']
13444	15924	tt0138704	Pi	Archimedes	1998.0	OGKPmBtBpBo	['Drama', 'Horror', 'Mystery']
13445	1297	tt0102960	Sometimes They Come Back	Greaser Ghouls Chase Billy Scene	1991.0	p9W9PhaNGOY	['Drama', 'Horror', 'Thriller']
13446	7160	tt0106387	Benny & Joon	The Troublesome Hat	1993.0	8YMGQMcNu2s	['Comedy', 'Drama', 'Romance']
13447	13198	tt0258000	Panic Room	Get Out of My House!	2002.0	8XTt2uGxh9E	['Crime', 'Drama', 'Thriller']
13448	26872	tt0120888	The Wedding Singer	Punched Out	1998.0	ifYK21xsVtI	['Comedy', 'Music', 'Romance']
13449	16228	tt0312329	Against the Ropes	Fighting Dirty	2004.0	x0yNzsNUoK4	['Biography', 'Drama', 'Romance']
13450	1173	tt1477834	Aquaman	The One True King Scene	2018.0	0y5KiKKCD7A	['Action', 'Adventure', 'Fantasy']
13451	14108	tt0109913	Go Fish	I'm Sticking With Honey Pot	1994.0	qUMSld6BwC0	['Comedy', 'Drama', 'Romance']
13452	18904	tt0203230	You Can Count on Me	Goodbye, Uncle Terry	2000.0	MPp_UJZTU78	['Drama']
13453	15583	tt0292644	The Rules of Attraction	Euro-Trip Montage	2002.0	cWYIlga8sas	['Comedy', 'Drama', 'Romance']
13454	13298	tt0094862	Child's Play	Chucky Escapes Scene	1988.0	3lyx7UsMqmc	['Horror', 'Thriller']
13455	4668	tt1043791	Dead Wood	Skinny Dipping Threeway Scene	2007.0	RxEkm4dDAL4	['Horror']
13456	3011	tt0061452	Casino Royale	007 Training Scene	1967.0	IrTJjUQ_xGQ	['Comedy']
13457	16678	tt0064381	Goodbye, Columbus	Body or Mind?	1969.0	iB8YcYRzDdE	['Comedy', 'Drama', 'Romance']
13458	20470	tt0213790	The Ladies Man	The First V.S.A. Meeting	2000.0	vpHEQqApoAY	['Comedy']
13459	5644	tt0286716	Hulk	vs.  Dogs Scene	2003.0	uEMTQYe1ro0	['Action', 'Sci-Fi']
13460	24393	tt0800039	Forgetting Sarah Marshall	Matthew's Demo	2008.0	reYcW3bp8gg	['Comedy', 'Drama', 'Romance']
13461	740	tt0096101	Short Circuit 2	Gang Initiation Scene	1988.0	2ADaXnuG-YM	['Comedy', 'Drama', 'Family']
13462	21925	tt0192071	Get Over It	Ball to the Face	2001.0	6QOqWyBhTVo	['Comedy', 'Romance']
13463	17747	tt0092890	Dirty Dancing	I Carried a Watermelon	1987.0	WRdy4CcRchU	['Drama', 'Music', 'Romance']
13464	680	tt1068242	Footloose	Prom Night Brawl Scene	2011.0	-Nzbwerwks8	['Comedy', 'Drama', 'Music']
13465	7984	tt0311429	The League of Extraordinary Gentlemen	It's Possible I Can't Die	2003.0	_N1L7UsUeuo	['Action', 'Adventure', 'Fantasy']
13466	11518	tt0144964	Highlander: Endgame	Take My Vengeance	2000.0	-iuSE7NVc8c	['Action', 'Adventure', 'Fantasy']
13467	24113	tt0106677	Dazed and Confused	Mailbox Man's Revenge	1993.0	NjN-PLW521s	['Comedy']
13468	25475	tt0026138	Bride of Frankenstein	Pretorius Uses The Monster For Backup	1935.0	yQ8PoAkZnew	['Drama', 'Horror', 'Sci-Fi']
13469	5161	tt1386703	Total Recall	Who the Hell Am I? Scene	2012.0	d_A4tfEukp4	['Action', 'Adventure', 'Sci-Fi']
13470	24940	tt0099329	Cry-Baby	Teardrops Are Falling	1990.0	fZt8dti-r14	['Comedy', 'Musical']
13471	24913	tt0099141	Bird on a Wire	Operating on Rick	1990.0	kxtAmNDjfj4	['Action', 'Comedy']
13472	21278	tt0257106	Scary Movie 2	Dwight's Time to Shine	2001.0	dvodASNU58U	['Comedy']
13473	6249	tt1217613	Battle: Los Angeles	Saving Civilians Scene	-1.0	Q0okgIEkRJM	['Action', 'Sci-Fi']
13474	10597	tt0084602	Rocky III	I'm Afraid	1982.0	8DrsMeY29Kc	['Drama', 'Sport']
13475	2984	tt0101371	Article 99	A Disgrace to the Profession Scene	1992.0	N6bOUves6hI	['Drama', 'Comedy']
13476	6167	tt0800320	Clash of the Titans	Take a Stand	2010.0	oD4UHPNEZek	['Action', 'Adventure', 'Fantasy']
13477	24886	tt0078723	1941	Something in the Water	1979.0	-v93NKIFBBw	['Action', 'Comedy', 'War']
13478	7694	tt1229238	Mission: Impossible Ghost Protocol	Hallway Projection Scene	2011.0	7DkV8WE7DFA	['Action', 'Adventure', 'Thriller']
13479	2314	tt0419706	Doom	The BFG Scene	2005.0	ThCnJ2m0exo	['Action', 'Adventure', 'Fantasy']
13480	2200	tt0790724	Jack Reacher	I Am Not a Hero Scene	2012.0	mySMw3VkEBE	['Action', 'Crime', 'Thriller']
13481	6241	tt1234721	RoboCop	You're a Robot Scene	2014.0	TxvqZhVwrSY	['Action', 'Crime', 'Sci-Fi']
13482	5769	tt0048545	Rebel Without a Cause	I Go With the Kids Scene	1955.0	hoKvbJSMShA	['Drama']
13483	6799	tt0387575	Seed of Chucky	Tiffany Guts Redman	2004.0	iFEr1xsuksI	['Comedy', 'Fantasy', 'Horror']
13484	12212	tt0795461	Scary Movie 5	Mama Is Back Scene	2013.0	CkW8xFVXPqI	['Comedy']
13485	7194	tt1634122	Johnny English Reborn	Mind Control	2011.0	cU2j_kP6U0w	['Action', 'Adventure', 'Comedy']
13486	20336	tt0102517	Necessary Roughness	The Big Whistle	1991.0	Eyh5RlXHBLU	['Comedy', 'Sport']
13487	6555	tt0108149	Six Degrees of Separation	Paul Seduces Rick	1993.0	HXtYMxtMlhI	['Comedy', 'Drama', 'Mystery']
13488	25722	tt1265990	The Roommate	Flirting with Disaster	2011.0	lScMakd7h6w	['Drama', 'Thriller']
13489	10479	tt0094812	Bull Durham	Bunch of Lollygaggers Scene	1988.0	RjtmKIWa4tY	['Comedy', 'Romance', 'Sport']
13490	25794	tt0989757	Dear John	He Loves You	2010.0	RK27DwSEetI	['Drama', 'Romance', 'War']
13491	22022	tt0186894	Bounce	A Smoking Non-Smoker	2000.0	rcJ5q5BdJi4	['Drama', 'Romance']
13492	4488	tt0164052	Hollow Man	Peeping Tom Jealousy Scene	2000.0	CxQ4aL5IXZw	['Action', 'Horror', 'Sci-Fi']
13493	3653	tt0088707	American Flyers	Is That Legal? Scene	1985.0	eZc3GMgzwyk	['Drama', 'Sport']
13494	14220	tt0295289	A Guy Thing	These Are Going to Be Our In-Laws...	2003.0	1VwF6VuVhkc	['Comedy', 'Romance']
13495	4641	tt0101745	Doc Hollywood	Nice Work, Hollywood Scene	1991.0	xMjEmE1YLSU	['Comedy', 'Drama', 'Romance']
13496	13935	tt0383216	The Pink Panther	I Would Like to Buy a Hamburger	2006.0	Z6oeAdemFZw	['Adventure', 'Comedy', 'Crime']
13497	19273	tt0080388	Atlantic City	Teach Me Stuff	1980.0	Dyme80H188w	['Crime', 'Drama', 'Romance']
13498	19482	tt0219653	Dracula 2000	Massacre on the Plane	2000.0	WYzUtZMt5A8	['Action', 'Fantasy', 'Horror']
13499	19017	tt0096933	Black Rain	Motorcycle Decapitation	1989.0	aYzPUa-6BLE	['Action', 'Crime', 'Thriller']
13500	6159	tt0800320	Clash of the Titans	Hero of Men Scene	2010.0	MUEhAUpa7iA	['Action', 'Adventure', 'Fantasy']
13501	12502	tt0114938	Wild Bill	Wheelchair Showdown	1995.0	XAORGJKfEcU	['Action', 'Biography', 'Western']
13502	13054	tt0077597	Gas Pump Girls	Public Nuisance	1979.0	AHV2k4t593E	['Comedy']
13503	11046	tt0790736	R.I.P.D.	Staff of Jericho Shootout	2013.0	EEF7cXH7BWo	['Action', 'Comedy', 'Crime']
13504	3530	tt0120686	Stepmom	Mommy's Sick Scene	1998.0	Ghexrw8bpc8	['Comedy', 'Drama']
13505	4611	tt0093091	Ghoulies II	Conjuring a Giant Ghoulie Scene	1988.0	T2ph28ghuEU	['Comedy', 'Horror']
13506	9666	tt0163978	The Beach	A Shark Tale	2000.0	Yc9vYLgQb4E	['Adventure', 'Drama', 'Romance']
13507	20032	tt0177789	Galaxy Quest	The Rock Monster	1999.0	EQG3I5efwWo	['Adventure', 'Comedy', 'Sci-Fi']
13508	26282	tt0071230	Blazing Saddles	Applause for the Waco Kid	1974.0	qVhCNgct9JQ	['Comedy', 'Western']
13509	22907	tt1563738	One Day	I Had a Crush On You	2011.0	6-NRVtIrrEs	['Drama', 'Romance']
13510	10443	tt0234354	Novocaine	A Biter	2001.0	k6YFnGzHfKk	['Comedy', 'Crime', 'Drama']
13511	7128	tt0098577	Vampire's Kiss	A Few Minor Confessions	1988.0	V5Np7vmtIYc	['Comedy', 'Horror']
13512	16178	tt0434139	The Last Kiss	Lying About Cheating	2006.0	jbh5Q-eHULU	['Comedy', 'Drama', 'Romance']
13513	26180	tt0128853	You've Got Mail	What If	1998.0	EVlaur-kEds	['Comedy', 'Drama', 'Romance']
13514	3129	tt0094027	Stand and Deliver	Tough Guys Don't Do Math Scene	1988.0	obnODOdLD7k	['Biography', 'Drama']
13515	12726	tt0165854	The Limey	Stacy the Hitman	1999.0	S76IuL89zVY	['Crime', 'Drama', 'Mystery']
13516	17991	tt0062153	The President's Analyst	You Can Actually Legally Kill Someone?	1967.0	Xbf61_Fgldo	['Comedy', 'Sci-Fi', 'Thriller']
13517	19479	tt0219653	Dracula 2000	Never F*** With an Antiques Dealer	2000.0	CbMYk-lCKOw	['Action', 'Fantasy', 'Horror']
13518	13594	tt0055614	West Side Story	I Feel Pretty	1961.0	RgHtBxOs4qw	['Crime', 'Drama', 'Musical']
13519	17498	tt0049934	War and Peace	The Hardest Thing is to Keep Alive at Sunset	1956.0	ZWSHjks0ESI	['Drama', 'Romance', 'War']
13520	4256	tt1092026	Paul	Evolve This Scene	2011.0	dtgOzzBMl2o	['Adventure', 'Comedy', 'Sci-Fi']
13521	264	tt0332375	Saved!	Drunk in the Cafeteria Scene	2004.0	o6MDdOWCCT8	['Comedy', 'Drama']
13522	7199	tt1634122	Johnny English Reborn	Parkour Chase	2011.0	W_WSGHIPSrM	['Action', 'Adventure', 'Comedy']
13523	659	tt0093756	Police Academy 4	Commandeering a Hot Air Balloon Scene	1987.0	tJ4H77qrLjI	['Comedy', 'Crime']
13524	26567	tt0120188	Three Kings	A Terrible Haircut	1999.0	vkoJH4fum58	['Action', 'Adventure', 'Comedy']
13525	1817	tt0061791	How to Succeed in Business Without Really Trying	Rosemary Scene	1967.0	LKJOXcFUSzc	['Comedy', 'Musical']
13526	21859	tt0264150	View from the Top	Stewart Family Christmas	2003.0	X_SthyaIImM	['Comedy', 'Romance']
13527	4395	tt0172156	Bad Boys II	Gun Fights and Train Bites Scene	2003.0	LoRpJTD3HFY	['Action', 'Comedy', 'Crime']
13528	8590	tt0048028	East of Eden	Not Sorry Enough	1955.0	I3hVaKO5olI	['Drama']
13529	11689	tt0251160	John Q	Take My Heart	2002.0	1WnfdpZYp_s	['Crime', 'Drama', 'Thriller']
13530	20764	tt0116191	Emma	Men of Sense Do Not Want Silly Wives	1996.0	8k_gzuVqZmk	['Comedy', 'Drama', 'Romance']
13531	18947	tt0118849	Children of Heaven	A Better Life	1997.0	bhGFCS11OR8	['Drama', 'Family', 'Sport']
13532	6866	tt0452694	The Time Traveler's Wife	Winning the Lottery	2009.0	-85ubSkzSWg	['Drama', 'Fantasy', 'Romance']
13533	9920	tt0078872	The Black Stallion	Riding the Stallion	1979.0	bdYiJgwzumg	['Adventure', 'Family', 'Sport']
13534	6429	tt1051904	Goosebumps	Werewolf On Aisle 2	2015.0	HmwZxnQbox8	['Adventure', 'Comedy', 'Family']
13535	9725	tt0388482	Transporter 2	Auto Acrobatics	2005.0	4ybEyyoBxts	['Action', 'Thriller']
13536	3960	tt1285016	The Social Network	I Founded Napster	2010.0	8eu9yZ6pWjg	['Biography', 'Drama']
13537	19488	tt0219653	Dracula 2000	Judas Iscariot	2000.0	qwMmxh3r8YM	['Action', 'Fantasy', 'Horror']
13538	10537	tt0090756	Blue Velvet	Detective or Pervert?	1986.0	2iWKnf3C8ZY	['Drama', 'Mystery', 'Thriller']
13539	2526	tt0036855	Gaslight	Flirting with the Maid Scene	1944.0	eIlzY-UcYZU	['Crime', 'Drama', 'Film-Noir']
13540	3935	tt0108026	The Saint of Fort Washington	Back to the Shelter Scene	1993.0	S1_AkfEVPpI	['Drama']
13541	7929	tt0758752	Love and Other Drugs	I Need You	2010.0	LZDir3e680o	['Comedy', 'Drama', 'Romance']
13542	25542	tt0119643	Meet Joe Black	Bill's Birthday Speech Scene	1998.0	DXief-vtjIs	['Drama', 'Fantasy', 'Romance']
13543	9817	tt0086998	Breakin'	at Venice Beach	1984.0	bt6-F11LZsQ	['Comedy', 'Drama', 'Music']
13544	13782	tt0089730	Once Bitten	Vampire's Dream	1985.0	tDWQvA6IhG8	['Comedy', 'Fantasy', 'Horror']
13545	13826	tt0078790	The Apple	Showbizness	1980.0	Pj4y9M7cPy0	['Comedy', 'Family', 'Western']
13546	25787	tt1174732	An Education	To Go to Chelsea	2009.0	Pz0RfOVm-So	['Drama']
13547	1496	tt0134983	Supernova	A Pear of Lovers Scene	2000.0	DC_6r5VR5_U	['Horror', 'Sci-Fi', 'Thriller']
13548	18649	tt0272020	The Last Castle	It's Not Your Flag	2001.0	Tp2V6oAgYbw	['Action', 'Drama', 'Thriller']
13549	8321	tt0087985	Red Dawn	Vaya Con Dios	1984.0	Xt2JzDaHiNM	['Action', 'Drama']
13550	21976	tt0300051	Jersey Girl	Masturbation	2004.0	ACCoL8xk0Jg	['Comedy', 'Drama', 'Romance']
13551	10811	tt1023111	Never Back Down	Learning to Breathe	2008.0	-mjnbKL7fHQ	['Action', 'Drama', 'Sport']
13552	11784	tt0327056	Mystic River	Is That My Daughter?	2003.0	RYlKhpi--QQ	['Crime', 'Drama', 'Mystery']
13553	12393	tt0070355	Magnum Force	A Man's Got to Know His Limitations	1973.0	uki4lrLzRaU	['Action', 'Crime', 'Mystery']
13554	14033	tt0059287	How to Stuff a Wild Bikini	Frankie Reunites with Dee Dee	1965.0	z9MEhN5rjmg	['Comedy', 'Musical']
13555	5203	tt0942903	Stargate: The Ark of Truth	Replicator Reckoning Scene	2008.0	1CXkATQLZGk	['Action', 'Adventure', 'Drama']
13556	3109	tt0106701	Dennis the Menace	Tied Up Scene	1993.0	zUhsEXaj_oY	['Comedy', 'Family']
13557	9237	tt0343818	I, Robot	Rogue Robot	2004.0	Ouht1xip9NQ	['Action', 'Drama', 'Sci-Fi']
13558	7456	tt0816711	World War Z	Over the Wall	2013.0	uU0DNCV22dU	['Action', 'Adventure', 'Horror']
13559	18465	tt0249478	Domestic Disturbance	Frank Fights Rick	2001.0	K7vOjKOdMNE	['Crime', 'Mystery', 'Thriller']
13560	8401	tt0089200	Ghoulies	Human Sacrifice	1985.0	EdJRbvXr4zs	['Comedy', 'Fantasy', 'Horror']
13561	10019	tt0379725	Capote	The Way I Am	2005.0	oLPTh_DaPa8	['Biography', 'Crime', 'Drama']
13562	15262	tt0031679	Mr. Smith Goes to Washington	Lost Causes	1939.0	BL-Jg7CyqLQ	['Comedy', 'Drama']
13563	18395	tt1403865	True Grit	This Ain't No Coon Hunt	2010.0	MEU2EJBkJcs	['Drama', 'Western']
13564	15306	tt0108002	Rudy	I've Been Ready for This My Whole Life	1993.0	tpyZHmGRPuE	['Biography', 'Drama', 'Sport']
13565	495	tt0098084	Pet Sematary	I Brought You Something Mommy Scene	1989.0	gA-VU0mczSI	['Horror', 'Thriller']
13566	18731	tt0338564	Infernal Affairs	I've Chosen	2002.0	C1ZrzzP6tSQ	['Crime', 'Drama', 'Mystery']
13567	774	tt0448694	Puss in Boots	Magic Beans Heist Scene	2011.0	zHwUR2EqUO0	['Animation', 'Adventure', 'Comedy']
13568	24922	tt0056592	To Kill a Mockingbird	Boo is a Hero	1962.0	FROgIia2cb8	['Crime', 'Drama']
13569	5783	tt0475290	Hail, Caesar!	Fixin' to Be Friendly Scene	-1.0	xKaCxkf1Ccs	['Comedy', 'Drama', 'Music']
13570	1669	tt1576379	Jungle Tales	My Jungle Friends Scene	2017.0	Td3qZIf5Swg	['Animation', 'Adventure', 'Family']
13571	11685	tt0251160	John Q	It's Not Goodbye	2002.0	6sQWxbE2RAk	['Crime', 'Drama', 'Thriller']
13572	4088	tt0091777	Police Academy 3: Back in Training	The Blue Oyster Scene	1986.0	wI1LRBDvSFs	['Comedy']
13573	14683	tt0245686	Joe Dirt	Snakes and Sparklers	2001.0	suvJai5IC6c	['Adventure', 'Comedy', 'Drama']
13574	9532	tt0357277	Elektra	Ninja Assassin	2005.0	spbfax8dOTk	['Action', 'Adventure', 'Crime']
13575	23660	tt0300532	Blue Crush	Schooled by the Maid	2002.0	PNJ_FxaMYUw	['Drama', 'Romance', 'Sport']
13576	6956	tt0079261	Hair	Let the Sunshine In	1979.0	UTKrefMHcJQ	['Comedy', 'Drama', 'Musical']
13577	2983	tt0098309	She-Devil	Ruth's Exit Scene	1989.0	Z9zrMe8Gn1E	['Comedy']
13578	4764	tt0286306	Deathwatch	Eaten Alive by Rats Scene	2002.0	_41AKvC_uGk	['Drama', 'Horror', 'War']
13579	19170	tt0112744	The Crossing Guard	At Close Range	1995.0	6f1jYUTo7AU	['Drama', 'Thriller']
13580	8430	tt1213663	The World's End	The Bathroom Fight	2013.0	tYs7uguB_JQ	['Action', 'Comedy', 'Sci-Fi']
13581	20871	tt0038650	It's a Wonderful Life	Careful What You Wish For	1946.0	s_CwatXdxUA	['Drama', 'Family', 'Fantasy']
13582	9510	tt0067116	The French Connection	End of the Line	1971.0	wYMJal35N0o	['Action', 'Crime', 'Drama']
13583	2597	tt1291150	Teenage Mutant Ninja Turtles	Subway Ninja Attack Scene	2014.0	SWgcv5EwMgI	['Action', 'Adventure', 'Comedy']
13584	1150	tt0103786	Beethoven	Where's My Dog? Scene	1992.0	ES496lmmGcM	['Comedy', 'Drama', 'Family']
