	Unnamed: 0.1	Unnamed: 0	imdbid	title	clip_name	year	videoid	genre
13336	14077	14874	tt0127723	Can't Hardly Wait	Take Me Back?	1998.0	T0cNy3l6Zek	['Comedy', 'Romance']
13337	4502	25549	tt0120669	Fear and Loathing in Las Vegas	The Lonely Highway Patrolman	1998.0	BwDlobymMk0	['Adventure', 'Comedy', 'Drama']
13338	6125	14362	tt0106873	Fatal Instinct	Courtroom Battle of the Century	1993.0	wrmwJx6kYKc	['Comedy', 'Crime', 'Thriller']
13339	3928	20576	tt0096061	Scrooged	Taxi Ride From Hell	1988.0	K0zvX6AGd7Q	['Comedy', 'Drama', 'Fantasy']
13340	13804	24636	tt0098067	Parenthood	Kevin's Game Winning Catch	1989.0	5XW-Nxfx5Nw	['Comedy', 'Drama']
13341	4090	25736	tt0298203	8 Mile	Greg's Outta Here Scene	2002.0	0ShWGyC408I	['Drama', 'Music']
13342	8074	20063	tt0080339	Airplane!	Automatic Pilot	1980.0	rQbj9uvYL8I	['Comedy']
13343	12435	975	tt0113845	Money Train	Motorcycle vs. Subway Train Scene	1995.0	l94geYuwNJg	['Action', 'Comedy', 'Crime']
13344	14313	10849	tt1053859	The Grudge 3	She's Here!	2009.0	IsG-tXSQRX4	['Horror', 'Mystery', 'Thriller']
13345	7765	928	tt1321509	Death at a Funeral	The Coffin's Moving!	2010.0	o3aqMjrFf5k	['Comedy']
13346	13199	23625	tt0343135	Along Came Polly	Praying to the Porcelain God	2004.0	ddGwvveSXxM	['Comedy', 'Romance']
13347	17357	3545	tt0102492	My Girl	First Kiss Scene	1991.0	TVViHShXqC4	['Comedy', 'Drama', 'Family']
13348	14719	19452	tt0469641	World Trade Center	I Can't Believe This Is Happening	2006.0	eHx-v7Xto7E	['Drama', 'History', 'Thriller']
13349	10945	19377	tt0102975	Star Trek: The Undiscovered Country	Second Star to the Right	1991.0	nrizm2gnQBo	['Action', 'Adventure', 'Sci-Fi']
13350	15326	11613	tt0377818	The Dukes of Hazzard	Daisy Duke and Enos	2005.0	8Kfr7BvVmlU	['Comedy']
13351	4640	4555	tt0479500	Nancy Drew	Everything Ends Up Okay Scene	2007.0	XqwQlCAM3P0	['Comedy', 'Crime', 'Family']
13352	7270	20121	tt0093748	Planes, Trains & Automobiles	Going the Wrong Way	1987.0	_akwHYMdbsM	['Comedy', 'Drama']
13353	6718	26890	tt0330373	Harry Potter and the Goblet of Fire	The Dark Lord Rises	2005.0	W7Ic9rZ9OQw	['Adventure', 'Family', 'Fantasy']
13354	2586	13423	tt0083629	The Beast Within	A Taste for Blood	1982.0	AlIvRiDePlY	['Horror']
13355	9526	9626	tt0115857	Chain Reaction	Outrunning the Explosion	1996.0	xCKGA9yDNgQ	['Action', 'Drama', 'Sci-Fi']
13356	14916	26567	tt0120188	Three Kings	A Terrible Haircut	1999.0	vkoJH4fum58	['Action', 'Adventure', 'Comedy']
13357	3387	21975	tt0300051	Jersey Girl	A Publicist Legend	2004.0	_9ZdW3KXuMs	['Comedy', 'Drama', 'Romance']
13358	13231	8160	tt0378109	Into the Blue	Sam and Jared Keep Up the Good Fight	2005.0	PzL7MICU_OI	['Action', 'Adventure', 'Crime']
13359	1699	24062	tt0120780	Out of Sight	Opening the Safe Scene	1998.0	p5lEvn7ejJI	['Comedy', 'Crime', 'Drama']
13360	528	2726	tt0079073	Dracula	Lucy's Sharp Kiss Scene	1979.0	uPS3iKFXKR4	['Horror', 'Romance']
13361	12618	138	tt0058672	Topkapi	The Floor-Mounted Alarm Scene	1964.0	55uK9Lg3TaY	['Adventure', 'Comedy', 'Crime']
13362	7554	4	tt0448115	Shazam!	The Shazam Fam Scene	2019.0	AONuDilRd5k	['Action', 'Adventure', 'Comedy']
13363	17527	15386	tt0108174	So I Married an Axe Murderer	I Hated the Colonel	1993.0	YKRFlNryaWw	['Comedy', 'Romance']
13364	7530	17711	tt0107387	Leprechaun	Ring Around the Rosey	1993.0	IAYQUTYc_tA	['Comedy', 'Fantasy', 'Horror']
13365	10555	14433	tt0089886	Real Genius	Jerry's House of Popcorn	1985.0	rthHSISkM7A	['Comedy', 'Romance', 'Sci-Fi']
13366	4218	15378	tt0208092	Snatch	Squeaky Dog	2000.0	6NbgGhD4tdk	['Comedy', 'Crime']
13367	8957	22131	tt0114478	Smoke	The Weight of	1995.0	b_uXZZRpO-E	['Comedy', 'Drama']
13368	10323	25874	tt0110074	The Hudsucker Proxy	Looking for a Job	1994.0	WhyNjvISFac	['Comedy', 'Drama', 'Fantasy']
13369	6002	17185	tt0324127	Suspect Zero	Project Icarus	2004.0	zAc3K7mjlxs	['Crime', 'Horror', 'Mystery']
13370	5577	14689	tt0079417	Kramer vs. Kramer	Ted's Plea	1979.0	re0xt6hDdqE	['Drama']
13371	15418	26665	tt0093148	Harry and the Hendersons	Dumpster Diving	1987.0	x421Na9VfNE	['Comedy', 'Family', 'Fantasy']
13372	1033	344	tt0060429	Frankie and Johnny	Hard Luck Scene	1966.0	JAd3SSNqZlI	['Comedy', 'Musical', 'Romance']
13373	13863	20116	tt0093748	Planes, Trains & Automobiles	The Same Underwear	1987.0	FuZNswuwAxM	['Comedy', 'Drama']
13374	8970	26858	tt0212346	Miss Congeniality	The Crowning Moment	2000.0	9pXTSPcZEWE	['Action', 'Comedy', 'Crime']
13375	3100	18629	tt1126618	Morning Glory	Taking it Slowly	2010.0	_RYBglsS0tg	['Comedy', 'Drama', 'Romance']
13376	3598	21340	tt0113101	Four Rooms	500 Dollars to Babysit	1995.0	s-kucHjKbG4	['Comedy']
13377	5444	2642	tt0498381	Rings	A New Tape Scene	2017.0	YptUTTJjUVs	['Drama', 'Horror', 'Mystery']
13378	4610	26819	tt0097958	Christmas Vacation	Cousin Eddie and Snot	1989.0	fKncYRJQRC8	['Comedy']
13379	16988	2927	tt0104107	Diggstown	You Are Black Scene	1992.0	6l0tsxNujWA	['Drama', 'Sport']
13380	5605	7639	tt0470752	Ex Machina	Go Back to Your Room	2015.0	LxXrccK4S3I	['Drama', 'Mystery', 'Sci-Fi']
13381	10498	3929	tt0318374	The Cooler	Shangri-La Scene	2003.0	s33dP0ETrCo	['Drama', 'Romance']
13382	2072	18872	tt0964517	The Fighter	Mickey's Corner	2010.0	HEKPhSJ0PjA	['Biography', 'Drama', 'Sport']
13383	971	1200	tt0841046	Walk Hard: The Dewey Cox Story	Rehab Scene	2007.0	9zZLmOA4OsA	['Comedy', 'Drama', 'Music']
13384	4252	21119	tt0120755	Mission: Impossible 2	Nyah Injects the Virus Scene	2000.0	hnum8SxuVCQ	['Action', 'Adventure', 'Thriller']
13385	7172	20241	tt0063522	Rosemary's Baby	No Coincidence	1968.0	R9WGPRckS1s	['Drama', 'Horror']
13386	7422	2176	tt0112401	Assassins	Kill Her Scene	1995.0	wbROoMNi8Ho	['Action', 'Crime', 'Thriller']
13387	13158	17463	tt0469623	Things We Lost in the Fire	Raincheck	2007.0	qaQUmqNJTO8	['Drama']
13388	3430	7915	tt0094074	Superman IV	Lois & Superman	1987.0	P-3Aca5nRn0	['Action', 'Adventure', 'Family']
13389	16426	25598	tt0120601	Being John Malkovich	Craig Wins a Date With Maxine	1999.0	oMx6C31dCeo	['Comedy', 'Drama', 'Fantasy']
13390	2287	13499	tt0079240	The Great Train Robbery	75 Seconds	1978.0	ugm8RMqRSxs	['Adventure', 'Crime', 'Drama']
13391	937	18553	tt0345950	The SpongeBob SquarePants Movie	David Hasselhoff	2004.0	brTGAgUYnIc	['Animation', 'Adventure', 'Comedy']
13392	11403	9223	tt0120772	The Object of My Affection	George Accepts Fatherhood	1998.0	quEBzmchcwc	['Comedy', 'Drama', 'Romance']
13393	3125	15414	tt0160127	Charlie's Angels	Charlie	2000.0	U3lA1kS-XKA	['Action', 'Adventure', 'Comedy']
13394	14317	1471	tt1335975	47 Ronin	Rescuing The Ronin Scene	2013.0	LoBAmFanDhY	['Action', 'Drama', 'Fantasy']
13395	5770	2476	tt0257076	S.W.A.T.	Bank Robbery Assault Scene	2003.0	aDU5CcINqyI	['Action', 'Adventure', 'Crime']
13396	13128	21077	tt0117060	Mission: Impossible	Mission Gone Wrong Scene	1996.0	sd_I5ez3jwg	['Action', 'Adventure', 'Thriller']
13397	5693	4409	tt0099399	Delta Force 2	Unleashing Delta Force Scene	1990.0	lkT9aqC6Tqw	['Action', 'Adventure', 'Crime']
13398	7450	9475	tt0107144	Hot Shots! Part Deux	A Parting Shot	1993.0	BP6N_JrLUIM	['Action', 'Comedy']
13399	1108	16580	tt0050419	Funny Face	Clap Yo' Hands	1957.0	uD2mdsAwJBA	['Comedy', 'Musical', 'Romance']
13400	17629	15556	tt0117318	The People vs. Larry Flynt	The Price of Freedom	1996.0	OSc1_gfVfCc	['Biography', 'Drama']
13401	13519	17498	tt0049934	War and Peace	The Hardest Thing is to Keep Alive at Sunset	1956.0	ZWSHjks0ESI	['Drama', 'Romance', 'War']
13402	9906	11801	tt0480249	I Am Legend	Trapped	2007.0	LEDYzJazfw0	['Adventure', 'Drama', 'Sci-Fi']
13403	11240	20699	tt0146316	Lara Croft: Tomb Raider	A Lady Should Be Modest	2001.0	pBNKarJukms	['Action', 'Adventure', 'Fantasy']
13404	4369	15520	tt0120746	The Mask of Zorro	The Duel	1998.0	bw7GnKjkThQ	['Action', 'Adventure', 'Comedy']
13405	11058	6397	tt1430607	Arthur Christmas	Season's Greetings From Mankind	2011.0	mqpQgFfidcA	['Animation', 'Adventure', 'Comedy']
13406	9679	8952	tt0477347	Night at the Museum	Dum Dum Give Me Gum Gum	2006.0	nAgSecmB9lM	['Adventure', 'Comedy', 'Family']
13407	2869	19396	tt0402022	Aeon Flux	Jailbreak	2005.0	5zInmil5iT4	['Action', 'Adventure', 'Crime']
13408	7605	15730	tt0129167	The Iron Giant	Superman	1999.0	D4dT2eBWI2M	['Animation', 'Action', 'Adventure']
13409	3138	1565	tt1205537	Jack Ryan: Shadow Recruit	Fake Cops, Real Terrorists Scene	2014.0	relfjwjhscE	['Action', 'Drama', 'Thriller']
13410	7116	21975	tt0300051	Jersey Girl	A Publicist Legend	2004.0	_9ZdW3KXuMs	['Comedy', 'Drama', 'Romance']
13411	1103	4253	tt1092026	Paul	Awkward Makeout Scene	2011.0	mz6dgt11n-E	['Adventure', 'Comedy', 'Sci-Fi']
13412	7272	18375	tt0326769	Biker Boyz	It's On	2003.0	nF2xGs2J6Gk	['Action', 'Drama']
13413	2714	12039	tt0976222	Bandslam	I'm Sorry, Sam	2009.0	DXT4GZfUONw	['Comedy', 'Drama', 'Family']
13414	15001	10876	tt0093779	The Princess Bride	The Battle of Wits	1987.0	rMz7JBRbmNo	['Adventure', 'Family', 'Fantasy']
13415	11328	8695	tt1408253	Ride Along	Save the Strippers	2014.0	F2Bw4OLZHq8	['Action', 'Comedy', 'Crime']
13416	13614	19669	tt0099674	The Godfather: Part 3	Joey Zasa Gets No Respect	1990.0	U6M-YT5kkio	['Crime', 'Drama']
13417	14354	20251	tt0077631	Grease	Sin Wagon Scene	1978.0	wsQJVAzezrc	['Musical', 'Romance']
13418	5567	10909	tt0100502	RoboCop 2	Robo Rampage	1990.0	7ke8XUZSYLw	['Action', 'Crime', 'Sci-Fi']
13419	6598	3697	tt0100258	Night of the Living Dead	A Daughter's Hunger Scene	1990.0	aPUaHUwJJk8	['Horror']
13420	3357	18588	tt0120844	Star Trek: Insurrection	Yuck!	1998.0	0UlzQ-bao3Q	['Action', 'Adventure', 'Sci-Fi']
13421	9890	18660	tt0406650	The Chumscrubber	Across Driveways	2005.0	_OpCOSHbqiM	['Comedy', 'Drama']
13422	5951	8406	tt1637725	Ted	White Trash Names	2012.0	04uN57jOg-Q	['Comedy']
13423	6596	1437	tt0096118	Sleepaway Camp 2: Unhappy Campers	Angela's Nightmare Scene	1988.0	njz1p35e_EU	['Comedy', 'Horror']
13424	11000	16326	tt0294357	Beyond Borders	He's Just a Baby	2003.0	LbMpSo9yvZo	['Adventure', 'Drama', 'Romance']
13425	14021	7321	tt0061811	In the Heat of the Night	They Call Me Mr. Tibbs	1967.0	i6n8VyqaCQ4	['Crime', 'Drama', 'Mystery']
13426	3196	21112	tt0317919	Mission: Impossible 3	Now I'm Out Scene	2006.0	00rpUGdvcY0	['Action', 'Adventure', 'Thriller']
13427	11425	18169	tt0250687	Rat Race	A Little Detour	2001.0	CuscvBChOqM	['Adventure', 'Comedy']
13428	2476	1944	tt0094118	Teen Wolf Too	Dancing With a Dog Scene	1987.0	KgnrxjgHngA	['Comedy', 'Fantasy']
13429	14036	7270	tt0044081	A Streetcar Named Desire	You Must Be Stanley	1951.0	V6TrgQxf3lk	['Drama']
13430	6500	6745	tt0082495	Halloween II	Syringe Stabbings	1981.0	e4-STTC0pNc	['Horror']
13431	15904	24489	tt1078940	Couples Retreat	Couples Therapy	2009.0	0TmugJo-c9Y	['Comedy']
13432	3043	9461	tt0449010	Eragon	Dragon Rider	2006.0	shj7YP98Yxs	['Action', 'Adventure', 'Family']
13433	4490	7038	tt0480271	Van Wilder 2: The Rise of Taj	Pip Meets His Ancestors	2006.0	jKa9O33GXLI	['Comedy', 'Romance']
13434	4050	12228	tt0075148	Rocky	Date at the Ice Rink	1976.0	jK4lxjvrhHs	['Drama', 'Sport']
13435	329	11534	tt0193560	Texas Rangers	No Prisoners, Rangers	2001.0	ALsbjcqNdRo	['Action', 'Adventure', 'Drama']
13436	1296	26055	tt1186367	Ninja Assassin	Brothers' Confrontation	2009.0	8WraflY6rl0	['Action', 'Thriller']
13437	8421	21436	tt0274558	The Hours	An Obligation to Your Sanity	2002.0	1PKDDa6p-xE	['Drama', 'Romance']
13438	4076	773	tt0448694	Puss in Boots	Cat Dance Fight Scene	2011.0	-19d_T472co	['Animation', 'Adventure', 'Comedy']
13439	16829	26871	tt0349903	Ocean's Twelve	Lie Hard	2004.0	3lfTLYMECtc	['Crime', 'Thriller']
13440	13532	6866	tt0452694	The Time Traveler's Wife	Winning the Lottery	2009.0	-85ubSkzSWg	['Drama', 'Fantasy', 'Romance']
13441	1825	25559	tt0110950	Reality Bites	My Sharona	1994.0	SQVw58aDt3Y	['Comedy', 'Drama', 'Romance']
13442	16655	19173	tt0112744	The Crossing Guard		1995.0	yGy0XuoyTvE	['Drama', 'Thriller']
13443	8587	5603	tt0338216	Lucky You	Poker Face Scene	2007.0	sqZ6ZrVIemM	['Drama', 'Romance', 'Sport']
13444	2194	2766	tt1374989	Pride and Prejudice and Zombies	The Love of My Life Scene	2016.0	ZCTqZhZRYl0	['Action', 'Comedy', 'Fantasy']
13445	2967	2389	tt0455944	The Equalizer	Disrespect the Badge Scene	2014.0	TunbuB_bBb8	['Action', 'Crime', 'Thriller']
13446	3669	3112	tt0106701	Dennis the Menace	Bathroom Mishaps Scene	1993.0	uE8yYJmpxeI	['Comedy', 'Family']
13447	17044	2384	tt1578275	The Dilemma	Hero Couple	2011.0	t6bhgzR3gkY	['Comedy', 'Drama']
13448	13216	15463	tt0382625	The Da Vinci Code	The Original Old Wives Tale	2006.0	tfL5f6cZlk8	['Action', 'Mystery', 'Thriller']
13449	12515	3267	tt1488555	The Change-Up	Guns Hot Scene	2011.0	cgoMJXAmLdc	['Comedy', 'Fantasy']
13450	4909	15167	tt0119488	L.A. Confidential	Victory Motel Shootout	1997.0	cjFIi3PC2cI	['Crime', 'Drama', 'Mystery']
13451	13156	9977	tt0085862	Lone Wolf McQuade	Fighting Through Pain	1983.0	Ki6bBFE0o88	['Action', 'Crime', 'Drama']
13452	13481	6241	tt1234721	RoboCop	You're a Robot Scene	2014.0	TxvqZhVwrSY	['Action', 'Crime', 'Sci-Fi']
13453	11707	5256	tt0057187	Irma la Douce	Lord X Scene	1963.0	k01VcZkKDME	['Comedy', 'Romance']
13454	5434	10147	tt0040724	Red River	Indian Raid	1948.0	1_BNy6W4sRg	['Action', 'Adventure', 'Romance']
13455	9280	18284	tt0051745	Houseboat	Perhaps I Will Get a Job	1958.0	JQwmeTKQLo8	['Comedy', 'Drama', 'Family']
13456	2759	15114	tt0090060	St. Elmo's Fire	Very Pink	1985.0	oLIwz9gn00g	['Drama', 'Romance']
13457	8054	23635	tt0114898	Waterworld	Catch of the Day	1995.0	lZQF83kf-a4	['Action', 'Adventure', 'Sci-Fi']
13458	1704	7659	tt1116184	Jackass 3D	Duck Hunting	2010.0	t4M3hbVh3U4	['Documentary', 'Action', 'Comedy']
13459	8061	2249	tt1340138	Terminator Genisys	John Connor vs. The Terminator Scene	2015.0	wXLFg03in2U	['Action', 'Adventure', 'Sci-Fi']
13460	12505	5089	tt0097322	The Fabulous Baker Boys	Makin' Whoopee Scene	1989.0	gQNFCRom7c0	['Comedy', 'Drama', 'Music']
13461	10330	15198	tt0110322	Legends of the Fall	Four Beers	1994.0	DB5H2QGFFwU	['Drama', 'Romance', 'War']
13462	7228	23751	tt0454848	Inside Man	Anyone Else Here Smarter Than Me?	2006.0	4disuwEvw-w	['Crime', 'Drama', 'Mystery']
13463	11980	10174	tt0101587	City Slickers	The Secret of Life	1991.0	PunAKEccqyU	['Comedy']
13464	3386	6646	tt0063350	Night of the Living Dead	Window Attack	1968.0	d8Gg9rPHKNU	['Horror']
13465	2854	17183	tt0324127	Suspect Zero	We Saw Things Men Shouldn't See	2004.0	0ROplAtLJvo	['Crime', 'Horror', 'Mystery']
13466	7901	5346	tt0095684	My Best Friend Is a Vampire	Saving Ralph's Neck Scene	1987.0	_4juqo20ABE	['Comedy', 'Horror', 'Romance']
13467	15150	8327	tt0087985	Red Dawn	God Help Me	1984.0	S7GMNTJa5zQ	['Action', 'Drama']
13468	10868	13628	tt0120757	The Mod Squad	One of Those Dirty Cop Drug Things	1999.0	eOdZMwIh1I8	['Action', 'Crime', 'Thriller']
13469	13696	2598	tt1291150	Teenage Mutant Ninja Turtles	Raphael vs. Shredder Scene	2014.0	wKIL7__ybL0	['Action', 'Adventure', 'Comedy']
13470	9683	21114	tt0317919	Mission: Impossible 3	What is the Rabbit's Foot? Scene	2006.0	YMz-skgeUdw	['Action', 'Adventure', 'Thriller']
13471	13143	10279	tt1213012	Alpha and Omega	A Wolf Wedding	2010.0	4otU-hfAOO0	['Animation', 'Adventure', 'Comedy']
13472	7067	6676	tt0339291	A Series of Unfortunate Events	We're Too Late	2004.0	mIvQRRVbt9E	['Adventure', 'Comedy', 'Family']
13473	16026	22343	tt0147004	Little Voice	LV Takes the Stage	1998.0	h4SMndWj5To	['Comedy', 'Drama', 'Music']
13474	3399	14809	tt0094721	Beetlejuice	We're Simpatico	1988.0	Io0PZTAcBes	['Comedy', 'Fantasy']
13475	6330	2561	tt0451279	Wonder	No Tolerance for Bullying Scene	2017.0	vYH5urNq1Ao	['Action', 'Adventure', 'Fantasy']
13476	5546	3471	tt0374536	Bewitched	Where's My Dog? Scene	2005.0	kZg0_oypRpU	['Comedy', 'Fantasy', 'Romance']
13477	10171	19268	tt0080388	Atlantic City	I Didn't Protect You	1980.0	TXs4RCJasOM	['Crime', 'Drama', 'Romance']
13478	17552	17165	tt0117731	Star Trek: First Contact	Assimilate This!	1996.0	D4QyCdRvXr4	['Action', 'Adventure', 'Drama']
13479	4010	5250	tt0057187	Irma la Douce	Baby Girl and Mystery Guest Scene	1963.0	VXkEBRtERnA	['Comedy', 'Romance']
13480	7943	6	tt0448115	Shazam!	Playtime's Over Scene	2019.0	-W8pOz1fsD0	['Action', 'Adventure', 'Comedy']
13481	4241	7912	tt0094074	Superman IV	Superman & Clark Kent	1987.0	lMilbGNSGtI	['Action', 'Adventure', 'Family']
13482	7681	10815	tt1023111	Never Back Down	Show Me What You Got	2008.0	aJ7NA4hNNc0	['Action', 'Drama', 'Sport']
13483	14680	18084	tt0102951	Soapdish	One More Time	1991.0	4B0FFnkSCuM	['Comedy', 'Romance']
13484	657	21312	tt0116324	Flirting with Disaster	A Blind U-Turn	1996.0	yjU5akwca64	['Comedy']
13485	6584	19074	tt0241303	Chocolat	Vianne Befriends the River Rats	2000.0	yoGdST0RFuc	['Drama', 'Romance']
13486	12342	6437	tt1288558	Evil Dead	Blood Falls, Demon Rises	2013.0	mk2OptcsXuo	['Fantasy', 'Horror', 'Thriller']
13487	7406	2433	tt0077572	Force 10 From Navarone	An Awkward Position Scene	1978.0	jgosH8zc83Q	['Action', 'Drama', 'War']
13488	15899	2277	tt1469304	Baywatch	The Original Mitch Scene	2017.0	N_qIfvDbZjc	['Action', 'Comedy', 'Crime']
13489	14479	19516	tt0266489	Duplex	The Clapper	2003.0	RVbEs5DBPlY	['Comedy']
13490	985	9263	tt0066206	Patton	Americans Love a Winner	1970.0	sv9XNFpRdhg	['Biography', 'Drama', 'War']
13491	16597	14623	tt1259571	Twilight: New Moon	Happy Birthday	2009.0	luylsO8UlhE	['Adventure', 'Drama', 'Fantasy']
13492	4633	15661	tt1554091	A Better Life	Why Did You Have Me?	2011.0	w57ga2Yiic4	['Drama', 'Romance']
13493	5340	20769	tt0457510	Nacho Libre	Encarnación	2006.0	nTOUiTegqrA	['Comedy', 'Family', 'Sport']
13494	2360	20990	tt0063374	The Odd Couple	Clearing Sinuses	1968.0	f_5nHV8FJyI	['Comedy']
13495	7957	14898	tt0376541	Closer	Who Are You?	2004.0	USGs4XhdI6I	['Drama', 'Romance']
13496	14267	18816	tt0995039	Ghost Town	You're Sick	2008.0	qlUmBE6uGu8	['Comedy', 'Drama', 'Fantasy']
13497	8239	3620	tt0960144	You Don't Mess With the Zohan	Hezbollah Hotline Scene	2008.0	Or4t1d_h0Y0	['Comedy']
13498	12883	3619	tt0960144	You Don't Mess With the Zohan	Phantom Muchentuchen Scene	2008.0	hl1z_vp3kXg	['Comedy']
13499	13575	23660	tt0300532	Blue Crush	Schooled by the Maid	2002.0	PNJ_FxaMYUw	['Drama', 'Romance', 'Sport']
13500	2074	21232	tt0118826	The Castle	This Is My Story	1997.0	1Gk_oU1m5CY	['Comedy', 'Drama']
13501	12591	13189	tt0075314	Taxi Driver	Travis Wants to Help Iris	1976.0	UneHDzMhbbw	['Crime', 'Drama']
13502	9879	24906	tt0113360	The Hunted	Kinjo Kills Kirina	1995.0	3fbtYisNC7c	['Action', 'Drama', 'Thriller']
13503	4190	1657	tt0389790	Bee Movie	I Speak For The Bees! Scene	2007.0	-nswXtzrfQU	['Animation', 'Adventure', 'Comedy']
13504	2398	13282	tt0098453	Teen Witch	Finest Hour	1989.0	EwC2ZHxoDu4	['Comedy', 'Fantasy', 'Romance']
13505	7882	4090	tt0091777	Police Academy 3: Back in Training	Identify Your Quarter Scene	1986.0	srLwGlDe598	['Comedy']
13506	12923	8430	tt1213663	The World's End	The Bathroom Fight	2013.0	tYs7uguB_JQ	['Action', 'Comedy', 'Sci-Fi']
13507	12290	12262	tt0053604	The Apartment	A Flower From Miss Kubelik	1960.0	73BHmDv4qYc	['Comedy', 'Drama', 'Romance']
13508	2188	25797	tt0450405	Cirque du Freak	...Before You Get Pink Eye	2010.0	UWyz-yfEIN4	['Action', 'Adventure', 'Fantasy']
13509	11773	26737	tt0758794	We Are Marshall	Marshall Wins	2006.0	EEm8IXm88Tw	['Drama', 'Sport']
13510	9171	8328	tt0087985	Red Dawn	Paratrooper Invasion	1984.0	MVqK6wNkSxA	['Action', 'Drama']
13511	3748	13090	tt0059124	Dr. Goldfoot and the Bikini Machine	Proposing to a Robot	1965.0	_dm0Oj_fF14	['Comedy', 'Sci-Fi']
13512	13379	20288	tt0082766	Mommie Dearest	Christina's Not A Fan	1981.0	fqM1ttqNA9k	['Biography', 'Drama']
13513	12533	5795	tt0033467	Citizen Kane	Love on Your Own Terms Scene	-1.0	oqquLzHmH5k	['Drama', 'Mystery']
13514	12662	890	tt0884732	The Wedding Ringer	Best Man Speech Scene	2015.0	k2s7U_7gHtE	['Comedy']
13515	6418	25737	tt0298203	8 Mile	Cheddar Pulls a Gun Scene	2002.0	vt0hblIsHiY	['Drama', 'Music']
13516	1122	2354	tt0795421	Mamma Mia!	Voulez-Vous Scene	2008.0	alhVUKh36_Q	['Comedy', 'Musical', 'Romance']
13517	4849	802	tt1277953	Madagascar 3	Afro Circus Rescue Scene	2012.0	A7mWnsrRu6w	['Animation', 'Adventure', 'Comedy']
13518	17276	13451	tt0052564	The Angry Red Planet	It's Alive!	1959.0	dso8WOrSRSQ	['Adventure', 'Sci-Fi']
13519	3647	9278	tt0374900	Napoleon Dynamite	Girls Only Want Boyfriends Who Have Skills	2004.0	b58fAt0MdgI	['Comedy']
13520	8597	24703	tt0118689	Bean	It's a Poster	1997.0	Anue5RDt4Bs	['Adventure', 'Comedy', 'Family']
13521	1819	471	tt0289765	Red Dragon	A Visit From the Dragon Scene	2002.0	QAO6uTkGpjM	['Crime', 'Drama', 'Thriller']
13522	17387	17055	tt0067589	Plaza Suite	Cool It	1971.0	MuBwxePS-s0	['Comedy', 'Drama', 'Romance']
13523	15778	14445	tt0118708	Beverly Hills Ninja	Haru Says Goodbye	1997.0	JOkwDeIX1jg	['Action', 'Comedy']
13524	3260	1606	tt0078163	Revenge of the Pink Panther	Fireworks Factory Fire Fight Scene	1978.0	q8HcMk_IimM	['Comedy', 'Crime', 'Mystery']
13525	5587	17882	tt0145653	Angela's Ashes	Aunt Aggie	1999.0	WQ71crXovIk	['Drama']
13526	8517	4607	tt0093091	Ghoulies II	My Little Muffy Scene	1988.0	bd0IiiCDDGI	['Comedy', 'Horror']
13527	11162	4173	tt0144814	The Rage: Carrie 2	A Penetrating Vengeance Scene	1999.0	7SojZ1TuMsk	['Horror', 'Sci-Fi', 'Thriller']
13528	1701	1864	tt0441773	Kung Fu Panda	Impersonations at Dinner Scene	2008.0	0_1NU60qHWs	['Animation', 'Action', 'Adventure']
13529	230	7555	tt0453451	Mr. Bean's Holiday	Bean's Movie Premiere	2007.0	BgjJ00HhyCQ	['Comedy', 'Family']
13530	7774	25491	tt0074281	Car Wash	Lindy Disses Duane	1976.0	Lw0Nn1xSMHk	['Comedy', 'Drama', 'Romance']
13531	8535	1824	tt0061791	How to Succeed in Business Without Really Trying	Working Girls Scene	1967.0	NV9oKGj_CcU	['Comedy', 'Musical']
13532	13335	19398	tt0402022	Aeon Flux	Welcome to Bregna	2005.0	rwk6Obqrj9M	['Action', 'Adventure', 'Crime']
13533	1013	13933	tt0383216	The Pink Panther	Big Brass Balls	2006.0	RiBRrKC_6pE	['Adventure', 'Comedy', 'Crime']
13534	14247	17714	tt0107387	Leprechaun	End of the Rainbow	1993.0	Jrvr-VIymgo	['Comedy', 'Fantasy', 'Horror']
13535	7158	9375	tt0305711	Just Married	Wicked Wendy Scene	2003.0	gRLpvojaVBM	['Comedy', 'Romance']
13536	16762	10155	tt0053291	Some Like It Hot	Just Call Me Junior	1959.0	qdq07pa6sPA	['Comedy', 'Music', 'Romance']
13537	12171	12990	tt1233227	Saw VI	He Did This to Me	2009.0	n0Fz-ACCMHk	['Horror', 'Mystery', 'Thriller']
13538	2863	1417	tt0089489	Lifeforce	Her True Form Scene	1985.0	7uOhTRONUbY	['Action', 'Horror', 'Mystery']
13539	629	307	tt0080487	Caddyshack	Mind If I Play Through? Scene	1980.0	S-pmcO6U8eg	['Comedy', 'Sport']
13540	14535	14355	tt0080661	Dressed to Kill	Transsexuality	1980.0	KI97hqN52Ik	['Mystery', 'Thriller']
13541	7391	7126	tt0098577	Vampire's Kiss	Tell Me You Love Me	1988.0	s0eHgfzlrF8	['Comedy', 'Horror']
13542	3274	20102	tt0918927	Doubt	Crisis of Faith	2008.0	KSc0srYx9-4	['Drama', 'Mystery']
13543	6379	26574	tt0840361	The Town	How Come You Never Looked For Her?	2010.0	uRxCU1MW8B4	['Crime', 'Drama', 'Thriller']
13544	4049	6211	tt0120685	Godzilla	Fire at Will! Scene	1998.0	4IsISIQpKTc	['Action', 'Sci-Fi', 'Thriller']
