	path	genre	Drama	Act_Adv	Com_Rom	Thr_Hor_Cri
28566	frames\Adventure_Comedy\uw7rRlJvEl4\2116.jpg	Act_Adv	0	1	0	0
28567	frames\Comedy_Crime\U-7MSowBlG8\966.jpg	Thr_Hor_Cri	0	0	0	1
28568	frames\Comedy\NIDabDkcS8o\2346.jpg	Com_Rom	0	0	1	0
28569	frames\Action\iX23r272kqg\276.jpg	Act_Adv	0	1	0	0
28570	frames\Action_Comedy\zoSzqHlvN6s\2576.jpg	Act_Adv	0	1	0	0
28571	frames\Adventure_Comedy\2KuNMLOKUXE\1656.jpg	Act_Adv	0	1	0	0
28572	frames\Comedy\LeVEbbheUck\506.jpg	Com_Rom	0	0	1	0
28573	frames\Drama_Thriller\ORy5ULEbQ48\1656.jpg	Thr_Hor_Cri	0	0	0	1
28574	frames\Comedy\P2rpcVDPZEY\1426.jpg	Com_Rom	0	0	1	0
28575	frames\Comedy_Drama\RemcXMCCQVk\2116.jpg	Com_Rom	0	0	1	0
28576	frames\Drama_Romance\qeaiVveZWD8\1886.jpg	Com_Rom	0	0	1	0
28577	frames\Comedy_Drama\a_iEYXLXbjY\2576.jpg	Com_Rom	0	0	1	0
28578	frames\Drama\oDjuY9KCsI8\2346.jpg	Drama	1	0	0	0
28579	frames\Action_Horror\9lCBRKyCsVg\2116.jpg	Thr_Hor_Cri	0	0	0	1
28580	frames\Action_Drama\-yG7Wp5-8EI\276.jpg	Act_Adv	0	1	0	0
28581	frames\Drama\iE9CEAzLPKg\966.jpg	Drama	1	0	0	0
28582	frames\Action_Adventure\X_VSJfHiNPA\1656.jpg	Act_Adv	0	1	0	0
28583	frames\Drama_Romance\j-v6XtJFNQE\2576.jpg	Com_Rom	0	0	1	0
28584	frames\Adventure_Comedy\06L5y4Z9KcE\1656.jpg	Act_Adv	0	1	0	0
28585	frames\Drama_Romance\9anDqvXfdu4\1886.jpg	Com_Rom	0	0	1	0
28586	frames\Drama\HEKPhSJ0PjA\2116.jpg	Drama	1	0	0	0
28587	frames\Action_Comedy\DHXHxop1gPw\736.jpg	Act_Adv	0	1	0	0
28588	frames\Action_Adventure\n-mpifTiPV4\276.jpg	Act_Adv	0	1	0	0
28589	frames\Adventure_Comedy\2cxG6iiqEdk\1196.jpg	Act_Adv	0	1	0	0
28590	frames\Drama\HEKPhSJ0PjA\1196.jpg	Drama	1	0	0	0
28591	frames\Action_Comedy\nmaCobIvt2w\46.jpg	Act_Adv	0	1	0	0
28592	frames\Action_Thriller\IjrWOZby8s8\1426.jpg	Thr_Hor_Cri	0	0	0	1
28593	frames\Comedy_Drama\b9KCMBBn0EI\276.jpg	Com_Rom	0	0	1	0
28594	frames\Action_Crime\_BMYVDOOQ0E\46.jpg	Thr_Hor_Cri	0	0	0	1
28595	frames\Horror_Thriller\6Kfqy-8C3o0\1196.jpg	Thr_Hor_Cri	0	0	0	1
28596	frames\Comedy\pIvTIG3tWok\4416.jpg	Com_Rom	0	0	1	0
28597	frames\Adventure_Comedy\FSXijk37oNs\1886.jpg	Act_Adv	0	1	0	0
28598	frames\Comedy_Drama\qEJNox8TCOw\1886.jpg	Com_Rom	0	0	1	0
28599	frames\Action_Comedy\dLpCZ8g5uK8\1886.jpg	Act_Adv	0	1	0	0
28600	frames\Adventure_Drama\LEDYzJazfw0\2576.jpg	Act_Adv	0	1	0	0
28601	frames\Adventure_Comedy\egTtyS-PlRM\1196.jpg	Act_Adv	0	1	0	0
28602	frames\Action_Crime\901lYbPmqu4\506.jpg	Thr_Hor_Cri	0	0	0	1
28603	frames\Crime_Drama\MvRfyxGjA90\1886.jpg	Thr_Hor_Cri	0	0	0	1
28604	frames\Drama\SUKdlcCiE60\276.jpg	Drama	1	0	0	0
28605	frames\Action_Adventure\hw6GwhfNl7U\2116.jpg	Act_Adv	0	1	0	0
28606	frames\Adventure_Comedy\Tw_kFAuhkbI\46.jpg	Act_Adv	0	1	0	0
28607	frames\Drama_Romance\lpwrDEfCESg\736.jpg	Com_Rom	0	0	1	0
28608	frames\Comedy_Crime\xgkspBFxLi4\1656.jpg	Thr_Hor_Cri	0	0	0	1
28609	frames\Adventure_Drama\ZRdLFB-SJpA\1886.jpg	Act_Adv	0	1	0	0
28610	frames\Comedy\khg8XoyKzs4\46.jpg	Com_Rom	0	0	1	0
28611	frames\Action\gnallHWgupY\736.jpg	Act_Adv	0	1	0	0
28612	frames\Drama_Romance\RK27DwSEetI\1656.jpg	Com_Rom	0	0	1	0
28613	frames\Crime_Drama\iI8w5AQJcN8\736.jpg	Thr_Hor_Cri	0	0	0	1
28614	frames\Drama\d7c4TXqkMso\2346.jpg	Drama	1	0	0	0
28615	frames\Action_Adventure\c2k_kuU84ro\3266.jpg	Act_Adv	0	1	0	0
28616	frames\Action_Adventure\1OxDZKordaM\4646.jpg	Act_Adv	0	1	0	0
28617	frames\Comedy\zS3qOr0zAJg\1196.jpg	Com_Rom	0	0	1	0
28618	frames\Comedy_Horror\kgfgiLlW-yw\736.jpg	Thr_Hor_Cri	0	0	0	1
28619	frames\Crime_Drama\DGtD5QAaAGY\2806.jpg	Thr_Hor_Cri	0	0	0	1
28620	frames\Drama_Horror\1Pcd6RZexJI\966.jpg	Thr_Hor_Cri	0	0	0	1
28621	frames\Comedy\BCC8LOkisAI\2346.jpg	Com_Rom	0	0	1	0
28622	frames\Comedy_Drama\qe5s8UTNw4c\966.jpg	Com_Rom	0	0	1	0
28623	frames\Action_Comedy\hGOHE1zqEmY\2576.jpg	Act_Adv	0	1	0	0
28624	frames\Drama_Thriller\9enPC37mHrM\506.jpg	Thr_Hor_Cri	0	0	0	1
28625	frames\Horror\ZWly042cYCo\2346.jpg	Thr_Hor_Cri	0	0	0	1
28626	frames\Crime_Drama\CLp_t1uhYOs\276.jpg	Thr_Hor_Cri	0	0	0	1
28627	frames\Action_Adventure\nn1qvGiHvLc\736.jpg	Act_Adv	0	1	0	0
28628	frames\Comedy_Horror\izxDdUcC3Ag\506.jpg	Thr_Hor_Cri	0	0	0	1
28629	frames\Drama\CvVeJJ-TnK4\2116.jpg	Drama	1	0	0	0
28630	frames\Comedy_Horror\Fz7dtq-saJo\1426.jpg	Thr_Hor_Cri	0	0	0	1
28631	frames\Comedy_Drama\qe5s8UTNw4c\2346.jpg	Com_Rom	0	0	1	0
28632	frames\Horror_Thriller\4SD245xSSVk\736.jpg	Thr_Hor_Cri	0	0	0	1
28633	frames\Adventure_Comedy\oNWAiWBup2Q\1426.jpg	Act_Adv	0	1	0	0
28634	frames\Action_Drama\0pRYoClF9w4\2576.jpg	Act_Adv	0	1	0	0
28635	frames\Adventure_Comedy\lsmWjQdGHMI\1196.jpg	Act_Adv	0	1	0	0
28636	frames\Action_Thriller\uLt7lXDCHQ0\966.jpg	Thr_Hor_Cri	0	0	0	1
28637	frames\Drama\5NOmw_kzrJQ\736.jpg	Drama	1	0	0	0
28638	frames\Drama\WThlmxAdynQ\1426.jpg	Drama	1	0	0	0
28639	frames\Drama\Id3Lr9GyGh0\276.jpg	Drama	1	0	0	0
28640	frames\Comedy_Horror\W8Iw5W2_bbM\1426.jpg	Thr_Hor_Cri	0	0	0	1
28641	frames\Action\MGJlq-gjQj8\4186.jpg	Act_Adv	0	1	0	0
28642	frames\Drama\RsJmRjseSzo\46.jpg	Drama	1	0	0	0
28643	frames\Adventure_Comedy\OzCu7Cvdsjc\2116.jpg	Act_Adv	0	1	0	0
28644	frames\Action_Adventure\hw6GwhfNl7U\1426.jpg	Act_Adv	0	1	0	0
28645	frames\Comedy\MYErK-XLJv0\2346.jpg	Com_Rom	0	0	1	0
28646	frames\Action\eLyhRYJXf1U\1886.jpg	Act_Adv	0	1	0	0
28647	frames\Drama\tlNLhuxeDJQ\2116.jpg	Drama	1	0	0	0
28648	frames\Horror\bKy6BtAbTU8\506.jpg	Thr_Hor_Cri	0	0	0	1
28649	frames\Comedy_Romance\KUMoWS98jXM\966.jpg	Com_Rom	0	0	1	0
28650	frames\Drama_Romance\gJCMd15eaW8\1196.jpg	Com_Rom	0	0	1	0
28651	frames\Horror\yl_CgAqNvKc\966.jpg	Thr_Hor_Cri	0	0	0	1
28652	frames\Comedy\sPS0cKOGZO0\1426.jpg	Com_Rom	0	0	1	0
28653	frames\Comedy\Ed2KRddgv-4\506.jpg	Com_Rom	0	0	1	0
28654	frames\Drama\eU4-wIieuWU\1426.jpg	Drama	1	0	0	0
28655	frames\Comedy_Drama\Z519Bs2Kidc\506.jpg	Com_Rom	0	0	1	0
28656	frames\Adventure_Drama\-YykCz0f3Vk\2576.jpg	Act_Adv	0	1	0	0
28657	frames\Horror_Thriller\8_2fitdIp4c\2116.jpg	Thr_Hor_Cri	0	0	0	1
28658	frames\Horror\LWxSBbBX4fs\276.jpg	Thr_Hor_Cri	0	0	0	1
28659	frames\Action_Drama\_BjawJWZIxo\2806.jpg	Act_Adv	0	1	0	0
28660	frames\Drama_Horror\UU8yY3gkZZ0\736.jpg	Thr_Hor_Cri	0	0	0	1
28661	frames\Action_Adventure\LpxwR_9EhlY\2806.jpg	Act_Adv	0	1	0	0
28662	frames\Comedy_Crime\ZY_uGAx3rxE\1196.jpg	Thr_Hor_Cri	0	0	0	1
28663	frames\Action_Adventure\Qz836czauEk\46.jpg	Act_Adv	0	1	0	0
28664	frames\Comedy_Romance\HcD7driLtCQ\966.jpg	Com_Rom	0	0	1	0
28665	frames\Thriller\LwDbgE54QYE\966.jpg	Thr_Hor_Cri	0	0	0	1
28666	frames\Action_Horror\SwGjsWSn8ak\1196.jpg	Thr_Hor_Cri	0	0	0	1
28667	frames\Comedy\fVVoh_Xh0xo\3036.jpg	Com_Rom	0	0	1	0
28668	frames\Drama_Horror\lyM65FpQLlM\1196.jpg	Thr_Hor_Cri	0	0	0	1
28669	frames\Action_Adventure\C1NgX-w54RY\966.jpg	Act_Adv	0	1	0	0
28670	frames\Action_Thriller\xP7yIQladb0\276.jpg	Thr_Hor_Cri	0	0	0	1
28671	frames\Romance_Thriller\O888bu0QrMg\1886.jpg	Thr_Hor_Cri	0	0	0	1
28672	frames\Drama_Thriller\WkjEuV1fTrk\966.jpg	Thr_Hor_Cri	0	0	0	1
28673	frames\Comedy_Drama\eclUi6kVFcM\276.jpg	Com_Rom	0	0	1	0
28674	frames\Action_Adventure\CU7-qLo7GPo\966.jpg	Act_Adv	0	1	0	0
28675	frames\Adventure_Drama\KvfIsbhIQLA\506.jpg	Act_Adv	0	1	0	0
28676	frames\Comedy\vHBKdIq9RGs\2576.jpg	Com_Rom	0	0	1	0
28677	frames\Horror\Tb-PscLsY9I\736.jpg	Thr_Hor_Cri	0	0	0	1
28678	frames\Drama_Romance\j-v6XtJFNQE\1196.jpg	Com_Rom	0	0	1	0
28679	frames\Horror_Thriller\7SojZ1TuMsk\736.jpg	Thr_Hor_Cri	0	0	0	1
28680	frames\Action_Adventure\DSCWB4GqcFE\2116.jpg	Act_Adv	0	1	0	0
28681	frames\Adventure_Comedy\mIvQRRVbt9E\506.jpg	Act_Adv	0	1	0	0
28682	frames\Drama_Romance\DB5H2QGFFwU\46.jpg	Com_Rom	0	0	1	0
28683	frames\Drama_Romance\MIxtdrML0rE\46.jpg	Com_Rom	0	0	1	0
28684	frames\Action_Adventure\LFT504CjJFA\1886.jpg	Act_Adv	0	1	0	0
28685	frames\Drama_Romance\ypKSbnYOrwE\506.jpg	Com_Rom	0	0	1	0
28686	frames\Comedy_Crime\mWqZWXSj-s0\46.jpg	Thr_Hor_Cri	0	0	0	1
28687	frames\Drama\mKgy5W3S6nw\276.jpg	Drama	1	0	0	0
28688	frames\Drama\FubpK1Tho6M\1656.jpg	Drama	1	0	0	0
28689	frames\Comedy_Drama\oZlQMLXqw0g\2576.jpg	Com_Rom	0	0	1	0
28690	frames\Action_Drama\_b3_-pPzDVk\736.jpg	Act_Adv	0	1	0	0
28691	frames\Drama_Thriller\ja4l7-L7n6M\1426.jpg	Thr_Hor_Cri	0	0	0	1
28692	frames\Comedy\cA-laLpcLIw\736.jpg	Com_Rom	0	0	1	0
28693	frames\Comedy\Ad2-FiCzJxc\4416.jpg	Com_Rom	0	0	1	0
28694	frames\Crime_Drama\q_u6njqBaB8\966.jpg	Thr_Hor_Cri	0	0	0	1
28695	frames\Action_Adventure\EoBngEuWM_o\1886.jpg	Act_Adv	0	1	0	0
28696	frames\Drama\0Z286w5pRSo\1196.jpg	Drama	1	0	0	0
28697	frames\Adventure_Comedy\QpqCLenOeAM\736.jpg	Act_Adv	0	1	0	0
28698	frames\Action_Adventure\nd3MVcbnfAc\2576.jpg	Act_Adv	0	1	0	0
28699	frames\Drama\CNH4A1sI_oE\1196.jpg	Drama	1	0	0	0
28700	frames\Horror_Thriller\hfKhRRdMrVc\2346.jpg	Thr_Hor_Cri	0	0	0	1
28701	frames\Action\RHUbiL36yjo\276.jpg	Act_Adv	0	1	0	0
28702	frames\Comedy_Drama\WfUTDlmLMFk\2116.jpg	Com_Rom	0	0	1	0
28703	frames\Horror\8mYlqWefu-8\1426.jpg	Thr_Hor_Cri	0	0	0	1
28704	frames\Adventure_Drama\NgUGViWp3tg\1196.jpg	Act_Adv	0	1	0	0
28705	frames\Action_Adventure\KS_KStIPiwU\506.jpg	Act_Adv	0	1	0	0
28706	frames\Action_Horror\ipb0Bfg_FTs\276.jpg	Thr_Hor_Cri	0	0	0	1
28707	frames\Horror\Eum-rR934sQ\2576.jpg	Thr_Hor_Cri	0	0	0	1
28708	frames\Action_Adventure\sXnYoBCJGwI\1426.jpg	Act_Adv	0	1	0	0
28709	frames\Action\7U3F1uDBXrw\736.jpg	Act_Adv	0	1	0	0
28710	frames\Comedy\Uiqk92r4luQ\3036.jpg	Com_Rom	0	0	1	0
28711	frames\Comedy_Romance\a8FA5zBHiFA\2806.jpg	Com_Rom	0	0	1	0
28712	frames\Drama_Romance\0Nn_t_RfYS8\506.jpg	Com_Rom	0	0	1	0
28713	frames\Action_Thriller\ZcvlWuqqv48\276.jpg	Thr_Hor_Cri	0	0	0	1
28714	frames\Adventure_Comedy\C9PYzGyIfF8\276.jpg	Act_Adv	0	1	0	0
28715	frames\Comedy_Drama\udHPeemZ8zE\1426.jpg	Com_Rom	0	0	1	0
28716	frames\Action_Adventure\V-GgWCBVhrg\1196.jpg	Act_Adv	0	1	0	0
28717	frames\Horror\71Nmq8VOKnY\1196.jpg	Thr_Hor_Cri	0	0	0	1
28718	frames\Adventure_Comedy\vaJ2yQC_ktY\1886.jpg	Act_Adv	0	1	0	0
28719	frames\Crime\Ejp4AjvBuGw\736.jpg	Thr_Hor_Cri	0	0	0	1
28720	frames\Comedy_Horror\E9paF0XzmtA\966.jpg	Thr_Hor_Cri	0	0	0	1
28721	frames\Action_Comedy\yQ0FgE-WKi8\2806.jpg	Act_Adv	0	1	0	0
28722	frames\Horror\mvLpbHKV1_8\736.jpg	Thr_Hor_Cri	0	0	0	1
28723	frames\Action_Adventure\n94um7eDILg\276.jpg	Act_Adv	0	1	0	0
28724	frames\Crime_Drama\1q-FL1Wd0EE\966.jpg	Thr_Hor_Cri	0	0	0	1
28725	frames\Action_Horror\2RXSVTFM3hQ\1886.jpg	Thr_Hor_Cri	0	0	0	1
28726	frames\Adventure_Comedy\Pvva0sdUEkc\46.jpg	Act_Adv	0	1	0	0
28727	frames\Action_Drama\ZsL0rDZPGb8\276.jpg	Act_Adv	0	1	0	0
28728	frames\Comedy_Romance\bxgZWv4Db5I\966.jpg	Com_Rom	0	0	1	0
28729	frames\Crime_Drama\5AJvo1pc3sw\46.jpg	Thr_Hor_Cri	0	0	0	1
28730	frames\Action_Adventure\w7tqVEdyteg\736.jpg	Act_Adv	0	1	0	0
28731	frames\Comedy_Drama\DQaHIFC9034\2576.jpg	Com_Rom	0	0	1	0
28732	frames\Drama\qZRbStnLn3c\276.jpg	Drama	1	0	0	0
28733	frames\Drama_Thriller\gUrSHyV7Opg\966.jpg	Thr_Hor_Cri	0	0	0	1
28734	frames\Comedy_Drama\pxSjP6JkAis\1656.jpg	Com_Rom	0	0	1	0
28735	frames\Drama\1yMhC0o3y_0\276.jpg	Drama	1	0	0	0
28736	frames\Adventure\7tXcQ8BBqXs\506.jpg	Act_Adv	0	1	0	0
28737	frames\Action_Adventure\_CuE3lto5XA\2346.jpg	Act_Adv	0	1	0	0
28738	frames\Action_Adventure\6oPn0DwJOZA\2346.jpg	Act_Adv	0	1	0	0
28739	frames\Action_Crime\eIo_S0aHyfI\1426.jpg	Thr_Hor_Cri	0	0	0	1
28740	frames\Comedy\lc0UIhNuudQ\2116.jpg	Com_Rom	0	0	1	0
28741	frames\Comedy_Drama\wVAL10Zb9Q4\966.jpg	Com_Rom	0	0	1	0
28742	frames\Comedy_Drama\2R1lEWNNsV0\2346.jpg	Com_Rom	0	0	1	0
28743	frames\Crime_Drama\FlxXhrDycHw\46.jpg	Thr_Hor_Cri	0	0	0	1
28744	frames\Horror\bKOW66PVjvA\1656.jpg	Thr_Hor_Cri	0	0	0	1
28745	frames\Drama_Horror\naKm_rLxRCs\3496.jpg	Thr_Hor_Cri	0	0	0	1
28746	frames\Adventure_Comedy\lsmWjQdGHMI\276.jpg	Act_Adv	0	1	0	0
28747	frames\Adventure_Comedy\mqpQgFfidcA\2116.jpg	Act_Adv	0	1	0	0
28748	frames\Horror\5ZHYDynRjV4\506.jpg	Thr_Hor_Cri	0	0	0	1
28749	frames\Action_Adventure\p4SqclCqxuU\46.jpg	Act_Adv	0	1	0	0
28750	frames\Action_Thriller\B7zXxCAZjK4\506.jpg	Thr_Hor_Cri	0	0	0	1
28751	frames\Drama_Romance\k10DDJ4L2lc\506.jpg	Com_Rom	0	0	1	0
28752	frames\Comedy_Drama\pxSjP6JkAis\966.jpg	Com_Rom	0	0	1	0
28753	frames\Adventure\SUr7fu-LXj4\3496.jpg	Act_Adv	0	1	0	0
28754	frames\Action_Horror\Vl3IiVDwgpY\2346.jpg	Thr_Hor_Cri	0	0	0	1
28755	frames\Horror\ZMURdEkb_3Y\1886.jpg	Thr_Hor_Cri	0	0	0	1
28756	frames\Action_Adventure\AEBd24_Uxfk\276.jpg	Act_Adv	0	1	0	0
28757	frames\Drama_Romance\Xvyf7ml1ndo\2116.jpg	Com_Rom	0	0	1	0
28758	frames\Adventure_Drama\RoP15HrFNu4\276.jpg	Act_Adv	0	1	0	0
28759	frames\Adventure_Comedy\v3H9-sHDZSA\2576.jpg	Act_Adv	0	1	0	0
28760	frames\Comedy_Horror\xIsVK254RXU\1426.jpg	Thr_Hor_Cri	0	0	0	1
28761	frames\Comedy_Horror\qrTBSBYpzg0\1196.jpg	Thr_Hor_Cri	0	0	0	1
28762	frames\Drama\6UwcLeAV31Q\736.jpg	Drama	1	0	0	0
28763	frames\Comedy\GNTdNXkhZ8Y\2346.jpg	Com_Rom	0	0	1	0
28764	frames\Adventure_Comedy\yjF_gSu6xCQ\46.jpg	Act_Adv	0	1	0	0
28765	frames\Crime_Drama\m7xTvb-FAhQ\1886.jpg	Thr_Hor_Cri	0	0	0	1
28766	frames\Drama_Thriller\VDU2I4kxPY8\1426.jpg	Thr_Hor_Cri	0	0	0	1
28767	frames\Comedy_Horror\D_xUviDPUOE\506.jpg	Thr_Hor_Cri	0	0	0	1
28768	frames\Comedy_Romance\lZ885HzflVc\46.jpg	Com_Rom	0	0	1	0
28769	frames\Horror_Thriller\yxoE9td3Hko\2346.jpg	Thr_Hor_Cri	0	0	0	1
28770	frames\Comedy_Drama\LwELqrqsf_o\1656.jpg	Com_Rom	0	0	1	0
28771	frames\Crime_Drama\2vV-8TyFBTI\1656.jpg	Thr_Hor_Cri	0	0	0	1
28772	frames\Adventure\kBErrmmqnkI\966.jpg	Act_Adv	0	1	0	0
28773	frames\Action\XO0pcWxcROI\966.jpg	Act_Adv	0	1	0	0
28774	frames\Comedy_Drama\2Bml42cWPpo\46.jpg	Com_Rom	0	0	1	0
28775	frames\Adventure_Comedy\tsIYleoAQpY\46.jpg	Act_Adv	0	1	0	0
28776	frames\Drama_Thriller\bqxDIHYcp9g\46.jpg	Thr_Hor_Cri	0	0	0	1
28777	frames\Adventure_Comedy\oLUmNV0tmMo\1886.jpg	Act_Adv	0	1	0	0
28778	frames\Crime_Drama\udn4UB_EZ1E\276.jpg	Thr_Hor_Cri	0	0	0	1
28779	frames\Adventure_Drama\kPSk30qzgFs\2576.jpg	Act_Adv	0	1	0	0
28780	frames\Drama\GrMoki4-weM\1886.jpg	Drama	1	0	0	0
28781	frames\Drama\X32pSJrgF3Q\1196.jpg	Drama	1	0	0	0
28782	frames\Comedy_Horror\IAYQUTYc_tA\2806.jpg	Thr_Hor_Cri	0	0	0	1
28783	frames\Comedy_Crime\MMSpFkvPOAM\2346.jpg	Thr_Hor_Cri	0	0	0	1
28784	frames\Action_Adventure\98NAf9zhIu0\46.jpg	Act_Adv	0	1	0	0
28785	frames\Drama\dvloIUSHogs\736.jpg	Drama	1	0	0	0
28786	frames\Adventure_Comedy\mqpQgFfidcA\1656.jpg	Act_Adv	0	1	0	0
28787	frames\Action_Drama\0IyuK069I-w\3496.jpg	Act_Adv	0	1	0	0
28788	frames\Comedy_Drama\ajBHZKoKYbU\736.jpg	Com_Rom	0	0	1	0
28789	frames\Adventure_Comedy\zXBPTIjfZgA\1196.jpg	Act_Adv	0	1	0	0
28790	frames\Comedy_Crime\aSwi8mzc1gA\1426.jpg	Thr_Hor_Cri	0	0	0	1
28791	frames\Comedy\Axru07JeBig\1656.jpg	Com_Rom	0	0	1	0
28792	frames\Comedy\bqwH3cQUlNA\1656.jpg	Com_Rom	0	0	1	0
28793	frames\Drama\LRPEYUlE8rU\2576.jpg	Drama	1	0	0	0
28794	frames\Comedy_Horror\Loo5BhidY-4\1886.jpg	Thr_Hor_Cri	0	0	0	1
28795	frames\Horror\bxAiioYl1bw\1196.jpg	Thr_Hor_Cri	0	0	0	1
28796	frames\Comedy_Horror\Fz7dtq-saJo\3036.jpg	Thr_Hor_Cri	0	0	0	1
28797	frames\Crime_Drama\yiPqxnLMKbs\966.jpg	Thr_Hor_Cri	0	0	0	1
28798	frames\Horror_Thriller\PmNdhL9_nPM\1426.jpg	Thr_Hor_Cri	0	0	0	1
28799	frames\Action_Thriller\1KCTiqj_-tg\966.jpg	Thr_Hor_Cri	0	0	0	1
28800	frames\Horror\1c7FYxTa2mQ\1886.jpg	Thr_Hor_Cri	0	0	0	1
28801	frames\Drama\h__j2aPe63w\2806.jpg	Drama	1	0	0	0
28802	frames\Adventure_Comedy\PiL1okP-jbc\2806.jpg	Act_Adv	0	1	0	0
28803	frames\Adventure_Drama\T7eWdvyCHyI\1196.jpg	Act_Adv	0	1	0	0
28804	frames\Comedy\C2YKcU5rfm0\1886.jpg	Com_Rom	0	0	1	0
28805	frames\Comedy_Drama\7UhOWJw9eys\966.jpg	Com_Rom	0	0	1	0
28806	frames\Comedy\yJBIO7B_XI4\736.jpg	Com_Rom	0	0	1	0
28807	frames\Action_Thriller\1MnPXQSWAJo\736.jpg	Thr_Hor_Cri	0	0	0	1
28808	frames\Horror_Thriller\Y9Nt3hlMUUI\966.jpg	Thr_Hor_Cri	0	0	0	1
28809	frames\Comedy_Drama\fpiyrd28vfA\506.jpg	Com_Rom	0	0	1	0
28810	frames\Action_Thriller\99dOPdlLIw0\2116.jpg	Thr_Hor_Cri	0	0	0	1
28811	frames\Horror\1jiv5JxmUww\1656.jpg	Thr_Hor_Cri	0	0	0	1
28812	frames\Action\4uc2qplSyss\3266.jpg	Act_Adv	0	1	0	0
28813	frames\Adventure\WvQTrzonQAs\1196.jpg	Act_Adv	0	1	0	0
28814	frames\Action_Adventure\o4ARk91_ptU\506.jpg	Act_Adv	0	1	0	0
28815	frames\Drama_Romance\faRFVdrRpws\2346.jpg	Com_Rom	0	0	1	0
28816	frames\Action\fUlMUkd7IWU\2116.jpg	Act_Adv	0	1	0	0
28817	frames\Drama\WThlmxAdynQ\1656.jpg	Drama	1	0	0	0
28818	frames\Comedy\_fPBDSFxGq4\2576.jpg	Com_Rom	0	0	1	0
28819	frames\Action_Adventure\hTpVCu5DzpA\966.jpg	Act_Adv	0	1	0	0
28820	frames\Horror_Thriller\8G40_afpkGA\1196.jpg	Thr_Hor_Cri	0	0	0	1
28821	frames\Drama_Horror\AJQd_pt3-pk\1426.jpg	Thr_Hor_Cri	0	0	0	1
28822	frames\Action_Drama\EEaUjfxQQFI\2116.jpg	Act_Adv	0	1	0	0
28823	frames\Comedy_Romance\bxgZWv4Db5I\3496.jpg	Com_Rom	0	0	1	0
28824	frames\Drama\YR4qgOi7VQ0\1886.jpg	Drama	1	0	0	0
28825	frames\Drama\I3wUstDFDN0\1656.jpg	Drama	1	0	0	0
28826	frames\Action_Adventure\g9U0df6KJiA\2346.jpg	Act_Adv	0	1	0	0
28827	frames\Action_Adventure\YLjwEodCmT4\1426.jpg	Act_Adv	0	1	0	0
28828	frames\Adventure\dso8WOrSRSQ\3266.jpg	Act_Adv	0	1	0	0
28829	frames\Comedy_Romance\FBi8SGpLTGI\1196.jpg	Com_Rom	0	0	1	0
28830	frames\Drama\FyCJ-hUXQ7o\1886.jpg	Drama	1	0	0	0
28831	frames\Comedy\TOUrLn1FFCA\736.jpg	Com_Rom	0	0	1	0
28832	frames\Action_Thriller\xiwtX0NC0uA\1426.jpg	Thr_Hor_Cri	0	0	0	1
28833	frames\Drama_Horror\_41AKvC_uGk\1426.jpg	Thr_Hor_Cri	0	0	0	1
28834	frames\Horror_Thriller\-HwMH2_-oKA\46.jpg	Thr_Hor_Cri	0	0	0	1
28835	frames\Crime_Drama\jA-BCSOaa4Q\506.jpg	Thr_Hor_Cri	0	0	0	1
28836	frames\Adventure_Comedy\sNGlmsj6C-E\1196.jpg	Act_Adv	0	1	0	0
28837	frames\Action_Adventure\b3OlGLDk4pY\3266.jpg	Act_Adv	0	1	0	0
28838	frames\Comedy_Romance\E-F92GOLVcU\2346.jpg	Com_Rom	0	0	1	0
28839	frames\Adventure_Drama\GJleW4TCQM0\736.jpg	Act_Adv	0	1	0	0
28840	frames\Action\VMU9Yos0mkk\276.jpg	Act_Adv	0	1	0	0
28841	frames\Drama\MeTuNES82O0\2806.jpg	Drama	1	0	0	0
28842	frames\Comedy_Drama\RemcXMCCQVk\966.jpg	Com_Rom	0	0	1	0
28843	frames\Drama_Romance\xsyNWPpAb14\736.jpg	Com_Rom	0	0	1	0
28844	frames\Crime_Drama\2vV-8TyFBTI\1426.jpg	Thr_Hor_Cri	0	0	0	1
28845	frames\Adventure_Drama\NieC8KA0EvI\3266.jpg	Act_Adv	0	1	0	0
28846	frames\Comedy_Drama\uSMxnpecSZM\3036.jpg	Com_Rom	0	0	1	0
28847	frames\Crime_Drama\1z2AjhGr9XI\1196.jpg	Thr_Hor_Cri	0	0	0	1
28848	frames\Drama\RfltPijijjA\736.jpg	Drama	1	0	0	0
28849	frames\Comedy_Horror\evo1frlMjHQ\1196.jpg	Thr_Hor_Cri	0	0	0	1
28850	frames\Drama\7n1uwzYOBa0\506.jpg	Drama	1	0	0	0
28851	frames\Drama_Thriller\VDU2I4kxPY8\1886.jpg	Thr_Hor_Cri	0	0	0	1
28852	frames\Action_Adventure\3P4LUt0qcX8\1886.jpg	Act_Adv	0	1	0	0
28853	frames\Comedy\aKtrjeCFCAg\3496.jpg	Com_Rom	0	0	1	0
28854	frames\Drama\6UwcLeAV31Q\1196.jpg	Drama	1	0	0	0
28855	frames\Crime_Drama\edX09NFZ3oc\2346.jpg	Thr_Hor_Cri	0	0	0	1
28856	frames\Comedy_Romance\ufllQr0ClXg\966.jpg	Com_Rom	0	0	1	0
28857	frames\Comedy\g_U9jZQ54LM\2806.jpg	Com_Rom	0	0	1	0
28858	frames\Drama\Da02cZG3NDI\736.jpg	Drama	1	0	0	0
