	path	genre	Drama	Act_Adv	Com_Rom	Thr_Hor_Cri
33338	frames\Drama_Horror\-p4TkuB20bs\2346.jpg	Thr_Hor_Cri	0	0	0	1
33338	frames/Drama_Horror/-p4TkuB20bs/2346_aug.jpg	Thr_Hor_Cri	0	0	0	1
33339	frames\Drama_Horror\-p4TkuB20bs\276.jpg	Thr_Hor_Cri	0	0	0	1
33340	frames\Drama_Horror\-p4TkuB20bs\46.jpg	Thr_Hor_Cri	0	0	0	1
33340	frames/Drama_Horror/-p4TkuB20bs/46_aug.jpg	Thr_Hor_Cri	0	0	0	1
33341	frames\Drama_Horror\-p4TkuB20bs\506.jpg	Thr_Hor_Cri	0	0	0	1
33342	frames\Drama_Horror\-p4TkuB20bs\736.jpg	Thr_Hor_Cri	0	0	0	1
33343	frames\Drama_Horror\-p4TkuB20bs\966.jpg	Thr_Hor_Cri	0	0	0	1
33343	frames/Drama_Horror/-p4TkuB20bs/966_aug.jpg	Thr_Hor_Cri	0	0	0	1
33344	frames\Drama_Horror\1NQhKtWHtmQ\276.jpg	Thr_Hor_Cri	0	0	0	1
33344	frames/Drama_Horror/1NQhKtWHtmQ/276_aug.jpg	Thr_Hor_Cri	0	0	0	1
33345	frames\Drama_Horror\1NQhKtWHtmQ\46.jpg	Thr_Hor_Cri	0	0	0	1
33345	frames/Drama_Horror/1NQhKtWHtmQ/46_aug.jpg	Thr_Hor_Cri	0	0	0	1
33346	frames\Drama_Horror\1NQhKtWHtmQ\506.jpg	Thr_Hor_Cri	0	0	0	1
33347	frames\Drama_Horror\1NQhKtWHtmQ\736.jpg	Thr_Hor_Cri	0	0	0	1
33348	frames\Drama_Horror\1NQhKtWHtmQ\966.jpg	Thr_Hor_Cri	0	0	0	1
33349	frames\Drama_Horror\1Pcd6RZexJI\1196.jpg	Thr_Hor_Cri	0	0	0	1
33350	frames\Drama_Horror\1Pcd6RZexJI\1426.jpg	Thr_Hor_Cri	0	0	0	1
33350	frames/Drama_Horror/1Pcd6RZexJI/1426_aug.jpg	Thr_Hor_Cri	0	0	0	1
33351	frames\Drama_Horror\1Pcd6RZexJI\1656.jpg	Thr_Hor_Cri	0	0	0	1
33352	frames\Drama_Horror\1Pcd6RZexJI\276.jpg	Thr_Hor_Cri	0	0	0	1
33352	frames/Drama_Horror/1Pcd6RZexJI/276_aug.jpg	Thr_Hor_Cri	0	0	0	1
33353	frames\Drama_Horror\1Pcd6RZexJI\46.jpg	Thr_Hor_Cri	0	0	0	1
33354	frames\Drama_Horror\1Pcd6RZexJI\506.jpg	Thr_Hor_Cri	0	0	0	1
33355	frames\Drama_Horror\1Pcd6RZexJI\736.jpg	Thr_Hor_Cri	0	0	0	1
33355	frames/Drama_Horror/1Pcd6RZexJI/736_aug.jpg	Thr_Hor_Cri	0	0	0	1
33356	frames\Drama_Horror\1Pcd6RZexJI\966.jpg	Thr_Hor_Cri	0	0	0	1
33357	frames\Drama_Horror\3JL2XIwueEA\1196.jpg	Thr_Hor_Cri	0	0	0	1
33358	frames\Drama_Horror\3JL2XIwueEA\1426.jpg	Thr_Hor_Cri	0	0	0	1
33359	frames\Drama_Horror\3JL2XIwueEA\1656.jpg	Thr_Hor_Cri	0	0	0	1
33359	frames/Drama_Horror/3JL2XIwueEA/1656_aug.jpg	Thr_Hor_Cri	0	0	0	1
33360	frames\Drama_Horror\3JL2XIwueEA\1886.jpg	Thr_Hor_Cri	0	0	0	1
33361	frames\Drama_Horror\3JL2XIwueEA\2116.jpg	Thr_Hor_Cri	0	0	0	1
33362	frames\Drama_Horror\3JL2XIwueEA\2346.jpg	Thr_Hor_Cri	0	0	0	1
33362	frames/Drama_Horror/3JL2XIwueEA/2346_aug.jpg	Thr_Hor_Cri	0	0	0	1
33363	frames\Drama_Horror\3JL2XIwueEA\2576.jpg	Thr_Hor_Cri	0	0	0	1
33363	frames/Drama_Horror/3JL2XIwueEA/2576_aug.jpg	Thr_Hor_Cri	0	0	0	1
33364	frames\Drama_Horror\3JL2XIwueEA\276.jpg	Thr_Hor_Cri	0	0	0	1
33365	frames\Drama_Horror\3JL2XIwueEA\46.jpg	Thr_Hor_Cri	0	0	0	1
33365	frames/Drama_Horror/3JL2XIwueEA/46_aug.jpg	Thr_Hor_Cri	0	0	0	1
33366	frames\Drama_Horror\3JL2XIwueEA\506.jpg	Thr_Hor_Cri	0	0	0	1
33366	frames/Drama_Horror/3JL2XIwueEA/506_aug.jpg	Thr_Hor_Cri	0	0	0	1
33367	frames\Drama_Horror\3JL2XIwueEA\736.jpg	Thr_Hor_Cri	0	0	0	1
33367	frames/Drama_Horror/3JL2XIwueEA/736_aug.jpg	Thr_Hor_Cri	0	0	0	1
33368	frames\Drama_Horror\3JL2XIwueEA\966.jpg	Thr_Hor_Cri	0	0	0	1
33369	frames\Drama_Horror\7UnKOlleCCw\1196.jpg	Thr_Hor_Cri	0	0	0	1
33369	frames/Drama_Horror/7UnKOlleCCw/1196_aug.jpg	Thr_Hor_Cri	0	0	0	1
33370	frames\Drama_Horror\7UnKOlleCCw\1426.jpg	Thr_Hor_Cri	0	0	0	1
33371	frames\Drama_Horror\7UnKOlleCCw\1656.jpg	Thr_Hor_Cri	0	0	0	1
33372	frames\Drama_Horror\7UnKOlleCCw\1886.jpg	Thr_Hor_Cri	0	0	0	1
33372	frames/Drama_Horror/7UnKOlleCCw/1886_aug.jpg	Thr_Hor_Cri	0	0	0	1
33373	frames\Drama_Horror\7UnKOlleCCw\2116.jpg	Thr_Hor_Cri	0	0	0	1
33374	frames\Drama_Horror\7UnKOlleCCw\2346.jpg	Thr_Hor_Cri	0	0	0	1
33374	frames/Drama_Horror/7UnKOlleCCw/2346_aug.jpg	Thr_Hor_Cri	0	0	0	1
33375	frames\Drama_Horror\7UnKOlleCCw\276.jpg	Thr_Hor_Cri	0	0	0	1
33375	frames/Drama_Horror/7UnKOlleCCw/276_aug.jpg	Thr_Hor_Cri	0	0	0	1
33376	frames\Drama_Horror\7UnKOlleCCw\46.jpg	Thr_Hor_Cri	0	0	0	1
33377	frames\Drama_Horror\7UnKOlleCCw\506.jpg	Thr_Hor_Cri	0	0	0	1
33378	frames\Drama_Horror\7UnKOlleCCw\736.jpg	Thr_Hor_Cri	0	0	0	1
33379	frames\Drama_Horror\7UnKOlleCCw\966.jpg	Thr_Hor_Cri	0	0	0	1
33380	frames\Drama_Horror\AJQd_pt3-pk\1196.jpg	Thr_Hor_Cri	0	0	0	1
33380	frames/Drama_Horror/AJQd_pt3-pk/1196_aug.jpg	Thr_Hor_Cri	0	0	0	1
33381	frames\Drama_Horror\AJQd_pt3-pk\1426.jpg	Thr_Hor_Cri	0	0	0	1
33382	frames\Drama_Horror\AJQd_pt3-pk\1656.jpg	Thr_Hor_Cri	0	0	0	1
33382	frames/Drama_Horror/AJQd_pt3-pk/1656_aug.jpg	Thr_Hor_Cri	0	0	0	1
33383	frames\Drama_Horror\AJQd_pt3-pk\1886.jpg	Thr_Hor_Cri	0	0	0	1
33383	frames/Drama_Horror/AJQd_pt3-pk/1886_aug.jpg	Thr_Hor_Cri	0	0	0	1
33384	frames\Drama_Horror\AJQd_pt3-pk\2116.jpg	Thr_Hor_Cri	0	0	0	1
33384	frames/Drama_Horror/AJQd_pt3-pk/2116_aug.jpg	Thr_Hor_Cri	0	0	0	1
33385	frames\Drama_Horror\AJQd_pt3-pk\2346.jpg	Thr_Hor_Cri	0	0	0	1
33386	frames\Drama_Horror\AJQd_pt3-pk\2576.jpg	Thr_Hor_Cri	0	0	0	1
33387	frames\Drama_Horror\AJQd_pt3-pk\276.jpg	Thr_Hor_Cri	0	0	0	1
33387	frames/Drama_Horror/AJQd_pt3-pk/276_aug.jpg	Thr_Hor_Cri	0	0	0	1
33388	frames\Drama_Horror\AJQd_pt3-pk\2806.jpg	Thr_Hor_Cri	0	0	0	1
33388	frames/Drama_Horror/AJQd_pt3-pk/2806_aug.jpg	Thr_Hor_Cri	0	0	0	1
33389	frames\Drama_Horror\AJQd_pt3-pk\3036.jpg	Thr_Hor_Cri	0	0	0	1
33390	frames\Drama_Horror\AJQd_pt3-pk\46.jpg	Thr_Hor_Cri	0	0	0	1
33390	frames/Drama_Horror/AJQd_pt3-pk/46_aug.jpg	Thr_Hor_Cri	0	0	0	1
33391	frames\Drama_Horror\AJQd_pt3-pk\506.jpg	Thr_Hor_Cri	0	0	0	1
33391	frames/Drama_Horror/AJQd_pt3-pk/506_aug.jpg	Thr_Hor_Cri	0	0	0	1
33392	frames\Drama_Horror\AJQd_pt3-pk\736.jpg	Thr_Hor_Cri	0	0	0	1
33392	frames/Drama_Horror/AJQd_pt3-pk/736_aug.jpg	Thr_Hor_Cri	0	0	0	1
33393	frames\Drama_Horror\AJQd_pt3-pk\966.jpg	Thr_Hor_Cri	0	0	0	1
33393	frames/Drama_Horror/AJQd_pt3-pk/966_aug.jpg	Thr_Hor_Cri	0	0	0	1
33394	frames\Drama_Horror\BWMFLJwEVyQ\1196.jpg	Thr_Hor_Cri	0	0	0	1
33395	frames\Drama_Horror\BWMFLJwEVyQ\1426.jpg	Thr_Hor_Cri	0	0	0	1
33395	frames/Drama_Horror/BWMFLJwEVyQ/1426_aug.jpg	Thr_Hor_Cri	0	0	0	1
33396	frames\Drama_Horror\BWMFLJwEVyQ\1656.jpg	Thr_Hor_Cri	0	0	0	1
33397	frames\Drama_Horror\BWMFLJwEVyQ\1886.jpg	Thr_Hor_Cri	0	0	0	1
33398	frames\Drama_Horror\BWMFLJwEVyQ\2116.jpg	Thr_Hor_Cri	0	0	0	1
33399	frames\Drama_Horror\BWMFLJwEVyQ\2346.jpg	Thr_Hor_Cri	0	0	0	1
33400	frames\Drama_Horror\BWMFLJwEVyQ\2576.jpg	Thr_Hor_Cri	0	0	0	1
33400	frames/Drama_Horror/BWMFLJwEVyQ/2576_aug.jpg	Thr_Hor_Cri	0	0	0	1
33401	frames\Drama_Horror\BWMFLJwEVyQ\276.jpg	Thr_Hor_Cri	0	0	0	1
33401	frames/Drama_Horror/BWMFLJwEVyQ/276_aug.jpg	Thr_Hor_Cri	0	0	0	1
33402	frames\Drama_Horror\BWMFLJwEVyQ\2806.jpg	Thr_Hor_Cri	0	0	0	1
33403	frames\Drama_Horror\BWMFLJwEVyQ\3036.jpg	Thr_Hor_Cri	0	0	0	1
33404	frames\Drama_Horror\BWMFLJwEVyQ\3266.jpg	Thr_Hor_Cri	0	0	0	1
33404	frames/Drama_Horror/BWMFLJwEVyQ/3266_aug.jpg	Thr_Hor_Cri	0	0	0	1
33405	frames\Drama_Horror\BWMFLJwEVyQ\3496.jpg	Thr_Hor_Cri	0	0	0	1
33406	frames\Drama_Horror\BWMFLJwEVyQ\46.jpg	Thr_Hor_Cri	0	0	0	1
33406	frames/Drama_Horror/BWMFLJwEVyQ/46_aug.jpg	Thr_Hor_Cri	0	0	0	1
33407	frames\Drama_Horror\BWMFLJwEVyQ\506.jpg	Thr_Hor_Cri	0	0	0	1
33407	frames/Drama_Horror/BWMFLJwEVyQ/506_aug.jpg	Thr_Hor_Cri	0	0	0	1
33408	frames\Drama_Horror\BWMFLJwEVyQ\736.jpg	Thr_Hor_Cri	0	0	0	1
33408	frames/Drama_Horror/BWMFLJwEVyQ/736_aug.jpg	Thr_Hor_Cri	0	0	0	1
33409	frames\Drama_Horror\BWMFLJwEVyQ\966.jpg	Thr_Hor_Cri	0	0	0	1
33409	frames/Drama_Horror/BWMFLJwEVyQ/966_aug.jpg	Thr_Hor_Cri	0	0	0	1
33410	frames\Drama_Horror\c93bejkDIuU\1196.jpg	Thr_Hor_Cri	0	0	0	1
33411	frames\Drama_Horror\c93bejkDIuU\1426.jpg	Thr_Hor_Cri	0	0	0	1
33412	frames\Drama_Horror\c93bejkDIuU\1656.jpg	Thr_Hor_Cri	0	0	0	1
33413	frames\Drama_Horror\c93bejkDIuU\1886.jpg	Thr_Hor_Cri	0	0	0	1
33413	frames/Drama_Horror/c93bejkDIuU/1886_aug.jpg	Thr_Hor_Cri	0	0	0	1
33414	frames\Drama_Horror\c93bejkDIuU\2116.jpg	Thr_Hor_Cri	0	0	0	1
33415	frames\Drama_Horror\c93bejkDIuU\276.jpg	Thr_Hor_Cri	0	0	0	1
33416	frames\Drama_Horror\c93bejkDIuU\46.jpg	Thr_Hor_Cri	0	0	0	1
33417	frames\Drama_Horror\c93bejkDIuU\506.jpg	Thr_Hor_Cri	0	0	0	1
33418	frames\Drama_Horror\c93bejkDIuU\736.jpg	Thr_Hor_Cri	0	0	0	1
33419	frames\Drama_Horror\c93bejkDIuU\966.jpg	Thr_Hor_Cri	0	0	0	1
33420	frames\Drama_Horror\Dl4hTIp8QbM\1196.jpg	Thr_Hor_Cri	0	0	0	1
33421	frames\Drama_Horror\Dl4hTIp8QbM\1426.jpg	Thr_Hor_Cri	0	0	0	1
33422	frames\Drama_Horror\Dl4hTIp8QbM\276.jpg	Thr_Hor_Cri	0	0	0	1
33423	frames\Drama_Horror\Dl4hTIp8QbM\46.jpg	Thr_Hor_Cri	0	0	0	1
33423	frames/Drama_Horror/Dl4hTIp8QbM/46_aug.jpg	Thr_Hor_Cri	0	0	0	1
33424	frames\Drama_Horror\Dl4hTIp8QbM\506.jpg	Thr_Hor_Cri	0	0	0	1
33425	frames\Drama_Horror\Dl4hTIp8QbM\736.jpg	Thr_Hor_Cri	0	0	0	1
33426	frames\Drama_Horror\Dl4hTIp8QbM\966.jpg	Thr_Hor_Cri	0	0	0	1
33427	frames\Drama_Horror\ev-4cz3hlr0\1196.jpg	Thr_Hor_Cri	0	0	0	1
33428	frames\Drama_Horror\ev-4cz3hlr0\1426.jpg	Thr_Hor_Cri	0	0	0	1
33429	frames\Drama_Horror\ev-4cz3hlr0\1656.jpg	Thr_Hor_Cri	0	0	0	1
33430	frames\Drama_Horror\ev-4cz3hlr0\1886.jpg	Thr_Hor_Cri	0	0	0	1
33430	frames/Drama_Horror/ev-4cz3hlr0/1886_aug.jpg	Thr_Hor_Cri	0	0	0	1
33431	frames\Drama_Horror\ev-4cz3hlr0\2116.jpg	Thr_Hor_Cri	0	0	0	1
33431	frames/Drama_Horror/ev-4cz3hlr0/2116_aug.jpg	Thr_Hor_Cri	0	0	0	1
33432	frames\Drama_Horror\ev-4cz3hlr0\276.jpg	Thr_Hor_Cri	0	0	0	1
33432	frames/Drama_Horror/ev-4cz3hlr0/276_aug.jpg	Thr_Hor_Cri	0	0	0	1
33433	frames\Drama_Horror\ev-4cz3hlr0\46.jpg	Thr_Hor_Cri	0	0	0	1
33434	frames\Drama_Horror\ev-4cz3hlr0\506.jpg	Thr_Hor_Cri	0	0	0	1
33434	frames/Drama_Horror/ev-4cz3hlr0/506_aug.jpg	Thr_Hor_Cri	0	0	0	1
33435	frames\Drama_Horror\ev-4cz3hlr0\736.jpg	Thr_Hor_Cri	0	0	0	1
33435	frames/Drama_Horror/ev-4cz3hlr0/736_aug.jpg	Thr_Hor_Cri	0	0	0	1
33436	frames\Drama_Horror\ev-4cz3hlr0\966.jpg	Thr_Hor_Cri	0	0	0	1
33437	frames\Drama_Horror\F1adM9oDbbw\1196.jpg	Thr_Hor_Cri	0	0	0	1
33437	frames/Drama_Horror/F1adM9oDbbw/1196_aug.jpg	Thr_Hor_Cri	0	0	0	1
33438	frames\Drama_Horror\F1adM9oDbbw\1426.jpg	Thr_Hor_Cri	0	0	0	1
33439	frames\Drama_Horror\F1adM9oDbbw\1656.jpg	Thr_Hor_Cri	0	0	0	1
33440	frames\Drama_Horror\F1adM9oDbbw\1886.jpg	Thr_Hor_Cri	0	0	0	1
33441	frames\Drama_Horror\F1adM9oDbbw\2116.jpg	Thr_Hor_Cri	0	0	0	1
33442	frames\Drama_Horror\F1adM9oDbbw\2346.jpg	Thr_Hor_Cri	0	0	0	1
33442	frames/Drama_Horror/F1adM9oDbbw/2346_aug.jpg	Thr_Hor_Cri	0	0	0	1
33443	frames\Drama_Horror\F1adM9oDbbw\2576.jpg	Thr_Hor_Cri	0	0	0	1
33443	frames/Drama_Horror/F1adM9oDbbw/2576_aug.jpg	Thr_Hor_Cri	0	0	0	1
33444	frames\Drama_Horror\F1adM9oDbbw\276.jpg	Thr_Hor_Cri	0	0	0	1
33445	frames\Drama_Horror\F1adM9oDbbw\46.jpg	Thr_Hor_Cri	0	0	0	1
33445	frames/Drama_Horror/F1adM9oDbbw/46_aug.jpg	Thr_Hor_Cri	0	0	0	1
33446	frames\Drama_Horror\F1adM9oDbbw\506.jpg	Thr_Hor_Cri	0	0	0	1
33446	frames/Drama_Horror/F1adM9oDbbw/506_aug.jpg	Thr_Hor_Cri	0	0	0	1
33447	frames\Drama_Horror\F1adM9oDbbw\736.jpg	Thr_Hor_Cri	0	0	0	1
33448	frames\Drama_Horror\F1adM9oDbbw\966.jpg	Thr_Hor_Cri	0	0	0	1
33448	frames/Drama_Horror/F1adM9oDbbw/966_aug.jpg	Thr_Hor_Cri	0	0	0	1
33449	frames\Drama_Horror\gS6ibQuZIS8\1196.jpg	Thr_Hor_Cri	0	0	0	1
33449	frames/Drama_Horror/gS6ibQuZIS8/1196_aug.jpg	Thr_Hor_Cri	0	0	0	1
33450	frames\Drama_Horror\gS6ibQuZIS8\1426.jpg	Thr_Hor_Cri	0	0	0	1
33451	frames\Drama_Horror\gS6ibQuZIS8\1656.jpg	Thr_Hor_Cri	0	0	0	1
33452	frames\Drama_Horror\gS6ibQuZIS8\1886.jpg	Thr_Hor_Cri	0	0	0	1
33453	frames\Drama_Horror\gS6ibQuZIS8\2116.jpg	Thr_Hor_Cri	0	0	0	1
33454	frames\Drama_Horror\gS6ibQuZIS8\2346.jpg	Thr_Hor_Cri	0	0	0	1
33454	frames/Drama_Horror/gS6ibQuZIS8/2346_aug.jpg	Thr_Hor_Cri	0	0	0	1
33455	frames\Drama_Horror\gS6ibQuZIS8\2576.jpg	Thr_Hor_Cri	0	0	0	1
33456	frames\Drama_Horror\gS6ibQuZIS8\276.jpg	Thr_Hor_Cri	0	0	0	1
33456	frames/Drama_Horror/gS6ibQuZIS8/276_aug.jpg	Thr_Hor_Cri	0	0	0	1
33457	frames\Drama_Horror\gS6ibQuZIS8\2806.jpg	Thr_Hor_Cri	0	0	0	1
33457	frames/Drama_Horror/gS6ibQuZIS8/2806_aug.jpg	Thr_Hor_Cri	0	0	0	1
33458	frames\Drama_Horror\gS6ibQuZIS8\3036.jpg	Thr_Hor_Cri	0	0	0	1
33459	frames\Drama_Horror\gS6ibQuZIS8\3266.jpg	Thr_Hor_Cri	0	0	0	1
33460	frames\Drama_Horror\gS6ibQuZIS8\3496.jpg	Thr_Hor_Cri	0	0	0	1
33461	frames\Drama_Horror\gS6ibQuZIS8\46.jpg	Thr_Hor_Cri	0	0	0	1
33461	frames/Drama_Horror/gS6ibQuZIS8/46_aug.jpg	Thr_Hor_Cri	0	0	0	1
33462	frames\Drama_Horror\gS6ibQuZIS8\506.jpg	Thr_Hor_Cri	0	0	0	1
33463	frames\Drama_Horror\gS6ibQuZIS8\736.jpg	Thr_Hor_Cri	0	0	0	1
33464	frames\Drama_Horror\gS6ibQuZIS8\966.jpg	Thr_Hor_Cri	0	0	0	1
33464	frames/Drama_Horror/gS6ibQuZIS8/966_aug.jpg	Thr_Hor_Cri	0	0	0	1
33465	frames\Drama_Horror\hRBRb2eiK4I\1196.jpg	Thr_Hor_Cri	0	0	0	1
33466	frames\Drama_Horror\hRBRb2eiK4I\1426.jpg	Thr_Hor_Cri	0	0	0	1
33467	frames\Drama_Horror\hRBRb2eiK4I\1656.jpg	Thr_Hor_Cri	0	0	0	1
33468	frames\Drama_Horror\hRBRb2eiK4I\1886.jpg	Thr_Hor_Cri	0	0	0	1
33469	frames\Drama_Horror\hRBRb2eiK4I\2116.jpg	Thr_Hor_Cri	0	0	0	1
33470	frames\Drama_Horror\hRBRb2eiK4I\2346.jpg	Thr_Hor_Cri	0	0	0	1
33470	frames/Drama_Horror/hRBRb2eiK4I/2346_aug.jpg	Thr_Hor_Cri	0	0	0	1
33471	frames\Drama_Horror\hRBRb2eiK4I\2576.jpg	Thr_Hor_Cri	0	0	0	1
33472	frames\Drama_Horror\hRBRb2eiK4I\276.jpg	Thr_Hor_Cri	0	0	0	1
33473	frames\Drama_Horror\hRBRb2eiK4I\2806.jpg	Thr_Hor_Cri	0	0	0	1
33474	frames\Drama_Horror\hRBRb2eiK4I\3036.jpg	Thr_Hor_Cri	0	0	0	1
33475	frames\Drama_Horror\hRBRb2eiK4I\3266.jpg	Thr_Hor_Cri	0	0	0	1
33475	frames/Drama_Horror/hRBRb2eiK4I/3266_aug.jpg	Thr_Hor_Cri	0	0	0	1
33476	frames\Drama_Horror\hRBRb2eiK4I\46.jpg	Thr_Hor_Cri	0	0	0	1
33477	frames\Drama_Horror\hRBRb2eiK4I\506.jpg	Thr_Hor_Cri	0	0	0	1
33478	frames\Drama_Horror\hRBRb2eiK4I\736.jpg	Thr_Hor_Cri	0	0	0	1
33479	frames\Drama_Horror\hRBRb2eiK4I\966.jpg	Thr_Hor_Cri	0	0	0	1
33480	frames\Drama_Horror\ioQQ3gbY0vY\1196.jpg	Thr_Hor_Cri	0	0	0	1
33480	frames/Drama_Horror/ioQQ3gbY0vY/1196_aug.jpg	Thr_Hor_Cri	0	0	0	1
33481	frames\Drama_Horror\ioQQ3gbY0vY\1426.jpg	Thr_Hor_Cri	0	0	0	1
33482	frames\Drama_Horror\ioQQ3gbY0vY\1656.jpg	Thr_Hor_Cri	0	0	0	1
33482	frames/Drama_Horror/ioQQ3gbY0vY/1656_aug.jpg	Thr_Hor_Cri	0	0	0	1
33483	frames\Drama_Horror\ioQQ3gbY0vY\276.jpg	Thr_Hor_Cri	0	0	0	1
33484	frames\Drama_Horror\ioQQ3gbY0vY\46.jpg	Thr_Hor_Cri	0	0	0	1
33484	frames/Drama_Horror/ioQQ3gbY0vY/46_aug.jpg	Thr_Hor_Cri	0	0	0	1
33485	frames\Drama_Horror\ioQQ3gbY0vY\506.jpg	Thr_Hor_Cri	0	0	0	1
33486	frames\Drama_Horror\ioQQ3gbY0vY\736.jpg	Thr_Hor_Cri	0	0	0	1
33487	frames\Drama_Horror\ioQQ3gbY0vY\966.jpg	Thr_Hor_Cri	0	0	0	1
33488	frames\Drama_Horror\ioXW5Fg_q_g\1196.jpg	Thr_Hor_Cri	0	0	0	1
33489	frames\Drama_Horror\ioXW5Fg_q_g\1426.jpg	Thr_Hor_Cri	0	0	0	1
33489	frames/Drama_Horror/ioXW5Fg_q_g/1426_aug.jpg	Thr_Hor_Cri	0	0	0	1
33490	frames\Drama_Horror\ioXW5Fg_q_g\1656.jpg	Thr_Hor_Cri	0	0	0	1
33490	frames/Drama_Horror/ioXW5Fg_q_g/1656_aug.jpg	Thr_Hor_Cri	0	0	0	1
33491	frames\Drama_Horror\ioXW5Fg_q_g\1886.jpg	Thr_Hor_Cri	0	0	0	1
33491	frames/Drama_Horror/ioXW5Fg_q_g/1886_aug.jpg	Thr_Hor_Cri	0	0	0	1
33492	frames\Drama_Horror\ioXW5Fg_q_g\2116.jpg	Thr_Hor_Cri	0	0	0	1
33492	frames/Drama_Horror/ioXW5Fg_q_g/2116_aug.jpg	Thr_Hor_Cri	0	0	0	1
33493	frames\Drama_Horror\ioXW5Fg_q_g\2346.jpg	Thr_Hor_Cri	0	0	0	1
33493	frames/Drama_Horror/ioXW5Fg_q_g/2346_aug.jpg	Thr_Hor_Cri	0	0	0	1
33494	frames\Drama_Horror\ioXW5Fg_q_g\2576.jpg	Thr_Hor_Cri	0	0	0	1
33495	frames\Drama_Horror\ioXW5Fg_q_g\276.jpg	Thr_Hor_Cri	0	0	0	1
33496	frames\Drama_Horror\ioXW5Fg_q_g\2806.jpg	Thr_Hor_Cri	0	0	0	1
33496	frames/Drama_Horror/ioXW5Fg_q_g/2806_aug.jpg	Thr_Hor_Cri	0	0	0	1
33497	frames\Drama_Horror\ioXW5Fg_q_g\46.jpg	Thr_Hor_Cri	0	0	0	1
33498	frames\Drama_Horror\ioXW5Fg_q_g\506.jpg	Thr_Hor_Cri	0	0	0	1
33499	frames\Drama_Horror\ioXW5Fg_q_g\736.jpg	Thr_Hor_Cri	0	0	0	1
33499	frames/Drama_Horror/ioXW5Fg_q_g/736_aug.jpg	Thr_Hor_Cri	0	0	0	1
33500	frames\Drama_Horror\ioXW5Fg_q_g\966.jpg	Thr_Hor_Cri	0	0	0	1
33501	frames\Drama_Horror\iQJh6I8kH_E\1196.jpg	Thr_Hor_Cri	0	0	0	1
33502	frames\Drama_Horror\iQJh6I8kH_E\1426.jpg	Thr_Hor_Cri	0	0	0	1
33503	frames\Drama_Horror\iQJh6I8kH_E\1656.jpg	Thr_Hor_Cri	0	0	0	1
33504	frames\Drama_Horror\iQJh6I8kH_E\1886.jpg	Thr_Hor_Cri	0	0	0	1
33505	frames\Drama_Horror\iQJh6I8kH_E\2116.jpg	Thr_Hor_Cri	0	0	0	1
33506	frames\Drama_Horror\iQJh6I8kH_E\2346.jpg	Thr_Hor_Cri	0	0	0	1
33507	frames\Drama_Horror\iQJh6I8kH_E\276.jpg	Thr_Hor_Cri	0	0	0	1
33508	frames\Drama_Horror\iQJh6I8kH_E\46.jpg	Thr_Hor_Cri	0	0	0	1
33509	frames\Drama_Horror\iQJh6I8kH_E\506.jpg	Thr_Hor_Cri	0	0	0	1
33509	frames/Drama_Horror/iQJh6I8kH_E/506_aug.jpg	Thr_Hor_Cri	0	0	0	1
33510	frames\Drama_Horror\iQJh6I8kH_E\736.jpg	Thr_Hor_Cri	0	0	0	1
33510	frames/Drama_Horror/iQJh6I8kH_E/736_aug.jpg	Thr_Hor_Cri	0	0	0	1
33511	frames\Drama_Horror\iQJh6I8kH_E\966.jpg	Thr_Hor_Cri	0	0	0	1
33511	frames/Drama_Horror/iQJh6I8kH_E/966_aug.jpg	Thr_Hor_Cri	0	0	0	1
33512	frames\Drama_Horror\iXo8qxLvcSs\1196.jpg	Thr_Hor_Cri	0	0	0	1
33513	frames\Drama_Horror\iXo8qxLvcSs\1426.jpg	Thr_Hor_Cri	0	0	0	1
33513	frames/Drama_Horror/iXo8qxLvcSs/1426_aug.jpg	Thr_Hor_Cri	0	0	0	1
33514	frames\Drama_Horror\iXo8qxLvcSs\1656.jpg	Thr_Hor_Cri	0	0	0	1
33515	frames\Drama_Horror\iXo8qxLvcSs\1886.jpg	Thr_Hor_Cri	0	0	0	1
33516	frames\Drama_Horror\iXo8qxLvcSs\2116.jpg	Thr_Hor_Cri	0	0	0	1
33517	frames\Drama_Horror\iXo8qxLvcSs\2346.jpg	Thr_Hor_Cri	0	0	0	1
33518	frames\Drama_Horror\iXo8qxLvcSs\2576.jpg	Thr_Hor_Cri	0	0	0	1
33519	frames\Drama_Horror\iXo8qxLvcSs\276.jpg	Thr_Hor_Cri	0	0	0	1
33520	frames\Drama_Horror\iXo8qxLvcSs\2806.jpg	Thr_Hor_Cri	0	0	0	1
33520	frames/Drama_Horror/iXo8qxLvcSs/2806_aug.jpg	Thr_Hor_Cri	0	0	0	1
33521	frames\Drama_Horror\iXo8qxLvcSs\3036.jpg	Thr_Hor_Cri	0	0	0	1
33522	frames\Drama_Horror\iXo8qxLvcSs\46.jpg	Thr_Hor_Cri	0	0	0	1
33522	frames/Drama_Horror/iXo8qxLvcSs/46_aug.jpg	Thr_Hor_Cri	0	0	0	1
33523	frames\Drama_Horror\iXo8qxLvcSs\506.jpg	Thr_Hor_Cri	0	0	0	1
33524	frames\Drama_Horror\iXo8qxLvcSs\736.jpg	Thr_Hor_Cri	0	0	0	1
33524	frames/Drama_Horror/iXo8qxLvcSs/736_aug.jpg	Thr_Hor_Cri	0	0	0	1
